exp_num,subrun,N_species,N_dose,N_species_dose,temp,food,sym_state,food_sym_state,treat_ID,beetag,beetag_exp_concat,image_day,beetag_day1_exp_concat,image_name_day1,red_day1,beetag_day11_exp_concat,image_name_day11,red_day11,red_delta
3,A,A,0,A_0,20,S,A,S_A,CNTRL_20_S_A,B24G39,B24G39_exp3A,1,B24G39_day1_exp3A,B24G39_3A_day1.JPG,0.37657,B24G39_day11_exp3A,B24G39_3A_day11.JPG,0.31164,-0.06493
1,A,A,7.5,A_7.5,20,S,S,S_S,A_7.5_20_S_S,Y17B94,Y17B94_exp1A,1,Y17B94_day1_exp1A,Y17B94_1A_day1.JPG,0.38518,Y17B94_day11_exp1A,Y17B94_1A_day11.JPG,0.3114,-0.07378
1,A,A,0,A_0,30,S,S,S_S,CNTRL_30_S_S,B33G94,B33G94_exp1A,1,B33G94_day1_exp1A,B33G94_1A_day1.JPG,0.2803,B33G94_day11_exp1A,B33G94_1A_day11.JPG,0.31122,0.03092
3,B,A,5,A_5,30,S,S,S_S,A_5_30_S_S,W10O43,W10O43_exp3B,1,W10O43_day1_exp3B,W10O43_3B_day1.JPG,0.35074,W10O43_day11_exp3B,W10O43_3B_day11.JPG,0.31013,-0.04061
3,A,N,5,N_5,20,S,S,S_S,N_5_20_S_S,Y3B28,Y3B28_exp3A,1,Y3B28_day1_exp3A,Y3B28_3A_day1.JPG,0.44592,Y3B28_day11_exp3A,Y3B28_3A_day11.JPG,0.31005,-0.13587
1,B,A,10,A_10,20,F,A,F_A,A_10_20_F_A,R13W63,R13W63_exp1B,1,R13W63_day1_exp1B,R13W63_1B_day1.JPG,0.44238,R13W63_day11_exp1B,R13W63_1B_day11.JPG,0.30993,-0.13245
1,B,N,5,N_5,30,F,A,F_A,N_5_30_F_A,Y7B42,Y7B42_exp1B,1,Y7B42_day1_exp1B,Y7B42_1B_day1.JPG,0.33702,Y7B42_day11_exp1B,Y7B42_1B_day11.JPG,0.30991,-0.02711
3,A,N,5,N_5,30,F,A,F_A,N_5_30_F_A,Y8B46,Y8B46_exp3A,1,Y8B46_day1_exp3A,O11G23_3B_day1.JPG,0.21599,Y8B46_day11_exp3A,Y8B46_3A_day11.JPG,0.30978,0.09379
1,A,A,0,A_0,20,S,S,S_S,CNTRL_20_S_S,B34G3310,B34G3310_exp1A,1,B34G3310_day1_exp1A,B34G33_1A_day1.JPG,0.29629,B34G3310_day11_exp1A,B34G33_1A_day11.JPG,0.30925,0.01296
1,A,A,10,A_10,30,S,S,S_S,A_10_30_S_S,R20W92,R20W92_exp1A,1,R20W92_day1_exp1A,R12W59_1A_day1.JPG,0.32585,R20W92_day11_exp1A,R20W92_1A_day11.JPG,0.30766,-0.01819
1,B,A,5,A_5,30,S,S,S_S,A_5_30_S_S,Y12B67,Y12B67_exp1B,1,Y12B67_day1_exp1B,Y12B67_1B_day1.JPG,0.3594,Y12B67_day11_exp1B,Y12B67_1B_day11.JPG,0.30676,-0.05264
1,A,N,0,N_0,20,F,S,F_S,CNTRL_20_F_S,B14G21,B14G21_exp1A,1,B14G21_day1_exp1A,B14G21_1A_day1.JPG,0.25749,B14G21_day11_exp1A,B14G21_1A_day11.JPG,0.30511,0.04762
2,B,A,0,A_0,20,F,S,F_S,CNTRL_20_F_S,B27G56,B27G56_exp2B,1,B27G56_day1_exp2B,B27G56_2B_day1.JPG,0.33947,B27G56_day11_exp2B,B27G56_2B_day11.JPG,0.3048,-0.03467
2,B,N,5,N_5,30,S,A,S_A,N_5_30_S_A,Y15B82,Y15B82_exp2B,1,Y15B82_day1_exp2B,Y15B82_2B_day1.JPG,0.30782,Y15B82_day11_exp2B,Y15B82_2B_day11.JPG,0.30427,-0.00355
3,A,N,18,N_18,30,S,A,S_A,N_18_30_S_A,R15W76,R15W76_exp3A,1,R15W76_day1_exp3A,R15W76_3A_day1.JPG,0.33469,R15W76_day11_exp3A,R15W76_3A_day11.JPG,0.30427,-0.03042
2,A,A,7.5,A_7.5,30,S,S,S_S,A_7.5_30_S_S,Y23B1927,Y23B1927_exp2A,1,Y23B1927_day1_exp2A,Y23B1927_2A_day1.JPG,0.39809,Y23B1927_day11_exp2A,Y23B27_2A_day11.JPG,0.30425,-0.09384
1,B,N,1.5,N_1.5,20,S,A,S_A,N_1.5_20_S_A,G34Y5,G34Y5_exp1B,1,G34Y5_day1_exp1B,G34Y5_1B_day1.JPG,0.25124,G34Y5_day11_exp1B,G34Y5_1B_day11.JPG,0.3041,0.05286
3,A,A,5,A_5,30,S,A,S_A,A_5_30_S_A,G38Y34,G38Y34_exp3A,1,G38Y34_day1_exp3A,G38Y34_3A_day1.JPG,0.31511,G38Y34_day11_exp3A,G38Y34_3A_day11.JPG,0.30366,-0.01145
1,A,N,18,N_18,20,F,S,F_S,N_18_20_F_S,R3W12,R3W12_exp1A,1,R3W12_day1_exp1A,R3W12_1A_day1.JPG,0.40783,R3W12_day11_exp1A,R3W12_1A_day11.JPG,0.30348,-0.10435
3,B,N,0,N_0,20,S,S,S_S,CNTRL_20_S_S,O2B11,O2B11_exp3B,1,O2B11_day1_exp3B,O2B11_3B_day1.JPG,0.3855,O2B11_day11_exp3B,O2B11_3B_day11.JPG,0.30338,-0.08212
1,A,A,5,A_5,20,S,A,S_A,A_5_20_S_A,G27Y55,G27Y55_exp1A,1,G27Y55_day1_exp1A,G27Y55_1A_day1.JPG,0.28853,G27Y55_day11_exp1A,G27Y55_1A_day11.JPG,0.30337,0.01484
1,A,A,10,A_10,20,S,S,S_S,A_10_20_S_S,R8W43,R8W43_exp1A,1,R8W43_day1_exp1A,R8W43_1A_day1.JPG,0.34191,R8W43_day11_exp1A,R8W43_1A_day11.JPG,0.30316,-0.03875
1,B,A,10,A_10,30,F,A,F_A,A_10_30_F_A,R1W5,R1W5_exp1B,1,R1W5_day1_exp1B,R1W5_1B_day1.JPG,0.32095,R1W5_day11_exp1B,R1W5_1B_day11.JPG,0.30276,-0.01819
1,A,N,1.5,N_1.5,30,S,A,S_A,N_1.5_30_S_A,G25Y45,G25Y45_exp1A,1,G25Y45_day1_exp1A,G25Y45_1A_day1.JPG,0.27828,G25Y45_day11_exp1A,G25Y45_1A_day11.JPG,0.30273,0.02445
3,A,A,7.5,A_7.5,20,S,S,S_S,A_7.5_20_S_S,Y7B43,Y7B43_exp3A,1,Y7B43_day1_exp3A,O10G20_3B_day1.JPG,0.60264,Y7B43_day11_exp3A,Y7B43_3A_day11.JPG,0.30273,-0.29991
3,A,N,0,N_0,20,S,A,S_A,CNTRL_20_S_A,B22G30,B22G30_exp3A,1,B22G30_day1_exp3A,B22G30_3A_day1.JPG,0.4004,B22G30_day11_exp3A,B22G30_3A_day11.JPG,0.30212,-0.09828
3,A,N,18,N_18,30,F,S,F_S,N_18_30_F_S,R14W72,R14W72_exp3A,1,R14W72_day1_exp3A,R14W72_3A_day1.JPG,0.34287,R14W72_day11_exp3A,R14W72_3A_day11.JPG,0.30194,-0.04093
1,A,N,1.5,N_1.5,30,F,S,F_S,N_1.5_30_F_S,G28Y67,G28Y67_exp1A,1,G28Y67_day1_exp1A,G27Y59_1A_day1.JPG,0.57476,G28Y67_day11_exp1A,G28Y67_1A_day11.JPG,0.30158,-0.27318
2,B,N,5,N_5,20,S,A,S_A,N_5_20_S_A,Y5B35,Y5B35_exp2B,1,Y5B35_day1_exp2B,Y5B35_2B_day1.JPG,0.29532,Y5B35_day11_exp2B,Y5B35_2B_day11.JPG,0.30086,0.00554
1,B,A,0,A_0,20,S,A,S_A,CNTRL_20_S_A,B28G59,B28G59_exp1B,1,B28G59_day1_exp1B,B28G59_1B_day1.JPG,0.28675,B28G59_day11_exp1B,B28G59_1B_day11.JPG,0.30083,0.01408
1,A,N,5,N_5,30,S,A,S_A,N_5_30_S_A,Y14B75,Y14B75_exp1A,1,Y14B75_day1_exp1A,Y14B75_1A_day1.JPG,0.3356,Y14B75_day11_exp1A,Y14B75_1A_day11.JPG,0.2993,-0.0363
1,B,N,18,N_18,20,S,A,S_A,N_18_20_S_A,R11W52,R11W52_exp1B,1,R11W52_day1_exp1B,R11W52_1B_day1.JPG,0.346,R11W52_day11_exp1B,R11W52_1B_day11.JPG,0.2989,-0.0471
1,A,N,0,N_0,30,F,A,F_A,CNTRL_30_F_A,B27G53,B27G53_exp1A,1,B27G53_1A_day1_exp1A,B27G53_1A_day1.JPG,0.24177,B27G53_day11_exp1A,B27G53_1A_day11.JPG,0.2988,0.05703
2,A,N,0,N_0,20,F,S,F_S,CNTRL_20_F_S,B13G13,B13G13_exp2A,1,B13G13_day1_exp2A,B13G13_2A_day1.JPG,0.33703,B13G13_day11_exp2A,B13G13_2A_day11.JPG,0.29844,-0.03859
3,A,N,0,N_0,20,F,A,F_A,CNTRL_20_F_A,B13G3,B13G3_exp3A,1,B13G3_day1_exp3A,B13G3_3A_day1.JPG,0.32118,B13G3_day11_exp3A,B13G3_3A_day11.JPG,0.29835,-0.02283
1,A,A,7.5,A_7.5,20,F,A,F_A,A_7.5_20_F_A,Y11B56,Y11B56_exp1A,1,Y11B56_day1_exp1A,Y11B56_1A_day1.JPG,0.2479,Y11B56_day11_exp1A,Y11B56_1A_day11.JPG,0.29834,0.05044
2,B,A,5,A_5,30,S,A,S_A,A_5_30_S_A,G31Y80,G31Y80_exp2B,1,G31Y80_day1_exp2B,G31Y80_2B_day1.JPG,0.34336,G31Y80_day11_exp2B,G31Y80_2B_day11.JPG,0.29799,-0.04537
3,A,A,10,A_10,30,F,A,F_A,A_10_30_F_A,R17W82,R17W82_exp3A,1,R17W82_day1_exp3A,R17W82_3A_day1.JPG,0.30519,R17W82_day11_exp3A,R17W82_3A_day11.JPG,0.29797,-0.00722
3,A,A,10,A_10,20,S,A,S_A,A_10_20_S_A,R13W62,R13W62_exp3A,1,R13W62_day1_exp3A,R13W62_3A_day1.JPG,0.36073,R13W62_day11_exp3A,R13W62_3A_day11.JPG,0.29772,-0.06301
1,B,A,0,A_0,20,S,A,S_A,CNTRL_20_S_A,B28G58,B28G58_exp1B,1,B28G58_day1_exp1B,B28G58_1B_day1.JPG,0.2823,B28G58_day11_exp1B,B28G58_1B_day11.JPG,0.29709,0.01479
1,B,N,5,N_5,20,S,A,S_A,N_5_20_S_A,Y13B72,Y13B72_exp1B,1,Y13B72_day1_exp1B,Y13B72_1B_day1.JPG,0.2818,Y13B72_day11_exp1B,Y13B72_1B_day11.JPG,0.297,0.0152
3,B,N,5,N_5,20,F,A,F_A,N_5_20_F_A,O12Y1,O12Y1_exp3B,1,O12Y1_day1_exp3B,Y7B40_3A_day1.JPG,0.34957,O12Y1_day11_exp3B,O12Y1_3B_day11.JPG,0.29678,-0.05279
2,B,N,18,N_18,30,F,A,F_A,N_18_30_F_A,R7W35,R7W35_exp2B,1,R7W35_day1_exp2B,R7W35_2B_day1.JPG,0.16743,R7W35_day11_exp2B,R7W35_2B_day11.JPG,0.29641,0.12898
3,B,A,0,A_0,30,S,S,S_S,CNTRL_30_S_S,W4O22,W4O22_exp3B,1,W4O22_day1_exp3B,W4O22_3B_day1.JPG,0.26257,W4O22_day11_exp3B,W4O22_3B_day11.JPG,0.2964,0.03383
3,A,N,5,N_5,20,F,A,F_A,N_5_20_F_A,Y2B15,Y2B15_exp3A,1,Y2B15_day1_exp3A,Y2B15_3A_day1.JPG,0.31219,Y2B15_day11_exp3A,Y2B15_3A_day11.JPG,0.29637,-0.01582
1,B,N,0,N_0,30,F,A,F_A,CNTRL_30_F_A,B29G64,B29G64_exp1B,1,B29G64_day1_exp1B,B29G64_1B_day1.JPG,0.29857,B29G64_day11_exp1B,B29G64_1B_day11.JPG,0.29436,-0.00421
1,A,N,18,N_18,20,F,A,F_A,N_18_20_F_A,R3W8,R3W8_exp1A,1,R3W8_day1_exp1A,R3W8_1A_day1.JPG,0.4425,R3W8_day11_exp1A,R3W8_1A_day11.JPG,0.29388,-0.14862
1,B,A,10,A_10,30,S,S,S_S,A_10_30_S_S,R15W78,R15W78_exp1B,1,R15W78_day1_exp1B,R15W78_1B_day1.JPG,0.29388,R15W78_day11_exp1B,R15W78_1B_day11.JPG,0.29323,-0.00065
1,A,N,18,N_18,20,S,A,S_A,N_18_20_S_A,R5W21,R5W21_exp1A,1,R5W21_day1_exp1A,R5W21_1A_day1.JPG,0.3003,R5W21_day11_exp1A,R5W21_1A_day11.JPG,0.29285,-0.00745
3,B,N,18,N_18,30,F,S,F_S,N_18_30_F_S,W15O69,W15O69_exp3B,1,W15O69_day1_exp3B,W15O69_3B_day1.JPG,0.43784,W15O69_day11_exp3B,W14O63_3B_day1.JPG,0.29277,-0.14507
2,A,A,0,A_0,20,S,S,S_S,CNTRL_20_S_S,B24G42,B24G42_exp2A,1,B24G42_day1_exp2A,B24G42_2A_day1.JPG,0.32875,B24G42_day11_exp2A,B24G42_2A_day11.JPG,0.29254,-0.03621
2,A,N,18,N_18,30,S,A,S_A,N_18_30_S_A,R15W75,R15W75_exp2A,1,R15W75_day1_exp2A,R15W75_2A_day1.JPG,0.29115,R15W75_day11_exp2A,R15W75_2A_day11.JPG,0.29161,0.00046
2,B,A,10,A_10,30,S,A,S_A,A_10_30_S_A,R20W88,R20W88_exp2B,1,R20W88_day1_exp2B,R20W88_2B_day1.JPG,0.30174,R20W88_day11_exp2B,R20W88_2B_day11.JPG,0.29115,-0.01059
1,A,A,0,A_0,20,S,A,S_A,CNTRL_20_S_A,B34G100,B34G100_exp1A,1,B34G100_day1_exp1A,B34G100_1A_day1.JPG,0.26966,B34G100_day11_exp1A,B34G100_1A_day11.JPG,0.2908,0.02114
2,B,A,10,A_10,20,S,S,S_S,A_10_20_S_S,R6W32,R6W32_exp2B,1,R6W32_day1_exp2B,R6W32_2B_day1.JPG,0.27896,R6W32_day11_exp2B,R6W32_2B_day11.JPG,0.29006,0.0111
3,B,N,18,N_18,20,F,S,F_S,N_18_20_F_S,O17W20,O17W20_exp3B,1,O17W20_day1_exp3B,O17W20_3B_day1.JPG,0.41456,O17W20_day11_exp3B,O17W20_3B_day11.JPG,0.29003,-0.12453
3,A,A,5,A_5,20,S,A,S_A,A_5_20_S_A,G32Y87,G32Y87_exp3A,1,G32Y87_day1_exp3A,G32Y87_3A_day1.JPG,0.34228,G32Y87_day11_exp3A,G32Y87_3A_day11.JPG,0.29,-0.05228
3,A,N,18,N_18,20,F,S,F_S,N_18_20_F_S,R1W5,R1W5_exp3A,1,R1W5_day1_exp3A,R1W5_3A_day1.JPG,0.25989,R1W5_day11_exp3A,R1W5_3A_day11.JPG,0.28884,0.02895
3,A,N,1.5,N_1.5,30,S,A,S_A,N_1.5_30_S_A,G34Y4,G34Y4_exp3A,1,G34Y4_day1_exp3A,G34Y4_3A_day1.JPG,0.33969,G34Y4_day11_exp3A,G34Y4_3A_day11.JPG,0.28806,-0.05163
1,A,N,18,N_18,20,S,A,S_A,N_18_20_S_A,R5W22,R5W22_exp1A,1,R5W22_day1_exp1A,R5W22_1A_day1.JPG,0.2922,R5W22_day11_exp1A,R5W22_1A_day11.JPG,0.28733,-0.00487
1,B,A,0,A_0,20,F,S,F_S,CNTRL_20_F_S,B26G52,B26G52_exp1B,1,B26G52_day1_exp1B,B26G52_1B_day1.JPG,0.33867,B26G52_day11_exp1B,B26G52_1B_day11.JPG,0.28662,-0.05205
1,A,A,0,A_0,20,S,A,S_A,CNTRL_20_S_A,B34G97,B34G97_exp1A,1,B34G97_day1_exp1A,B34G97_1A_day1.JPG,0.33191,B34G97_day11_exp1A,B34G97_1A_day11.JPG,0.28619,-0.04572
1,A,N,18,N_18,20,F,S,F_S,N_18_20_F_S,R3W13,R3W13_exp1A,1,R3W13_day1_exp1A,R3W13_1A_day1.JPG,0.29396,R3W13_day11_exp1A,R3W13_1A_day11.JPG,0.28575,-0.00821
1,B,A,0,A_0,30,S,A,S_A,CNTRL_30_S_A,B25G43,B25G43_exp1B,1,B25G43_day1_exp1B,B25G43_1B_day1.JPG,0.28862,B25G43_day11_exp1B,B25G43_1B_day11.JPG,0.28524,-0.00338
2,A,A,5,A_5,30,S,S,S_S,A_5_30_S_S,G38Y37,G38Y37_exp2A,1,G38Y37_day1_exp2A,G38Y37_2A_day1.JPG,0.40224,G38Y37_day11_exp2A,G38Y37_2A_day11.JPG,0.28518,-0.11706
2,A,N,5,N_5,30,S,A,S_A,N_5_30_S_A,Y13B70,Y13B70_exp2A,1,Y13B70_day1_exp2A,Y13B70_2A_day1.JPG,0.25409,Y13B70_day11_exp2A,Y13B70_2A_day11.JPG,0.28425,0.03016
1,A,A,0,A_0,20,F,S,F_S,CNTRL_20_F_S,B24G40,B24G40_exp1A,1,B24G40_day1_exp1A,B24G40_1A_day1.JPG,0.40953,B24G40_day11_exp1A,B24G40_1A_day11.JPG,0.28424,-0.12529
2,B,A,0,A_0,30,F,S,F_S,CNTRL_30_F_S,B33G93,B33G93_exp2B,1,B33G93_day1_exp2B,B33G93_2B_day1.JPG,0.28361,B33G93_day11_exp2B,B33G93_2B_day11.JPG,0.28421,0.0006
3,A,N,18,N_18,20,F,A,F_A,N_18_20_F_A,R1W2,R1W2_exp3A,1,R1W2_day1_exp3A,R1W2_3A_day1.JPG,0.32452,R1W2_day11_exp3A,R1W2_3A_day11.JPG,0.28384,-0.04068
1,A,N,0,N_0,30,S,A,S_A,CNTRL_30_S_A,B30G73,B30G73_exp1A,1,B30G73_day1_exp1A,B30G73_1A_day1.JPG,0.25324,B30G73_day11_exp1A,B30G73_1A_day11.JPG,0.28353,0.03029
1,A,N,5,N_5,20,S,S,S_S,N_5_20_S_S,Y10B52,Y10B52_exp1A,1,Y10B52_day1_exp1A,Y10B52_1A_day1.JPG,0.41668,Y10B52_day11_exp1A,Y10B52_1A_day11.JPG,0.28326,-0.13342
1,A,N,0,N_0,20,S,S,S_S,CNTRL_20_S_S,B15G26,B15G26_exp1A,1,B15G26_day1_exp1A,B15G26_1A_day1.JPG,0.39011,B15G26_day11_exp1A,B15G26_1A_day11.JPG,0.2821,-0.10801
2,B,N,5,N_5,20,F,A,F_A,N_5_20_F_A,Y1B5,Y1B5_exp2B,1,Y1B5_day1_exp2B,Y7B5_2B_day1.JPG,0.29916,Y1B5_day11_exp2B,Y1B5_2B_day11.JPG,0.28204,-0.01712
2,B,N,1.5,N_1.5,20,F,S,F_S,N_1.5_20_F_S,G25Y47,G25Y47_exp2B,1,G25Y47_day1_exp2B,G25Y47_2B_day1.JPG,0.31928,G25Y47_day11_exp2B,G25Y47_2B_day11.JPG,0.28144,-0.03784
3,A,A,7.5,A_7.5,30,S,S,S_S,A_7.5_30_S_S,Y20B95,Y20B95_exp3A,1,Y20B95_day1_exp3A,Y20B95_3A_day1.JPG,0.25966,Y20B95_day11_exp3A,Y20B95_3A_day1.JPG,0.28112,0.02146
2,A,N,1.5,N_1.5,20,S,A,S_A,N_1.5_20_S_A,G24Y41,G24Y41_exp2A,1,G24Y41_day1_exp2A,G24Y41_2A_day1.JPG,0.32358,G24Y41_day11_exp2A,G24Y41_2A_day11.JPG,0.2811,-0.04248
1,B,N,18,N_18,30,S,S,S_S,N_18_30_S_S,R17W85,R17W85_exp1B,1,R17W85_day1_exp1B,R17W85_1B_day1.JPG,0.42802,R17W85_day11_exp1B,R17W85_1B_day11.JPG,0.28064,-0.14738
3,B,A,0,A_0,20,S,A,S_A,CNTRL_20_S_A,O4B21,O4B21_exp3B,1,O4B21_day1_exp3B,O4B21_3B_day1.JPG,0.30109,O4B21_day11_exp3B,O4B21_3B_day11.JPG,0.27957,-0.02152
3,B,A,5,A_5,20,F,A,F_A,A_5_20_F_A,O10G15,O10G15_exp3B,1,O10G15_day1_exp3B,O12Y2_3B_day1.JPG,0.34342,O10G15_day11_exp3B,O10G15_3B_day11.JPG,0.27911,-0.06431
2,B,A,5,A_5,30,S,S,S_S,A_5_30_S_S,G31Y85,G31Y85_exp2B,1,G31Y85_day1_exp2B,G31Y85_2B_day1.JPG,0.28075,G31Y85_day11_exp2B,G31Y85_2B_day11.JPG,0.27843,-0.00232
1,A,A,7.5,A_7.5,20,S,A,S_A,A_7.5_20_S_A,Y17B87,Y17B87_exp1A,1,Y17B87_day1_exp1A,Y17B87_1A_day1.JPG,0.31681,Y17B87_day11_exp1A,Y17B87_1A_day11.JPG,0.2782,-0.03861
1,A,A,0,A_0,20,F,A,F_A,CNTRL_20_F_A,B24G39,B24G39_exp1A,1,B24G39_day1_exp1A,B24G39_1A_day1.JPG,0.20963,B24G39_day11_exp1A,B24G39_1A_day11.JPG,0.27793,0.0683
3,B,A,10,A_10,20,S,S,S_S,A_10_20_S_S,O22W45,O22W45_exp3B,1,O22W45_day1_exp3B,O22W45_3B_day1.JPG,0.25462,O22W45_day11_exp3B,O22W45_3B_day11.JPG,0.27762,0.023
3,A,N,1.5,N_1.5,20,F,A,F_A,N_1.5_20_F_A,G23Y2820,G23Y2820_exp3A,1,G23Y2820_day1_exp3A,G23Y20_3A_day1.JPG,0.34505,G23Y2820_day11_exp3A,G23Y20_3A_day11.JPG,0.27724,-0.06781
2,B,A,10,A_10,30,S,S,S_S,A_10_30_S_S,R20W90,R20W90_exp2B,1,R20W90_day1_exp2B,R20W90_2B_day1.JPG,0.29099,R20W90_day11_exp2B,R20W90_2B_day11.JPG,0.27669,-0.0143
3,A,N,1.5,N_1.5,20,S,A,S_A,N_1.5_20_S_A,G24Y40,G24Y40_exp3A,1,G24Y40_day1_exp3A,G24Y40_3A_day1.JPG,0.25913,G24Y40_day11_exp3A,G24Y40_3A_day11.JPG,0.27666,0.01753
3,A,N,0,N_0,20,F,S,F_S,CNTRL_20_F_S,B13G10,B13G10_exp3A,1,B13G10_day1_exp3A,B13G10_3A_day1.JPG,0.30376,B13G10_day11_exp3A,B13G10_3A_day11.JPG,0.27574,-0.02802
1,B,N,18,N_18,20,F,A,F_A,N_18_20_F_A,R10W46,R10W46_exp1B,1,R10W46_day1_exp1B,R10W46_1B_day1.JPG,0.29044,R10W46_day11_exp1B,R10W46_1B_day11.JPG,0.27559,-0.01485
2,A,A,7.5,A_7.5,30,F,A,F_A,A_7.5_30_F_A,Y20B100,Y20B100_exp2A,1,Y20B100_day1_exp2A,Y20B100_2A_day1.JPG,0.2608,Y20B100_day11_exp2A,Y20B100_2A_Day11.JPG,0.27542,0.01462
3,B,A,5,A_5,30,S,S,S_S,A_5_30_S_S,W10O42,W10O42_exp3B,1,W10O42_day1_exp3B,W10O42_3B_day1.JPG,0.34251,W10O42_day11_exp3B,W10O42_3B_day11.JPG,0.27476,-0.06775
3,A,A,10,A_10,30,S,A,S_A,A_10_30_S_A,R21W95,R21W95_exp3A,1,R21W95_day1_exp3A,R21W95_3A_day1.JPG,0.28862,R21W95_day11_exp3A,R21W95_3A_day11.JPG,0.27433,-0.01429
3,A,A,0,A_0,20,S,A,S_A,CNTRL_20_S_A,B24G40,B24G40_exp3A,1,B24G40_day1_exp3A,B24G40_3A_day1.JPG,0.29039,B24G40_day11_exp3A,B24G40_3A_day11.JPG,0.27427,-0.01612
1,A,N,5,N_5,30,S,A,S_A,N_5_30_S_A,Y14B76,Y14B76_exp1A,1,Y14B76_day1_exp1A,Y14B76_1A_day1.JPG,0.23009,Y14B76_day11_exp1A,Y14B76_1A_day11.JPG,0.27262,0.04253
3,A,N,18,N_18,20,S,A,S_A,N_18_20_S_A,R10W46,R10W46_exp3A,1,R10W46_day1_exp3A,R10W46_3A_day1.JPG,0.25027,R10W46_day11_exp3A,R10W46_3A_day11.JPG,0.27228,0.02201
1,B,N,18,N_18,30,F,S,F_S,N_18_30_F_S,R21W55,R21W55_exp1B,1,R21W55_day1_exp1B,R21W55_1B_day1.JPG,0.33537,R21W55_day11_exp1B,R21W55_1B_day11.JPG,0.27216,-0.06321
3,A,A,10,A_10,20,S,A,S_A,A_10_20_S_A,R13W63,R13W63_exp3A,1,R13W63_day1_exp3A,R13W63_3A_day1.JPG,0.27808,R13W63_day11_exp3A,R13W63_3A_day11.JPG,0.27209,-0.00599
2,B,A,7.5,A_7.5,20,S,S,S_S,A_7.5_20_S_S,Y11B57,Y11B57_exp2B,1,Y11B57_day1_exp2B,Y11B57_2B_day1.JPG,0.31459,Y11B57_day11_exp2B,Y11B57_2B_day11.JPG,0.27179,-0.0428
2,A,N,0,N_0,20,S,A,S_A,CNTRL_20_S_A,B22G30,B22G30_exp2A,1,B22G30_day1_exp2A,B22G29_2A_day1.JPG,0.4506,B22G30_day11_exp2A,B22G30_2A_day11.JPG,0.27145,-0.17915
3,B,A,5,A_5,30,S,A,S_A,A_5_30_S_A,W10O41,W10O41_exp3B,1,W10O41_day1_exp3B,W10O41_3B_day1.JPG,0.29312,W10O41_day11_exp3B,W10O41_3B_day11.JPG,0.26996,-0.02316
3,A,A,10,A_10,30,S,A,S_A,A_10_30_S_A,R21W94,R21W94_exp3A,1,R21W94_day1_exp3A,R21W94_3A_day1.JPG,0.27192,R21W94_day11_exp3A,R21W94_3A_day11.JPG,0.26921,-0.00271
1,A,N,18,N_18,30,S,S,S_S,N_18_30_S_S,R6W32,R6W32_exp1A,1,R6W32_day1_exp1A,R6W32_1A_day1.JPG,0.37157,R6W32_day11_exp1A,R6W32_1A_day11.JPG,0.26915,-0.10242
1,A,N,1.5,N_1.5,20,F,S,F_S,N_1.5_20_F_S,G29Y74,G29Y74_exp1A,1,G29Y74_day1_exp1A,G29Y74_1A_day1.JPG,0.33748,G29Y74_day11_exp1A,G29Y74_1A_day11.JPG,0.26899,-0.06849
3,B,A,7.5,A_7.5,20,S,S,S_S,A_7.5_20_S_S,O15Y22,O15Y22_exp3B,1,O15Y22_day1_exp3B,O15Y22_3B_day1.JPG,0.27061,O15Y22_day11_exp3B,O15Y22_3B_day11.JPG,0.26863,-0.00198
1,B,A,5,A_5,20,S,A,S_A,A_5_20_S_A,G38Y35,G38Y35_exp1B,1,G38Y35_day1_exp1B,G38Y35_1B_day1.JPG,0.25843,G38Y35_day11_exp1B,G38Y35_1B_day11.JPG,0.26843,0.01
3,B,A,10,A_10,30,S,S,S_S,A_10_30_S_S,W20O85,W20O85_exp3B,1,W20O85_day1_exp3B,W20O85_3B_day1.JPG,0.26554,W20O85_day11_exp3B,W20O85_3B_day11.JPG,0.26797,0.00243
1,B,N,5,N_5,20,F,A,F_A,N_5_20_F_A,Y5B36,Y5B36_exp1B,1,Y5B36_day1_exp1B,Y5B36_1B_day1.JPG,0.34876,Y5B36_day11_exp1B,Y5B36_1B_day11.JPG,0.26794,-0.08082
2,B,N,0,N_0,20,S,A,S_A,CNTRL_20_S_A,B15G22,B15G22_exp2B,1,B15G22_day1_exp2B,B15G22_2B_day1.JPG,0.28042,B15G22_day11_exp2B,B15G22_2B_day11.JPG,0.26732,-0.0131
3,A,N,18,N_18,30,F,A,F_A,N_18_30_F_A,R14W70,R14W70_exp3A,1,R14W70_day1_exp3A,R14W70_3A_day1.JPG,0.28406,R14W70_day11_exp3A,R14W70_3A_day11.JPG,0.26614,-0.01792
2,B,N,1.5,N_1.5,30,F,A,F_A,N_1.5_30_F_A,G26Y51,G26Y51_exp2B,1,G26Y51_day1_exp2B,G26Y51_2B_day1.JPG,0.29316,G26Y51_day11_exp2B,G26Y51_2B_day11.JPG,0.26607,-0.02709
3,A,A,10,A_10,20,F,S,F_S,A_10_20_F_S,R11W52,R11W52_exp3A,1,R11W52_day1_exp3A,R11W52_3A_day1.JPG,0.27035,R11W52_day11_exp3A,R11W52_3A_day11.JPG,0.26526,-0.00509
2,A,N,5,N_5,20,S,A,S_A,N_5_20_S_A,Y4B32,Y4B32_exp2A,1,Y4B32_day1_exp2A,Y4B32_2A_day1.JPG,0.31263,Y4B32_day11_exp2A,Y4B32_2A_day11.JPG,0.26493,-0.0477
