num,date,time,temp,light_intensity,chamber_or_temperate,exp_num,exp_A,exp_B
1365,8/12/2022,5:13:50 PM,29.152,53.8,chamber,2,1,1
1366,8/12/2022,5:43:50 PM,29.252,53.8,chamber,2,1,1
1367,8/12/2022,6:13:50 PM,29.252,495.1,chamber,2,1,1
1368,8/12/2022,6:43:50 PM,29.352,10.8,chamber,2,1,1
1369,8/12/2022,7:13:50 PM,29.352,161.5,chamber,2,1,1
1370,8/12/2022,7:43:50 PM,29.452,150.7,chamber,2,1,1
1371,8/12/2022,8:13:50 PM,29.552,161.5,chamber,2,1,1
1372,8/12/2022,8:43:50 PM,29.552,172.2,chamber,2,1,1
1373,8/12/2022,9:13:50 PM,29.552,161.5,chamber,2,1,1
1374,8/12/2022,9:43:50 PM,29.552,0,chamber,2,1,1
1375,8/12/2022,10:13:50 PM,29.552,0,chamber,2,1,1
1376,8/12/2022,10:43:50 PM,29.552,0,chamber,2,1,1
1377,8/12/2022,11:13:50 PM,29.652,0,chamber,2,1,1
1378,8/12/2022,11:43:50 PM,29.552,0,chamber,2,1,1
1379,8/13/2022,12:13:50 AM,29.552,0,chamber,2,1,1
1380,8/13/2022,12:43:50 AM,29.552,0,chamber,2,1,1
1381,8/13/2022,1:13:50 AM,29.552,0,chamber,2,1,1
1382,8/13/2022,1:43:50 AM,29.552,0,chamber,2,1,1
1383,8/13/2022,2:13:50 AM,29.552,0,chamber,2,1,1
1384,8/13/2022,2:43:50 AM,29.552,0,chamber,2,1,1
1385,8/13/2022,3:13:50 AM,29.552,0,chamber,2,1,1
1386,8/13/2022,3:43:50 AM,29.652,0,chamber,2,1,1
1387,8/13/2022,4:13:50 AM,29.652,0,chamber,2,1,1
1388,8/13/2022,4:43:50 AM,29.652,0,chamber,2,1,1
1389,8/13/2022,5:13:50 AM,29.652,0,chamber,2,1,1
1390,8/13/2022,5:43:50 AM,29.652,0,chamber,2,1,1
1391,8/13/2022,6:13:50 AM,29.652,0,chamber,2,1,1
1392,8/13/2022,6:43:50 AM,29.652,161.5,chamber,2,1,1
1393,8/13/2022,7:13:50 AM,29.552,10.8,chamber,2,1,1
1394,8/13/2022,7:43:50 AM,29.552,10.8,chamber,2,1,1
1395,8/13/2022,8:13:50 AM,29.552,10.8,chamber,2,1,1
1396,8/13/2022,8:43:50 AM,29.552,0,chamber,2,1,1
1397,8/13/2022,9:13:50 AM,29.552,215.3,chamber,2,1,1
1398,8/13/2022,9:43:50 AM,29.552,10.8,chamber,2,1,1
1399,8/13/2022,10:13:50 AM,29.652,10.8,chamber,2,1,1
1400,8/13/2022,10:43:50 AM,29.652,204.5,chamber,2,1,1
1401,8/13/2022,11:13:50 AM,29.652,21.5,chamber,2,1,1
1402,8/13/2022,11:43:50 AM,29.652,21.5,chamber,2,1,1
1403,8/13/2022,12:13:50 PM,29.652,21.5,chamber,2,1,1
1404,8/13/2022,12:43:50 PM,29.652,0,chamber,2,1,1
1405,8/13/2022,1:13:50 PM,29.752,441.3,chamber,2,1,1
1406,8/13/2022,1:43:50 PM,28.853,43.1,chamber,2,1,1
1407,8/13/2022,2:13:50 PM,29.252,86.1,chamber,2,1,1
1408,8/13/2022,2:43:50 PM,29.053,150.7,chamber,2,1,1
1409,8/13/2022,3:13:50 PM,29.053,0,chamber,2,1,1
1410,8/13/2022,3:43:50 PM,29.152,0,chamber,2,1,1
1411,8/13/2022,4:13:50 PM,29.252,0,chamber,2,1,1
1412,8/13/2022,4:43:50 PM,29.252,86.1,chamber,2,1,1
1413,8/13/2022,5:13:50 PM,29.352,0,chamber,2,1,1
1414,8/13/2022,5:43:50 PM,29.452,0,chamber,2,1,1
1415,8/13/2022,6:13:50 PM,29.452,0,chamber,2,1,1
1416,8/13/2022,6:43:50 PM,29.452,0,chamber,2,1,1
1417,8/13/2022,7:13:50 PM,29.552,0,chamber,2,1,1
1418,8/13/2022,7:43:50 PM,29.552,0,chamber,2,1,1
1419,8/13/2022,8:13:50 PM,29.552,0,chamber,2,1,1
1420,8/13/2022,8:43:50 PM,29.552,0,chamber,2,1,1
1421,8/13/2022,9:13:50 PM,29.552,0,chamber,2,1,1
1422,8/13/2022,9:43:50 PM,29.552,0,chamber,2,1,1
1423,8/13/2022,10:13:50 PM,29.552,0,chamber,2,1,1
1424,8/13/2022,10:43:50 PM,29.352,0,chamber,2,1,1
1425,8/13/2022,11:13:50 PM,29.352,0,chamber,2,1,1
1426,8/13/2022,11:43:50 PM,29.352,0,chamber,2,1,1
1427,8/14/2022,12:13:50 AM,29.352,0,chamber,2,1,1
1428,8/14/2022,12:43:50 AM,29.352,0,chamber,2,1,1
1429,8/14/2022,1:13:50 AM,29.352,0,chamber,2,1,1
1430,8/14/2022,1:43:50 AM,29.352,0,chamber,2,1,1
1431,8/14/2022,2:13:50 AM,29.352,0,chamber,2,1,1
1432,8/14/2022,2:43:50 AM,29.352,0,chamber,2,1,1
1433,8/14/2022,3:13:50 AM,29.352,0,chamber,2,1,1
1434,8/14/2022,3:43:50 AM,29.352,0,chamber,2,1,1
1435,8/14/2022,4:13:50 AM,29.352,0,chamber,2,1,1
1436,8/14/2022,4:43:50 AM,29.352,0,chamber,2,1,1
1437,8/14/2022,5:13:50 AM,29.352,0,chamber,2,1,1
1438,8/14/2022,5:43:50 AM,29.352,0,chamber,2,1,1
1439,8/14/2022,6:13:50 AM,29.352,0,chamber,2,1,1
1440,8/14/2022,6:43:50 AM,29.352,0,chamber,2,1,1
1441,8/14/2022,7:13:50 AM,29.352,86.1,chamber,2,1,1
1442,8/14/2022,7:43:50 AM,29.352,0,chamber,2,1,1
1443,8/14/2022,8:13:50 AM,29.452,0,chamber,2,1,1
1444,8/14/2022,8:43:50 AM,29.452,86.1,chamber,2,1,1
1445,8/14/2022,9:13:50 AM,29.452,0,chamber,2,1,1
1446,8/14/2022,9:43:50 AM,29.452,0,chamber,2,1,1
1447,8/14/2022,10:13:50 AM,29.452,0,chamber,2,1,1
1448,8/14/2022,10:43:50 AM,29.452,21.5,chamber,2,1,1
1449,8/14/2022,11:13:50 AM,29.352,0,chamber,2,1,1
1450,8/14/2022,11:43:50 AM,29.352,0,chamber,2,1,1
1451,8/14/2022,12:13:50 PM,29.552,0,chamber,2,1,1
1452,8/14/2022,12:43:50 PM,29.652,0,chamber,2,1,1
1453,8/14/2022,1:13:50 PM,29.752,0,chamber,2,1,1
1454,8/14/2022,1:43:50 PM,29.752,0,chamber,2,1,1
1455,8/14/2022,2:13:50 PM,29.752,0,chamber,2,1,1
1456,8/14/2022,2:43:50 PM,29.652,0,chamber,2,1,1
1457,8/14/2022,3:13:50 PM,29.452,0,chamber,2,1,1
1458,8/14/2022,3:43:50 PM,29.452,0,chamber,2,1,1
1459,8/14/2022,4:13:50 PM,29.053,0,chamber,2,1,1
1460,8/14/2022,4:43:50 PM,28.456,0,chamber,2,1,1
1461,8/14/2022,5:13:50 PM,28.357,0,chamber,2,1,1
1462,8/14/2022,5:43:50 PM,28.357,0,chamber,2,1,1
1463,8/14/2022,6:13:50 PM,28.456,0,chamber,2,1,1
1464,8/14/2022,6:43:50 PM,28.853,139.9,chamber,2,1,1
1465,8/14/2022,7:13:50 PM,29.053,0,chamber,2,1,1
1466,8/14/2022,7:43:50 PM,29.152,0,chamber,2,1,1
1467,8/14/2022,8:13:50 PM,29.252,0,chamber,2,1,1
1468,8/14/2022,8:43:50 PM,29.352,0,chamber,2,1,1
1469,8/14/2022,9:13:50 PM,29.352,0,chamber,2,1,1
1470,8/14/2022,9:43:50 PM,29.452,0,chamber,2,1,1
1471,8/14/2022,10:13:50 PM,29.452,0,chamber,2,1,1
1472,8/14/2022,10:43:50 PM,29.452,0,chamber,2,1,1
1473,8/14/2022,11:13:50 PM,29.452,0,chamber,2,1,1
1474,8/14/2022,11:43:50 PM,29.552,0,chamber,2,1,1
1475,8/15/2022,12:13:50 AM,29.552,0,chamber,2,1,1
1476,8/15/2022,12:43:50 AM,29.552,0,chamber,2,1,1
1477,8/15/2022,1:13:50 AM,29.552,0,chamber,2,1,1
1478,8/15/2022,1:43:50 AM,29.552,75.3,chamber,2,1,1
1479,8/15/2022,2:13:50 AM,29.552,1022.6,chamber,2,1,1
1480,8/15/2022,2:43:50 AM,29.552,32.3,chamber,2,1,1
1481,8/15/2022,3:13:50 AM,29.552,592,chamber,2,1,1
1482,8/15/2022,3:43:50 AM,29.552,43.1,chamber,2,1,1
1483,8/15/2022,4:13:50 AM,29.552,64.6,chamber,2,1,1
1484,8/15/2022,4:43:50 AM,29.552,204.5,chamber,2,1,1
1485,8/15/2022,5:13:50 AM,29.552,1011.8,chamber,2,1,1
1486,8/15/2022,5:43:50 AM,29.652,32.3,chamber,2,1,1
1487,8/15/2022,6:13:50 AM,29.652,904.2,chamber,2,1,1
1488,8/15/2022,6:43:50 AM,29.452,32.3,chamber,2,1,1
1489,8/15/2022,7:13:50 AM,29.452,53.8,chamber,2,1,1
1490,8/15/2022,7:43:50 AM,29.352,183,chamber,2,1,1
1491,8/15/2022,8:13:50 AM,28.456,0,chamber,2,1,1
1492,8/15/2022,8:43:50 AM,28.06,0,chamber,2,1,1
1493,8/15/2022,9:13:50 AM,27.862,0,chamber,2,1,1
1494,8/15/2022,9:43:50 AM,27.862,86.1,chamber,2,1,1
1495,8/15/2022,10:13:50 AM,27.862,0,chamber,2,1,1
1496,8/15/2022,10:43:50 AM,28.06,0,chamber,2,1,1
1497,8/15/2022,11:13:50 AM,28.456,0,chamber,2,1,1
1498,8/15/2022,11:43:50 AM,28.754,96.9,chamber,2,1,1
1499,8/15/2022,12:13:50 PM,28.853,0,chamber,2,1,1
1500,8/15/2022,12:43:50 PM,28.953,0,chamber,2,1,1
1501,8/15/2022,1:13:50 PM,29.152,64.6,chamber,2,1,1
1502,8/15/2022,1:43:50 PM,29.152,0,chamber,2,1,1
1503,8/15/2022,2:13:50 PM,29.252,0,chamber,2,1,1
1504,8/15/2022,2:43:50 PM,29.252,0,chamber,2,1,1
1505,8/15/2022,3:13:50 PM,29.252,0,chamber,2,1,1
1506,8/15/2022,3:43:50 PM,29.252,0,chamber,2,1,1
1507,8/15/2022,4:13:50 PM,29.252,0,chamber,2,1,1
1508,8/15/2022,4:43:50 PM,29.252,0,chamber,2,1,1
1509,8/15/2022,5:13:50 PM,29.252,43.1,chamber,2,1,1
1510,8/15/2022,5:43:50 PM,29.352,0,chamber,2,1,1
1511,8/15/2022,6:13:50 PM,29.352,0,chamber,2,1,1
1512,8/15/2022,6:43:50 PM,29.452,0,chamber,2,1,1
1513,8/15/2022,7:13:50 PM,29.452,0,chamber,2,1,1
1514,8/15/2022,7:43:50 PM,29.452,0,chamber,2,1,1
1515,8/15/2022,8:13:50 PM,29.552,0,chamber,2,1,1
1516,8/15/2022,8:43:50 PM,29.552,0,chamber,2,1,1
1517,8/15/2022,9:13:50 PM,29.552,0,chamber,2,1,1
1518,8/15/2022,9:43:50 PM,29.552,0,chamber,2,1,1
1519,8/15/2022,10:13:50 PM,29.552,0,chamber,2,1,1
1520,8/15/2022,10:43:50 PM,29.552,0,chamber,2,1,1
1521,8/15/2022,11:13:50 PM,29.552,0,chamber,2,1,1
1522,8/15/2022,11:43:50 PM,29.452,0,chamber,2,1,1
1523,8/16/2022,12:13:50 AM,29.552,0,chamber,2,0,1
1524,8/16/2022,12:43:50 AM,29.552,0,chamber,2,0,1
1525,8/16/2022,1:13:50 AM,29.552,0,chamber,2,0,1
1526,8/16/2022,1:43:50 AM,29.552,0,chamber,2,0,1
1527,8/16/2022,2:13:50 AM,29.552,0,chamber,2,0,1
1528,8/16/2022,2:43:50 AM,29.652,86.1,chamber,2,0,1
1529,8/16/2022,3:13:50 AM,29.652,0,chamber,2,0,1
1530,8/16/2022,3:43:50 AM,29.652,0,chamber,2,0,1
1531,8/16/2022,4:13:50 AM,29.652,0,chamber,2,0,1
1532,8/16/2022,4:43:50 AM,29.652,53.8,chamber,2,0,1
1533,8/16/2022,5:13:50 AM,29.652,86.1,chamber,2,0,1
1534,8/16/2022,5:43:50 AM,29.652,21.5,chamber,2,0,1
1535,8/16/2022,6:13:50 AM,29.652,0,chamber,2,0,1
1536,8/16/2022,6:43:50 AM,29.652,96.9,chamber,2,0,1
1537,8/16/2022,7:13:50 AM,29.652,0,chamber,2,0,1
1538,8/16/2022,7:43:50 AM,29.652,0,chamber,2,0,1
1539,8/16/2022,8:13:50 AM,29.652,0,chamber,2,0,1
1540,8/16/2022,8:43:50 AM,29.652,0,chamber,2,0,1
1541,8/16/2022,9:13:50 AM,29.652,0,chamber,2,0,1
1542,8/16/2022,9:43:50 AM,29.652,0,chamber,2,0,1
1543,8/16/2022,10:13:50 AM,29.652,0,chamber,2,0,1
1544,8/16/2022,10:43:50 AM,29.652,0,chamber,2,0,1
1545,8/16/2022,11:13:50 AM,29.652,0,chamber,2,0,1
1546,8/16/2022,11:43:50 AM,29.652,0,chamber,2,0,1
1547,8/16/2022,12:13:50 PM,29.652,75.3,chamber,2,0,1
1548,8/16/2022,12:43:50 PM,29.352,0,chamber,2,0,1
1549,8/16/2022,1:13:50 PM,29.252,0,chamber,2,0,1
1550,8/16/2022,1:43:50 PM,29.352,0,chamber,2,0,1
1551,8/16/2022,2:13:50 PM,29.352,0,chamber,2,0,1
1552,8/16/2022,2:43:50 PM,29.352,0,chamber,2,0,1
1553,8/16/2022,3:13:50 PM,29.452,0,chamber,2,0,1
1554,8/16/2022,3:43:50 PM,29.452,0,chamber,2,0,1
1555,8/16/2022,4:13:50 PM,29.452,0,chamber,2,0,1
1556,8/16/2022,4:43:50 PM,29.452,0,chamber,2,0,1
1557,8/16/2022,5:13:50 PM,29.552,0,chamber,2,0,1
1558,8/16/2022,5:43:50 PM,29.552,0,chamber,2,0,1
1559,8/16/2022,6:13:50 PM,29.552,0,chamber,2,0,1
1560,8/16/2022,6:43:50 PM,29.552,0,chamber,2,0,1
1561,8/16/2022,7:13:50 PM,29.552,0,chamber,2,0,1
1562,8/16/2022,7:43:50 PM,29.552,0,chamber,2,0,1
1563,8/16/2022,8:13:50 PM,29.552,0,chamber,2,0,1
1564,8/16/2022,8:43:50 PM,29.552,0,chamber,2,0,1
1565,8/16/2022,9:13:50 PM,29.552,0,chamber,2,0,1
1566,8/16/2022,9:43:50 PM,29.552,0,chamber,2,0,1
1567,8/16/2022,10:13:50 PM,29.652,0,chamber,2,0,1
1568,8/16/2022,10:43:50 PM,29.552,0,chamber,2,0,1
1569,8/16/2022,11:13:50 PM,29.652,0,chamber,2,0,1
1570,8/16/2022,11:43:50 PM,29.652,0,chamber,2,0,1
1571,8/17/2022,12:13:50 AM,29.652,0,chamber,2,0,1
1572,8/17/2022,12:43:50 AM,29.652,0,chamber,2,0,1
1573,8/17/2022,1:13:50 AM,29.552,0,chamber,2,0,1
1574,8/17/2022,1:43:50 AM,29.652,75.3,chamber,2,0,1
1575,8/17/2022,2:13:50 AM,29.652,0,chamber,2,0,1
1576,8/17/2022,2:43:50 AM,29.652,0,chamber,2,0,1
1577,8/17/2022,3:13:50 AM,29.652,0,chamber,2,0,1
1578,8/17/2022,3:43:50 AM,29.652,107.6,chamber,2,0,1
1579,8/17/2022,4:13:50 AM,29.652,0,chamber,2,0,1
1580,8/17/2022,4:43:50 AM,29.652,0,chamber,2,0,1
1581,8/17/2022,5:13:50 AM,29.652,96.9,chamber,2,0,1
1582,8/17/2022,5:43:50 AM,29.652,53.8,chamber,2,0,1
1583,8/17/2022,6:13:50 AM,29.652,0,chamber,2,0,1
1584,8/17/2022,6:43:50 AM,29.752,0,chamber,2,0,1
1585,8/17/2022,7:13:50 AM,29.752,0,chamber,2,0,1
1586,8/17/2022,7:43:50 AM,29.652,0,chamber,2,0,1
1587,8/17/2022,8:13:50 AM,29.752,0,chamber,2,0,1
1588,8/17/2022,8:43:50 AM,29.752,0,chamber,2,0,1
1589,8/17/2022,9:13:50 AM,29.752,0,chamber,2,0,1
1590,8/17/2022,9:43:50 AM,29.752,0,chamber,2,0,1
1591,8/17/2022,10:13:50 AM,29.752,0,chamber,2,0,1
1592,8/17/2022,10:43:50 AM,29.752,0,chamber,2,0,1
1593,8/17/2022,11:13:50 AM,29.752,0,chamber,2,0,1
1594,8/17/2022,11:43:50 AM,29.752,0,chamber,2,0,1
1595,8/17/2022,12:13:50 PM,29.752,0,chamber,2,0,1
1596,8/17/2022,12:43:50 PM,28.953,43.1,chamber,2,0,1
1597,8/17/2022,1:13:50 PM,29.452,839.6,chamber,2,0,1
1598,8/17/2022,1:43:50 PM,29.452,0,chamber,2,0,1
1599,8/17/2022,2:13:50 PM,29.552,0,chamber,2,0,1
1600,8/17/2022,2:43:50 PM,29.552,0,chamber,2,0,1
1601,8/17/2022,3:13:50 PM,29.552,0,chamber,2,0,1
1602,8/17/2022,3:43:50 PM,29.552,0,chamber,2,0,1
1603,8/17/2022,4:13:50 PM,29.652,0,chamber,2,0,1
1604,8/17/2022,4:43:50 PM,29.652,0,chamber,2,0,1
1605,8/17/2022,5:13:50 PM,29.652,0,chamber,2,0,1
1606,8/17/2022,5:43:50 PM,29.652,0,chamber,2,0,1
1607,8/17/2022,6:13:50 PM,29.652,0,chamber,2,0,1
1608,8/17/2022,6:43:50 PM,29.652,0,chamber,2,0,1
1609,8/17/2022,7:13:50 PM,29.652,0,chamber,2,0,1
1610,8/17/2022,7:43:50 PM,29.652,0,chamber,2,0,1
1611,8/17/2022,8:13:50 PM,29.652,0,chamber,2,0,1
1612,8/17/2022,8:43:50 PM,29.652,0,chamber,2,0,1
1613,8/17/2022,9:13:50 PM,29.752,0,chamber,2,0,1
1614,8/17/2022,9:43:50 PM,29.652,0,chamber,2,0,1
1615,8/17/2022,10:13:50 PM,29.652,0,chamber,2,0,1
1616,8/17/2022,10:43:50 PM,29.652,0,chamber,2,0,1
1617,8/17/2022,11:13:50 PM,29.652,0,chamber,2,0,1
1618,8/17/2022,11:43:50 PM,29.652,0,chamber,2,0,1
1619,8/18/2022,12:13:50 AM,29.652,0,chamber,2,0,1
1620,8/18/2022,12:43:50 AM,29.652,0,chamber,2,0,1
1621,8/18/2022,1:13:50 AM,29.652,0,chamber,2,0,1
1622,8/18/2022,1:43:50 AM,29.652,53.8,chamber,2,0,1
1623,8/18/2022,2:13:50 AM,29.752,53.8,chamber,2,0,1
1624,8/18/2022,2:43:50 AM,29.752,43.1,chamber,2,0,1
1625,8/18/2022,3:13:50 AM,29.752,775,chamber,2,0,1
1626,8/18/2022,3:43:50 AM,29.752,742.7,chamber,2,0,1
1627,8/18/2022,4:13:50 AM,29.752,570.5,chamber,2,0,1
1628,8/18/2022,4:43:50 AM,29.752,43.1,chamber,2,0,1
1629,8/18/2022,5:13:50 AM,29.752,53.8,chamber,2,0,1
1630,8/18/2022,5:43:50 AM,29.752,247.6,chamber,2,0,1
1631,8/18/2022,6:13:50 AM,29.752,43.1,chamber,2,0,1
1632,8/18/2022,6:43:50 AM,29.752,96.9,chamber,2,0,1
1633,8/18/2022,7:13:50 AM,29.752,64.6,chamber,2,0,1
1634,8/18/2022,7:43:50 AM,29.752,53.8,chamber,2,0,1
1635,8/18/2022,8:13:50 AM,29.752,96.9,chamber,2,0,1
1636,8/18/2022,8:43:50 AM,29.752,53.8,chamber,2,0,1
1637,8/18/2022,9:13:50 AM,29.752,53.8,chamber,2,0,1
1638,8/18/2022,9:43:50 AM,29.752,53.8,chamber,2,0,1
1639,8/18/2022,10:13:50 AM,29.752,53.8,chamber,2,0,1
1640,8/18/2022,10:43:50 AM,29.752,398.3,chamber,2,0,1
1641,8/18/2022,11:13:50 AM,29.752,21.5,chamber,2,0,1
1642,8/18/2022,11:43:50 AM,29.752,32.3,chamber,2,0,1
1643,8/18/2022,12:13:50 PM,29.752,53.8,chamber,2,0,1
1644,8/18/2022,12:43:50 PM,29.752,53.8,chamber,2,0,1
1645,8/18/2022,1:13:50 PM,28.953,0,chamber,2,0,1
1646,8/18/2022,1:43:50 PM,28.853,0,chamber,2,0,1
1647,8/18/2022,2:13:50 PM,29.352,0,chamber,2,0,1
1648,8/18/2022,2:43:50 PM,29.053,0,chamber,2,0,1
1649,8/18/2022,3:13:50 PM,28.655,0,chamber,2,0,1
1650,8/18/2022,3:43:50 PM,28.754,0,chamber,2,0,1
1651,8/18/2022,4:13:50 PM,29.053,0,chamber,2,0,1
1652,8/18/2022,4:43:50 PM,29.252,0,chamber,2,0,1
1653,8/18/2022,5:13:50 PM,29.352,0,chamber,2,0,1
1654,8/18/2022,5:43:50 PM,29.452,0,chamber,2,0,1
1655,8/18/2022,6:13:50 PM,29.552,0,chamber,2,0,1
1656,8/18/2022,6:43:50 PM,29.552,0,chamber,2,0,1
1657,8/18/2022,7:13:50 PM,29.652,0,chamber,2,0,1
1658,8/18/2022,7:43:50 PM,29.652,0,chamber,2,0,1
1659,8/18/2022,8:13:50 PM,29.652,0,chamber,2,0,1
1660,8/18/2022,8:43:50 PM,29.652,0,chamber,2,0,1
1661,8/18/2022,9:13:50 PM,29.652,0,chamber,2,0,1
1662,8/18/2022,9:43:50 PM,29.652,0,chamber,2,0,1
1663,8/18/2022,10:13:50 PM,29.752,0,chamber,2,0,1
1664,8/18/2022,10:43:50 PM,29.752,0,chamber,2,0,1
1665,8/18/2022,11:13:50 PM,29.752,0,chamber,2,0,1
1666,8/18/2022,11:43:50 PM,29.752,0,chamber,2,0,1
1667,8/19/2022,12:13:50 AM,29.752,0,chamber,2,0,1
1668,8/19/2022,12:43:50 AM,29.752,0,chamber,2,0,1
1669,8/19/2022,1:13:50 AM,29.752,0,chamber,2,0,1
1670,8/19/2022,1:43:50 AM,29.752,0,chamber,2,0,1
1671,8/19/2022,2:13:50 AM,29.752,0,chamber,2,0,1
1672,8/19/2022,2:43:50 AM,29.853,0,chamber,2,0,1
1673,8/19/2022,3:13:50 AM,29.853,0,chamber,2,0,1
1674,8/19/2022,3:43:50 AM,29.853,0,chamber,2,0,1
1675,8/19/2022,4:13:50 AM,29.853,0,chamber,2,0,1
1676,8/19/2022,4:43:50 AM,29.853,0,chamber,2,0,1
1677,8/19/2022,5:13:50 AM,29.853,0,chamber,2,0,1
1678,8/19/2022,5:43:50 AM,29.853,0,chamber,2,0,1
1679,8/19/2022,6:13:50 AM,29.853,0,chamber,2,0,1
1680,8/19/2022,6:43:50 AM,29.853,0,chamber,2,0,1
1681,8/19/2022,7:13:50 AM,29.853,0,chamber,2,0,1
1682,8/19/2022,7:43:50 AM,29.853,0,chamber,2,0,1
1683,8/19/2022,8:13:50 AM,29.853,0,chamber,2,0,1
1684,8/19/2022,8:43:50 AM,29.853,0,chamber,2,0,1
1685,8/19/2022,9:13:50 AM,29.853,0,chamber,2,0,1
1686,8/19/2022,9:43:50 AM,29.853,0,chamber,2,0,1
1687,8/19/2022,10:13:50 AM,29.853,0,chamber,2,0,1
1688,8/19/2022,10:43:50 AM,29.152,0,chamber,2,0,1
1689,8/19/2022,11:13:50 AM,28.953,0,chamber,2,0,1
1690,8/19/2022,11:43:50 AM,28.754,0,chamber,2,0,1
1691,8/19/2022,12:13:50 PM,29.053,0,chamber,2,0,1
1692,8/19/2022,12:43:50 PM,29.152,0,chamber,2,0,1
1693,8/19/2022,1:13:50 PM,28.853,0,chamber,2,0,1
1694,8/19/2022,1:43:50 PM,28.754,0,chamber,2,0,1
1695,8/19/2022,2:13:50 PM,28.655,0,chamber,2,0,1
1696,8/19/2022,2:43:50 PM,28.655,0,chamber,2,0,1
1697,8/19/2022,3:13:50 PM,29.252,0,chamber,2,0,1
1698,8/19/2022,3:43:50 PM,28.853,0,chamber,2,0,1
1699,8/19/2022,4:13:50 PM,28.555,0,chamber,2,0,1
1700,8/19/2022,4:43:50 PM,28.754,0,chamber,2,0,1
1701,8/19/2022,5:13:50 PM,28.953,0,chamber,2,0,1
1702,8/19/2022,5:43:50 PM,29.053,0,chamber,2,0,1
1703,8/19/2022,6:13:50 PM,29.152,0,chamber,2,0,1
1704,8/19/2022,6:43:50 PM,29.252,96.9,chamber,2,0,1
1705,8/19/2022,7:13:50 PM,29.252,0,chamber,2,0,1
1706,8/19/2022,7:43:50 PM,29.252,0,chamber,2,0,1
1707,8/19/2022,8:13:50 PM,29.352,0,chamber,2,0,1
1708,8/19/2022,8:43:50 PM,29.352,0,chamber,2,0,1
1709,8/19/2022,9:13:50 PM,29.352,0,chamber,2,0,1
1710,8/19/2022,9:43:50 PM,29.352,0,chamber,2,0,1
1711,8/19/2022,10:13:50 PM,29.452,0,chamber,2,0,1
1712,8/19/2022,10:43:50 PM,29.452,0,chamber,2,0,1
1713,8/19/2022,11:13:50 PM,29.452,0,chamber,2,0,1
1714,8/19/2022,11:43:50 PM,29.452,0,chamber,2,0,1
1715,8/20/2022,12:13:50 AM,29.452,0,chamber,2,0,1
1716,8/20/2022,12:43:50 AM,29.452,0,chamber,2,0,1
1717,8/20/2022,1:13:50 AM,29.452,0,chamber,2,0,1
1718,8/20/2022,1:43:50 AM,29.452,0,chamber,2,0,1
1719,8/20/2022,2:13:50 AM,29.452,0,chamber,2,0,1
1720,8/20/2022,2:43:50 AM,29.452,0,chamber,2,0,1
1721,8/20/2022,3:13:50 AM,29.552,0,chamber,2,0,1
1722,8/20/2022,3:43:50 AM,29.552,0,chamber,2,0,1
1723,8/20/2022,4:13:50 AM,29.552,0,chamber,2,0,1
1724,8/20/2022,4:43:50 AM,29.552,0,chamber,2,0,1
1725,8/20/2022,5:13:50 AM,29.552,0,chamber,2,0,1
1726,8/20/2022,5:43:50 AM,29.552,0,chamber,2,0,1
1727,8/20/2022,6:13:50 AM,29.552,0,chamber,2,0,1
1728,8/20/2022,6:43:50 AM,29.552,0,chamber,2,0,1
1729,8/20/2022,7:13:50 AM,28.853,0,chamber,2,0,1
1730,8/20/2022,7:43:50 AM,28.258,0,chamber,2,0,1
1731,8/20/2022,8:13:50 AM,28.159,0,chamber,2,0,1
1732,8/20/2022,8:43:50 AM,28.06,0,chamber,2,0,1
1733,8/20/2022,9:13:50 AM,27.961,0,chamber,2,0,1
1734,8/20/2022,9:43:50 AM,27.961,0,chamber,2,0,1
1735,8/20/2022,10:13:50 AM,27.961,64.6,chamber,2,0,1
1736,8/20/2022,10:43:50 AM,28.06,0,chamber,2,0,1
1737,8/20/2022,11:13:50 AM,28.06,43.1,chamber,2,0,1
1738,8/20/2022,11:43:50 AM,28.159,0,chamber,2,0,1
1739,8/20/2022,12:13:50 PM,28.159,0,chamber,2,0,1
1740,8/20/2022,12:43:50 PM,28.258,0,chamber,2,0,1
1741,8/20/2022,1:13:50 PM,28.258,0,chamber,2,0,1
1742,8/20/2022,1:43:50 PM,28.159,0,chamber,2,0,1
1743,8/20/2022,2:13:50 PM,28.159,0,chamber,2,0,1
1744,8/20/2022,2:43:50 PM,28.06,21.5,chamber,2,0,1
1745,8/20/2022,3:13:50 PM,28.06,0,chamber,2,0,1
1746,8/20/2022,3:43:50 PM,27.961,0,chamber,2,0,1
1747,8/20/2022,4:13:50 PM,28.06,86.1,chamber,2,0,1
1748,8/20/2022,4:43:50 PM,27.961,96.9,chamber,2,0,1
1749,8/20/2022,5:13:50 PM,27.961,0,chamber,2,0,1
1750,8/20/2022,5:43:50 PM,28.06,53.8,chamber,2,0,1
1751,8/20/2022,6:13:50 PM,27.961,0,chamber,2,0,1
1752,8/20/2022,6:43:50 PM,28.06,53.8,chamber,2,0,1
1753,8/20/2022,7:13:50 PM,28.06,0,chamber,2,0,1
1754,8/20/2022,7:43:50 PM,27.862,0,chamber,2,0,1
1755,8/20/2022,8:13:50 PM,28.159,0,chamber,2,0,1
1756,8/20/2022,8:43:50 PM,28.357,0,chamber,2,0,1
1757,8/20/2022,9:13:50 PM,28.456,0,chamber,2,0,1
