,beetag,exprun,n_species,col_num,beetag_exprun,treat_ID_full,treat_ID_dose_temp_food,NO3_mean_observed,NH4_mean_observed,N_species_dose,temp,food,sym_state,red_day1,green_day1,blue_day1,red_day11,green_day11,blue_day11,red_delta,red_percent_change,NO3_category
458,O15Y23,exp3B,Ammonium,249,O15Y23_exp3B,A_7.5_20_S_S,A_7.5_20_S,2.461,13.123,A_7.5,20,S,S,130.6681019,79.48251029,44.08681945,112.7861176,74.30432235,47.20041563,-17.88198436,-13.6850418,Low
478,O15Y24,exp3B,Ammonium,255,O15Y24_exp3B,A_7.5_20_S_S,A_7.5_20_S,2.461,13.123,A_7.5,20,S,S,144.4086137,85.04204106,37.25341433,108.0863311,60.00009193,39.96550763,-36.32228258,-25.15243492,Low
423,O15Y25,exp3B,Ammonium,252,O15Y25_exp3B,A_7.5_20_S_S,A_7.5_20_S,2.461,13.123,A_7.5,20,S,S,173.1332259,143.6118764,97.4356692,169.6778454,129.2273839,89.75339235,-3.455380496,-1.995792822,Low
572,O1B2,exp3B,Nitrate,242,O1B2_exp3B,N_0_20_F_S,N_0_20_F,1.214,4.6815,N_0,20,F,S,182.4762495,196.1092048,177.2669835,170.49635,185.7924001,152.789126,-11.97989954,-6.565182906,Low
549,O1B3,exp3B,Nitrate,251,O1B3_exp3B,N_0_20_F_S,N_0_20_F,1.214,4.6815,N_0,20,F,S,172.7683906,149.7377704,128.2091871,176.0333147,155.5543491,133.7213258,3.264924092,1.889769349,Low
554,O1B4,exp3B,Nitrate,245,O1B4_exp3B,N_0_20_F_S,N_0_20_F,1.214,4.6815,N_0,20,F,S,150.2327278,113.0723321,69.22357659,149.4695209,120.4955775,94.94709247,-0.763206947,-0.508016435,Low
603,O1B5,exp3B,Nitrate,256,O1B5_exp3B,N_0_20_F_S,N_0_20_F,1.214,4.6815,N_0,20,F,S,141.4314049,95.77688365,62.84148967,100.2662575,55.41725905,34.23577239,-41.16514739,-29.10608674,Low
126,O21W40,exp3B,Ammonium,245,O21W40_exp3B,A_10_20_F_S,A_10_20_F,3.503,12.384,A_10,20,F,S,136.1470325,142.3219295,113.1158456,177.2871138,197.3284677,174.111657,41.14008131,30.21739112,Low
200,O21W41,exp3B,Ammonium,248,O21W41_exp3B,A_10_20_F_S,A_10_20_F,3.503,12.384,A_10,20,F,S,137.3274852,110.131422,77.09575994,127.251633,89.39170711,36.43330195,-10.07585223,-7.337098047,Low
230,O21W42,exp3B,Ammonium,252,O21W42_exp3B,A_10_20_F_S,A_10_20_F,3.503,12.384,A_10,20,F,S,149.5245878,68.60235478,43.54385911,118.7985299,57.66854498,36.65482478,-30.7260579,-20.54916744,Low
152,O22W45,exp3B,Ammonium,250,O22W45_exp3B,A_10_20_S_S,A_10_20_S,3.133,20.30575,A_10,20,S,S,135.430467,153.3518498,124.2140233,150.9493324,172.1147453,140.9675037,15.51886543,11.45891747,Low
234,O22W46,exp3B,Ammonium,249,O22W46_exp3B,A_10_20_S_S,A_10_20_S,3.133,20.30575,A_10,20,S,S,145.0892245,85.93649724,35.92262292,106.1778477,66.99077038,40.74679794,-38.91137679,-26.81892947,Low
164,O22W47,exp3B,Ammonium,255,O22W47_exp3B,A_10_20_S_S,A_10_20_S,3.133,20.30575,A_10,20,S,S,135.0477889,114.4881003,80.74798657,139.5938505,128.5724221,97.22026287,4.546061574,3.366261388,Low
239,O22W48,exp3B,Ammonium,252,O22W48_exp3B,A_10_20_S_S,A_10_20_S,3.133,20.30575,A_10,20,S,S,161.8590488,122.2946359,93.52922193,192.6335805,153.2774895,116.7335244,30.77453171,19.01316729,Low
599,O2B10,exp3B,Nitrate,249,O2B10_exp3B,N_0_20_S_S,N_0_20_S,3.13625,5.73675,N_0,20,S,S,173.6108141,162.8883461,125.7879821,131.0841219,117.9769885,91.22416733,-42.52669212,-24.49541657,Low
579,O2B11,exp3B,Nitrate,252,O2B11_exp3B,N_0_20_S_S,N_0_20_S,3.13625,5.73675,N_0,20,S,S,123.8817605,83.04008895,62.42835632,113.1682038,89.17325374,75.37650029,-10.71355669,-8.648211526,Low
44,O3B14,exp3B,Ammonium,244,O3B14_exp3B,A_0_20_F_S,A_0_20_F,3.023,4.275,A_0,20,F,S,227.5112815,248.5680411,227.4235477,236.2948171,258.9262673,233.3332851,8.783535557,3.860703302,Low
111,O3B15,exp3B,Ammonium,247,O3B15_exp3B,A_0_20_F_S,A_0_20_F,3.023,4.275,A_0,20,F,S,137.7538125,117.8679845,106.7775548,101.1270943,58.93193615,43.42652455,-36.62671818,-26.5885332,Low
104,O3B17,exp3B,Ammonium,252,O3B17_exp3B,A_0_20_F_S,A_0_20_F,3.023,4.275,A_0,20,F,S,157.8271371,86.07126444,67.98115527,127.269874,57.4954547,47.33957717,-30.55726307,-19.36122243,Low
103,O4B22,exp3B,Ammonium,247,O4B22_exp3B,A_0_20_S_S,A_0_20_S,1.605,5.6645,A_0,20,S,S,152.6373709,184.4821622,175.8185095,124.5072562,149.5655406,133.5208616,-28.1301147,-18.4293758,Low
55,O4B23,exp3B,Ammonium,248,O4B23_exp3B,A_0_20_S_S,A_0_20_S,1.605,5.6645,A_0,20,S,S,132.5243668,93.62250965,66.37213753,130.6902502,104.9747942,90.88296974,-1.834116605,-1.383984432,Low
46,O4B24,exp3B,Ammonium,254,O4B24_exp3B,A_0_20_S_S,A_0_20_S,1.605,5.6645,A_0,20,S,S,192.2953865,161.8058966,115.363629,197.6217095,170.2239618,129.9908634,5.326323041,2.769865226,Low
21,O4B25,exp3B,Ammonium,250,O4B25_exp3B,A_0_20_S_S,A_0_20_S,1.605,5.6645,A_0,20,S,S,122.1103136,75.36452847,46.87358685,135.8526292,89.90314696,61.82556008,13.74231554,11.25401707,Low
649,O5G3,exp3B,Nitrate,242,O5G3_exp3B,N_1.5_20_F_S,N_1.5_20_F,4.4475,3.631,N_1.5,20,F,S,219.2008839,227.7680185,190.5166223,247.4182727,256.9516005,209.9750568,28.21738879,12.87284444,Low
666,O5G4,exp3B,Nitrate,251,O5G4_exp3B,N_1.5_20_F_S,N_1.5_20_F,4.4475,3.631,N_1.5,20,F,S,177.5365769,124.3248403,90.52554203,186.8673922,144.0666183,112.7699048,9.330815264,5.255714302,Low
663,O5G5,exp3B,Nitrate,245,O5G5_exp3B,N_1.5_20_F_S,N_1.5_20_F,4.4475,3.631,N_1.5,20,F,S,155.5436296,145.9132588,100.4537159,166.0463734,156.3166219,118.7881756,10.50274385,6.752281582,Low
672,O8G10,exp3B,Nitrate,244,O8G10_exp3B,N_1.5_20_S_S,N_1.5_20_S,3.57675,7.60225,N_1.5,20,S,S,192.30846,215.2378622,200.2284534,195.4625026,225.0246804,192.0881064,3.154042586,1.640095597,Low
673,O8G11,exp3B,Nitrate,249,O8G11_exp3B,N_1.5_20_S_S,N_1.5_20_S,3.57675,7.60225,N_1.5,20,S,S,164.4134704,118.6730105,61.5628561,166.6272449,125.2814817,80.15195684,2.213774571,1.346467881,Low
699,O8G12,exp3B,Nitrate,252,O8G12_exp3B,N_1.5_20_S_S,N_1.5_20_S,3.57675,7.60225,N_1.5,20,S,S,139.34221,94.63035182,65.69237961,125.2460766,79.12842275,53.44655653,-14.0961334,-10.11619767,Low
786,R10W48,exp1B,Nitrate,161,R10W48_exp1B,N_18_20_F_S,N_18_20_F,10.9255,4.173,N_18,20,F,S,140.499717,106.9917232,87.32969828,140.2570541,105.8926416,85.93572696,-0.242662974,-0.172714209,Elevated
765,R10W48,exp2A,Nitrate,193,R10W48_exp2A,N_18_20_S_S,N_18_20_S,13.03475,9.2295,N_18,20,S,S,162.0373044,111.658758,84.82968615,171.8876349,105.2578073,65.52101272,9.850330499,6.079051076,Elevated
762,R10W49,exp1B,Nitrate,171,R10W49_exp1B,N_18_20_F_S,N_18_20_F,10.9255,4.173,N_18,20,F,S,127.8659953,89.61196551,62.25109371,138.3804922,103.0884364,72.27227561,10.51449696,8.223059566,Elevated
749,R10W49,exp2A,Nitrate,208,R10W49_exp2A,N_18_20_S_S,N_18_20_S,13.03475,9.2295,N_18,20,S,S,116.3620313,75.68931345,47.20077087,132.3697373,89.34505956,50.51746521,16.00770607,13.75681217,Elevated
219,R11W52,exp3A,Ammonium,237,R11W52_exp3A,A_10_20_F_S,A_10_20_F,3.503,12.384,A_10,20,F,S,136.1590391,146.4047465,121.0135661,119.4907656,126.2768468,93.50098835,-16.66827348,-12.24176786,Low
818,R11W53,exp1B,Nitrate,164,R11W53_exp1B,N_18_20_S_S,N_18_20_S,13.03475,9.2295,N_18,20,S,S,126.7256957,83.16264674,72.96708023,108.3488247,72.19781451,59.06619312,-18.3768709,-14.50129811,Elevated
237,R11W53,exp2A,Ammonium,198,R11W53_exp2A,A_10_20_F_S,A_10_20_F,3.503,12.384,A_10,20,F,S,161.8280685,126.6991272,91.79042562,104.3440277,67.50965275,52.7354896,-57.48404077,-35.52167513,Low
217,R11W53,exp3A,Ammonium,240,R11W53_exp3A,A_10_20_F_S,A_10_20_F,3.503,12.384,A_10,20,F,S,178.3853072,129.1533975,102.4598116,157.5759411,106.3161249,81.28097004,-20.8093661,-11.66540363,Low
771,R11W54,exp1B,Nitrate,172,R11W54_exp1B,N_18_20_S_S,N_18_20_S,13.03475,9.2295,N_18,20,S,S,156.0296562,135.148397,93.42231837,159.5634168,137.7541998,94.3207521,3.533760596,2.264800605,Elevated
232,R11W54,exp2A,Ammonium,220,R11W54_exp2A,A_10_20_F_S,A_10_20_F,3.503,12.384,A_10,20,F,S,143.4352567,112.2842243,72.66029423,106.0278722,57.75474235,31.21267641,-37.40738451,-26.07963019,Low
198,R12W58,exp1A,Ammonium,144,R12W58_exp1A,A_10_30_F_S,A_10_30_F,2.017,22.001,A_10,30,F,S,170.7335129,144.0599821,99.69755348,158.85029,133.3063897,78.67712022,-11.88322294,-6.960099826,Low
140,R12W58,exp2B,Ammonium,196,R12W58_exp2B,A_10_30_F_S,A_10_30_F,2.017,22.001,A_10,30,F,S,126.0781973,90.27459932,68.76392016,147.2287233,147.6294958,124.3607434,21.150526,16.77572051,Low
141,R12W59,exp1A,Ammonium,153,R12W59_exp1A,A_10_30_F_S,A_10_30_F,2.017,22.001,A_10,30,F,S,111.1615215,85.62380927,51.6490385,129.6452123,84.66603116,47.4451486,18.48369081,16.62777782,Low
229,R12W59,exp2B,Ammonium,217,R12W59_exp2B,A_10_30_F_S,A_10_30_F,2.017,22.001,A_10,30,F,S,138.896363,129.5663373,87.28265767,111.3268846,95.37410321,61.88793335,-27.56947845,-19.84895634,Low
159,R12W60,exp1A,Ammonium,157,R12W60_exp1A,A_10_30_F_S,A_10_30_F,2.017,22.001,A_10,30,F,S,162.6425638,115.6347956,70.46323091,171.2298098,141.7098074,84.36000282,8.587245974,5.279826985,Low
168,R12W60,exp2B,Ammonium,233,R12W60_exp2B,A_10_30_F_S,A_10_30_F,2.017,22.001,A_10,30,F,S,154.3119689,120.566144,65.25357315,158.9233175,140.1118901,94.98422698,4.611348524,2.988328485,Low
204,R13W64,exp2A,Ammonium,233,R13W64_exp2A,A_10_20_S_S,A_10_20_S,3.133,20.30575,A_10,20,S,S,254.2844761,263.7649137,219.8649737,230.9666076,226.9614664,185.6051716,-23.31786852,-9.169992947,Low
171,R13W64,exp3A,Ammonium,238,R13W64_exp3A,A_10_20_S_S,A_10_20_S,3.133,20.30575,A_10,20,S,S,201.2794344,223.74678,192.2233149,204.1481673,225.4027558,183.5963638,2.868732967,1.425248921,Low
170,R13W65,exp1B,Ammonium,167,R13W65_exp1B,A_10_20_F_S,A_10_20_F,3.503,12.384,A_10,20,F,S,173.2201984,126.2144674,85.85631376,176.6488134,151.1852881,109.7895427,3.428615047,1.979339061,Low
166,R13W65,exp2A,Ammonium,205,R13W65_exp2A,A_10_20_S_S,A_10_20_S,3.133,20.30575,A_10,20,S,S,157.9045239,111.2668747,79.47637643,162.9828782,107.3942213,68.18705939,5.078354334,3.216091731,Low
132,R13W65,exp3A,Ammonium,240,R13W65_exp3A,A_10_20_S_S,A_10_20_S,3.133,20.30575,A_10,20,S,S,133.0160488,84.50741572,65.92460251,161.1163895,126.9154181,104.1271602,28.10034065,21.1255265,Low
207,R13W67,exp1B,Ammonium,176,R13W67_exp1B,A_10_20_F_S,A_10_20_F,3.503,12.384,A_10,20,F,S,122.1090048,98.92574206,66.66440737,110.4360785,71.58752388,35.54134396,-11.67292625,-9.559431159,Low
733,R13W67,exp3A,Ammonium,241,R13W67_exp3A,A_10_20_S_S,A_10_20_S,3.133,20.30575,A_10,20,S,S,141.0293423,88.69131605,60.42759625,129.9230696,89.361629,65.71192255,-11.10627271,-7.875150327,Low
820,R14W72,exp3A,Nitrate,237,R14W72_exp3A,N_18_30_F_S,N_18_30_F,11.664,8.8355,N_18,30,F,S,163.7142389,172.0489593,138.4537479,138.0224316,143.4883681,111.1074409,-25.69180732,-15.69308051,Elevated
148,R14W73,exp1B,Ammonium,167,R14W73_exp1B,A_10_20_S_S,A_10_20_S,3.133,20.30575,A_10,20,S,S,171.2550712,101.8353459,67.02669798,193.5569563,152.7513559,127.874028,22.30188503,13.02261292,Low
746,R14W73,exp2A,Nitrate,193,R14W73_exp2A,N_18_30_F_S,N_18_30_F,11.664,8.8355,N_18,30,F,S,132.171742,100.652877,63.45077897,153.4828662,132.9600822,81.23528164,21.3111242,16.12381276,Elevated
775,R14W73,exp3A,Nitrate,239,R14W73_exp3A,N_18_30_F_S,N_18_30_F,11.664,8.8355,N_18,30,F,S,77.11323004,46.65311286,36.79475685,78.24288055,47.83169915,35.01730792,1.129650503,1.464924375,Elevated
228,R14W74,exp1B,Ammonium,182,R14W74_exp1B,A_10_20_S_S,A_10_20_S,3.133,20.30575,A_10,20,S,S,141.5611017,120.7183927,85.00909529,114.6948904,77.35635169,51.48262204,-26.86621129,-18.97852656,Low
808,R14W74,exp2A,Nitrate,207,R14W74_exp2A,N_18_30_F_S,N_18_30_F,11.664,8.8355,N_18,30,F,S,105.7181378,59.6866939,44.48601276,94.27021451,46.79029259,30.87537591,-11.4479233,-10.82872205,Elevated
187,R15W77,exp1B,Ammonium,190,R15W77_exp1B,A_10_30_S_S,A_10_30_S,3.6255,21.30325,A_10,30,S,S,190.293253,174.402302,152.4431492,183.8712108,183.6157376,154.1808518,-6.422042192,-3.374813395,Low
811,R15W77,exp3A,Nitrate,237,R15W77_exp3A,N_18_30_S_S,N_18_30_S,17.905,15.95375,N_18,30,S,S,186.9222236,200.3917517,157.7726548,164.0280355,175.1859606,123.7939108,-22.8941881,-12.24797547,Elevated
194,R15W78,exp1B,Ammonium,171,R15W78_exp1B,A_10_30_S_S,A_10_30_S,3.6255,21.30325,A_10,30,S,S,95.4679563,64.03688456,49.64370204,89.88174051,53.35860835,41.47753824,-5.58621579,-5.851403976,Low
737,R15W78,exp2A,Nitrate,193,R15W78_exp2A,N_18_30_S_S,N_18_30_S,17.905,15.95375,N_18,30,S,S,112.2794415,57.25134688,47.44123954,145.0610492,81.17221999,77.25244534,32.78160772,29.19644709,Elevated
748,R15W78,exp3A,Nitrate,239,R15W78_exp3A,N_18_30_S_S,N_18_30_S,17.905,15.95375,N_18,30,S,S,106.4936075,63.1666517,34.6909215,122.1981729,71.00259465,39.73453812,15.70456532,14.74695588,Elevated
799,R15W79,exp2A,Nitrate,218,R15W79_exp2A,N_18_30_S_S,N_18_30_S,17.905,15.95375,N_18,30,S,S,161.2971487,144.7429208,93.38949993,151.7701268,139.8591504,101.9424919,-9.527021876,-5.90650359,Elevated
761,R15W79,exp3A,Nitrate,241,R15W79_exp3A,N_18_30_S_S,N_18_30_S,17.905,15.95375,N_18,30,S,S,129.4787108,84.80871496,58.20638412,140.8841012,102.5407055,69.39288181,11.40539043,8.808699405,Elevated
223,R17W83,exp3A,Ammonium,237,R17W83_exp3A,A_10_30_F_S,A_10_30_F,2.017,22.001,A_10,30,F,S,197.3555794,209.7706677,170.1333089,164.9906198,170.2127465,119.3067477,-32.36495956,-16.39931319,Low
793,R17W84,exp1B,Nitrate,166,R17W84_exp1B,N_18_30_S_S,N_18_30_S,17.905,15.95375,N_18,30,S,S,139.0989958,84.867985,58.89949323,135.3824989,81.28580386,58.635531,-3.716496935,-2.67183592,Elevated
184,R17W84,exp2A,Ammonium,200,R17W84_exp2A,A_10_30_F_S,A_10_30_F,2.017,22.001,A_10,30,F,S,182.7421431,164.4536304,117.2052744,177.7221053,186.9464986,139.9108516,-5.020037822,-2.747060824,Low
156,R17W84,exp3A,Ammonium,240,R17W84_exp3A,A_10_30_F_S,A_10_30_F,2.017,22.001,A_10,30,F,S,158.2791722,111.0316662,97.65862121,173.2349261,127.882433,111.7639172,14.95575393,9.448971538,Low
835,R17W85,exp1B,Nitrate,173,R17W85_exp1B,N_18_30_S_S,N_18_30_S,17.905,15.95375,N_18,30,S,S,129.0746135,89.36680938,51.135002,75.92094881,36.99937776,22.27184613,-53.15366474,-41.18057244,Elevated
146,R17W85,exp2A,Ammonium,222,R17W85_exp2A,A_10_30_F_S,A_10_30_F,2.017,22.001,A_10,30,F,S,149.6830398,124.3118022,94.12199875,170.0782363,167.7615773,108.7625397,20.39519651,13.62558948,Low
150,R17W85,exp3A,Ammonium,241,R17W85_exp3A,A_10_30_F_S,A_10_30_F,2.017,22.001,A_10,30,F,S,133.0126365,91.82023143,70.46800946,149.2924263,117.0314116,88.14152133,16.27978975,12.23928055,Low
832,R1W2,exp2A,Nitrate,206,R1W2_exp2A,N_18_20_F_S,N_18_20_F,10.9255,4.173,N_18,20,F,S,82.48632038,44.050099,33.87991223,54.84867093,27.94314438,22.10983824,-27.63764946,-33.50573687,Elevated
210,R1W6,exp1B,Ammonium,167,R1W6_exp1B,A_10_30_F_S,A_10_30_F,2.017,22.001,A_10,30,F,S,154.2909575,107.6561217,70.89740123,139.3065158,85.06833964,55.67103137,-14.9844417,-9.711808091,Low
135,R1W7,exp1B,Ammonium,182,R1W7_exp1B,A_10_30_F_S,A_10_30_F,2.017,22.001,A_10,30,F,S,95.92014464,56.88103653,29.64329925,114.3733066,91.90303142,61.01461632,18.45316195,19.23804641,Low
824,R1W7,exp2A,Nitrate,185,R1W7_exp2A,N_18_20_F_S,N_18_20_F,10.9255,4.173,N_18,20,F,S,190.9793712,162.238443,118.9953523,151.8831301,111.4692151,68.52072963,-39.09624113,-20.47144719,Elevated
208,R20W90,exp1A,Ammonium,145,R20W90_exp1A,A_10_30_S_S,A_10_30_S,3.6255,21.30325,A_10,30,S,S,150.2175545,137.5434679,106.1589989,135.7786782,110.330364,74.94968163,-14.4388763,-9.61197667,Low
180,R20W90,exp2B,Ammonium,200,R20W90_exp2B,A_10_30_S_S,A_10_30_S,3.6255,21.30325,A_10,30,S,S,94.20721194,76.25311622,43.31249061,93.28588028,84.22837809,44.96906583,-0.921331657,-0.97798421,Low
173,R20W92,exp1A,Ammonium,153,R20W92_exp1A,A_10_30_S_S,A_10_30_S,3.6255,21.30325,A_10,30,S,S,111.3371465,83.22880332,52.6265649,111.36901,88.71219308,54.71004126,0.031863482,0.028618914,Low
128,R20W92,exp2B,Ammonium,223,R20W92_exp2B,A_10_30_S_S,A_10_30_S,3.6255,21.30325,A_10,30,S,S,160.0658104,98.09404968,63.25856481,203.4983882,160.1644853,133.4608066,43.43257779,27.13420041,Low
174,R20W93,exp1A,Ammonium,157,R20W93_exp1A,A_10_30_S_S,A_10_30_S,3.6255,21.30325,A_10,30,S,S,166.876445,124.0598368,81.46490177,166.8275267,136.6816227,78.0274225,-0.048918315,-0.029314092,Low
162,R20W93,exp2B,Ammonium,234,R20W93_exp2B,A_10_30_S_S,A_10_30_S,3.6255,21.30325,A_10,30,S,S,168.3436493,157.6877676,114.8284651,175.7384149,178.5376928,138.8900686,7.394765599,4.392660862,Low
227,R20W93,exp1A,Ammonium,157,R20W93_exp1A,A_10_30_S_S,A_10_30_S,3.6255,21.30325,A_10,30,S,S,193.4065421,137.7924142,88.79204402,156.8797839,116.3405502,67.60243749,-36.52675825,-18.88599933,Low
804,R21W100,exp1B,Nitrate,163,R21W100_exp1B,N_18_30_F_S,N_18_30_F,11.664,8.8355,N_18,30,F,S,161.2082487,135.1136177,92.73738635,147.032935,108.0015281,53.01050257,-14.1753137,-8.793168972,Elevated
131,R21W100,exp2A,Ammonium,206,R21W100_exp2A,A_10_30_S_S,A_10_30_S,3.6255,21.30325,A_10,30,S,S,133.4607381,86.72475784,56.32876447,164.7831219,157.2544401,127.2359262,31.32238383,23.46936206,Low
165,R21W100,exp3A,Ammonium,240,R21W100_exp3A,A_10_30_S_S,A_10_30_S,3.6255,21.30325,A_10,30,S,S,161.1444259,122.4153018,112.0627727,166.4489112,131.1642696,118.6084898,5.304485353,3.29175851,Low
834,R21W55,exp1B,Nitrate,171,R21W55_exp1B,N_18_30_F_S,N_18_30_F,11.664,8.8355,N_18,30,F,S,123.8055505,97.05090843,80.97713611,74.66833398,37.59137115,23.28926526,-49.13721651,-39.6890255,Elevated
127,R21W55,exp2A,Ammonium,233,R21W55_exp2A,A_10_30_S_S,A_10_30_S,3.6255,21.30325,A_10,30,S,S,132.103862,85.91824494,47.51611925,170.7512538,149.8387351,105.6773356,38.64739181,29.25530807,Low
821,R3W11,exp1A,Nitrate,142,R3W11_exp1A,N_18_20_F_S,N_18_20_F,10.9255,4.173,N_18,20,F,S,136.5462951,91.49445822,62.52837596,110.5280465,66.5677407,41.28932725,-26.01824866,-19.05452552,Elevated
743,R3W11,exp2B,Nitrate,174,R3W11_exp2B,N_18_20_F_S,N_18_20_F,10.9255,4.173,N_18,20,F,S,137.2280704,115.5182771,79.95236483,162.5650766,143.3094391,93.40027036,25.3370062,18.46342816,Elevated
828,R3W12,exp1A,Nitrate,147,R3W12_exp1A,N_18_20_F_S,N_18_20_F,10.9255,4.173,N_18,20,F,S,126.916369,89.11301924,56.10633648,93.13134289,61.61007988,40.62852604,-33.78502612,-26.6199123,Elevated
776,R3W12,exp2B,Nitrate,205,R3W12_exp2B,N_18_20_F_S,N_18_20_F,10.9255,4.173,N_18,20,F,S,134.8958889,97.61882735,63.10689076,136.6342627,95.07702906,65.99719593,1.738373854,1.288678156,Elevated
795,R3W13,exp1A,Nitrate,153,R3W13_exp1A,N_18_20_F_S,N_18_20_F,10.9255,4.173,N_18,20,F,S,96.90387444,70.04108418,50.48947458,93.91624775,67.50280396,48.66741098,-2.987626695,-3.08308281,Elevated
797,R3W13,exp2B,Nitrate,223,R3W13_exp2B,N_18_20_F_S,N_18_20_F,10.9255,4.173,N_18,20,F,S,185.811437,149.1368573,116.6855904,177.2639453,137.2823769,112.7904622,-8.547491626,-4.600089083,Elevated
830,R4W17,exp1A,Nitrate,142,R4W17_exp1A,N_18_30_F_S,N_18_30_F,11.664,8.8355,N_18,30,F,S,132.3012875,85.54315686,83.40273004,93.13760581,54.9326548,31.34263052,-39.16368168,-29.60189007,Elevated
738,R4W17,exp2B,Nitrate,188,R4W17_exp2B,N_18_20_S_S,N_18_20_S,13.03475,9.2295,N_18,20,S,S,103.1552742,78.97697005,71.12385244,127.0354937,84.75660024,66.22230013,23.8802195,23.14978044,Elevated
779,R4W20,exp1A,Nitrate,149,R4W20_exp1A,N_18_30_F_S,N_18_30_F,11.664,8.8355,N_18,30,F,S,127.9071189,104.2453411,67.66429154,128.9027096,84.69539704,43.11524028,0.995590745,0.778370081,Elevated
759,R4W20,exp2B,Nitrate,208,R4W20_exp2B,N_18_20_S_S,N_18_20_S,13.03475,9.2295,N_18,20,S,S,187.2636654,169.9376293,117.9277935,204.0507967,196.5464737,141.1160822,16.78713134,8.964435951,Elevated
833,R4W34,exp1A,Nitrate,153,R4W34_exp1A,N_18_30_F_S,N_18_30_F,11.664,8.8355,N_18,30,F,S,170.5782901,150.228408,98.28863137,107.5243745,72.76081177,36.84119917,-63.05391556,-36.96479519,Elevated
802,R4W34,exp2B,Nitrate,225,R4W34_exp2B,N_18_20_S_S,N_18_20_S,13.03475,9.2295,N_18,20,S,S,161.8520112,156.4581203,97.73497139,148.4021265,147.7939136,92.54314815,-13.44988472,-8.309989244,Elevated
825,R5W24,exp1A,Nitrate,150,R5W24_exp1A,N_18_20_S_S,N_18_20_S,13.03475,9.2295,N_18,20,S,S,201.1340651,168.7938397,149.2193708,157.7604778,109.6221987,88.85133777,-43.3735873,-21.56451582,Elevated
142,R5W24,exp2B,Ammonium,196,R5W24_exp2B,A_10_20_F_S,A_10_20_F,3.503,12.384,A_10,20,F,S,156.0638272,129.7518774,94.79669954,180.9985824,166.3337884,129.945899,24.93475517,15.97728033,Low
798,R5W26,exp1A,Nitrate,154,R5W26_exp1A,N_18_20_S_S,N_18_20_S,13.03475,9.2295,N_18,20,S,S,173.6535422,129.975747,94.11596862,163.6366821,126.5549638,95.80060596,-10.01686013,-5.768301641,Elevated
160,R5W26,exp2B,Ammonium,211,R5W26_exp2B,A_10_20_F_S,A_10_20_F,3.503,12.384,A_10,20,F,S,101.0480947,51.70564218,26.51402324,105.8156215,60.43420464,36.57170901,4.767526807,4.718076891,Low
805,R5W27,exp1A,Nitrate,157,R5W27_exp1A,N_18_20_S_S,N_18_20_S,13.03475,9.2295,N_18,20,S,S,141.9171916,87.01638,63.66416568,127.4624211,69.92761285,52.50877364,-14.45477051,-10.18535552,Elevated
153,R5W27,exp2B,Ammonium,182,R5W27_exp2B,A_10_20_F_S,A_10_20_F,3.503,12.384,A_10,20,F,S,147.8663425,115.2676126,70.82730682,163.4552457,145.5253032,112.2447345,15.58890321,10.5425636,Low
807,R6W30,exp1A,Nitrate,152,R6W30_exp1A,N_18_30_S_S,N_18_30_S,17.905,15.95375,N_18,30,S,S,180.9685956,150.3489014,80.37269869,161.4069433,128.3031086,77.02288017,-19.56165226,-10.80941817,Elevated
161,R6W30,exp2B,Ammonium,197,R6W30_exp2B,A_10_20_S_S,A_10_20_S,3.133,20.30575,A_10,20,S,S,110.7084887,81.40739307,54.80379413,115.7317454,84.36243233,53.80056955,5.023256734,4.537372693,Low
792,R6W31,exp1A,Nitrate,155,R6W31_exp1A,N_18_30_S_S,N_18_30_S,17.905,15.95375,N_18,30,S,S,184.8166785,153.2193217,109.3402378,180.0095184,164.4202938,126.0759742,-4.80716015,-2.601042389,Elevated
216,R6W31,exp2B,Ammonium,217,R6W31_exp2B,A_10_20_S_S,A_10_20_S,3.133,20.30575,A_10,20,S,S,129.2882418,118.3189086,78.34189285,114.537033,92.55621857,56.24502925,-14.75120883,-11.40955173,Low
831,R6W32,exp1A,Nitrate,159,R6W32_exp1A,N_18_30_S_S,N_18_30_S,17.905,15.95375,N_18,30,S,S,111.62275,78.9645353,42.86532743,74.71158568,42.2700718,22.98701527,-36.9111643,-33.06777902,Elevated
199,R6W32,exp2B,Ammonium,233,R6W32_exp2B,A_10_20_S_S,A_10_20_S,3.133,20.30575,A_10,20,S,S,85.35335029,56.69560788,36.74612477,79.34683769,41.14546676,23.86524394,-6.006512604,-7.037231208,Low
231,R7W37,exp1A,Ammonium,143,R7W37_exp1A,A_10_20_F_S,A_10_20_F,3.503,12.384,A_10,20,F,S,136.1675525,113.4845962,80.51346824,102.0392282,71.44753652,45.54027197,-34.12832423,-25.06347776,Low
760,R7W37,exp2B,Nitrate,175,R7W37_exp2B,N_18_30_F_S,N_18_30_F,11.664,8.8355,N_18,30,F,S,128.0486575,103.4908182,70.56625391,139.3819447,109.1929746,59.60946651,11.3332872,8.850766123,Elevated
177,R7W38,exp1A,Ammonium,152,R7W38_exp1A,A_10_20_F_S,A_10_20_F,3.503,12.384,A_10,20,F,S,194.8607752,175.8971978,126.1969077,194.1575401,173.1075003,117.7464588,-0.703235033,-0.360891017,Low
