col_num,treat_ID_full,red_day1,red_day11,red_delta,red_percent_change,pollution,dose,temp,feed,symbiont,rgb_status,PercOutliersCheck,dose_level,new_treat_ID_full
171,N_1.5_20_S_A,186.7925937,163.8252534,-22.96734034,-12.29563758,Nitrate,1.5,20,Starved,Aposymbiotic,browned,NA,Low,Nitrate_Low_20_Starved_Aposymbiotic
144,A_0_20_S_S,145.4326129,127.4916491,-17.94096376,-12.33627273,Ammonium,0,20,Starved,Symbiotic,browned,NA,control-0,Ammonium_control-0_20_Starved_Symbiotic
201,A_7.5_20_S_S,135.2766402,118.5093279,-16.76731227,-12.39483199,Ammonium,7.5,20,Starved,Symbiotic,browned,NA,Medium,Ammonium_Medium_20_Starved_Symbiotic
210,A_7.5_30_F_A,175.3814793,153.4658798,-21.91559948,-12.49595999,Ammonium,7.5,30,Fed,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
242,N_18_30_F_S,223.3380215,195.2511376,-28.08688399,-12.57595272,Nitrate,18,30,Fed,Symbiotic,browned,NA,High,Nitrate_High_30_Fed_Symbiotic
220,A_0_30_F_S,142.4892468,124.5642894,-17.92495741,-12.57986677,Ammonium,0,30,Fed,Symbiotic,browned,NA,control-0,Ammonium_control-0_30_Fed_Symbiotic
197,A_0_20_S_A,65.72316908,57.44633149,-8.276837584,-12.59348522,Ammonium,0,20,Starved,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_20_Starved_Aposymbiotic
166,N_1.5_20_S_A,180.3870553,157.5903483,-22.79670701,-12.63766238,Nitrate,1.5,20,Starved,Aposymbiotic,browned,NA,Low,Nitrate_Low_20_Starved_Aposymbiotic
205,N_1.5_20_F_S,100.5382656,87.72645363,-12.81181196,-12.7432196,Nitrate,1.5,20,Fed,Symbiotic,browned,NA,Low,Nitrate_Low_20_Fed_Symbiotic
220,A_5_20_F_S,140.6092896,122.5779472,-18.0313424,-12.82372057,Ammonium,5,20,Fed,Symbiotic,browned,NA,Low,Ammonium_Low_20_Fed_Symbiotic
151,A_0_20_F_S,141.4656061,123.279628,-18.18597811,-12.85540607,Ammonium,0,20,Fed,Symbiotic,browned,NA,control-0,Ammonium_control-0_20_Fed_Symbiotic
174,N_5_20_F_A,232.1400168,201.9196466,-30.22037011,-13.01816487,Nitrate,5,20,Fed,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_20_Fed_Aposymbiotic
238,N_0_20_F_A,147.2903107,127.9707887,-19.31952203,-13.116627920000001,Nitrate,0,20,Fed,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_20_Fed_Aposymbiotic
149,N_0_20_F_A,170.6260882,148.2170242,-22.40906399,-13.1334336,Nitrate,0,20,Fed,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_20_Fed_Aposymbiotic
171,N_5_20_F_S,167.2754199,145.0866495,-22.18877036,-13.26481224,Nitrate,5,20,Fed,Symbiotic,browned,NA,Medium,Nitrate_Medium_20_Fed_Symbiotic
237,N_0_20_S_A,181.0451477,157.0144807,-24.03066702,-13.27330079,Nitrate,0,20,Starved,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_20_Starved_Aposymbiotic
171,N_5_30_S_A,146.1620268,126.7208834,-19.4411434,-13.30109046,Nitrate,5,30,Starved,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
170,N_18_20_S_A,187.2590414,162.1763988,-25.08264266,-13.39462301,Nitrate,18,20,Starved,Aposymbiotic,browned,NA,High,Nitrate_High_20_Starved_Aposymbiotic
160,N_1.5_20_S_S,179.4776493,155.3120058,-24.16564352,-13.46443059,Nitrate,1.5,20,Starved,Symbiotic,browned,NA,Low,Nitrate_Low_20_Starved_Symbiotic
192,N_18_20_S_A,153.2099687,132.4507453,-20.75922347,-13.5495253,Nitrate,18,20,Starved,Aposymbiotic,browned,NA,High,Nitrate_High_20_Starved_Aposymbiotic
220,A_10_20_S_A,127.2252148,109.9740882,-17.25112662,-13.55951856,Ammonium,10,20,Starved,Aposymbiotic,browned,NA,High,Ammonium_High_20_Starved_Aposymbiotic
237,A_0_20_S_A,151.6008171,130.9193949,-20.68142217,-13.64202553,Ammonium,0,20,Starved,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_20_Starved_Aposymbiotic
206,N_0_20_F_S,107.5747632,92.87798436,-14.69677881,-13.66192068,Nitrate,0,20,Fed,Symbiotic,browned,NA,control-0,Nitrate_control-0_20_Fed_Symbiotic
249,A_7.5_20_S_S,130.6681019,112.7861176,-17.88198436,-13.6850418,Ammonium,7.5,20,Starved,Symbiotic,browned,NA,Medium,Ammonium_Medium_20_Starved_Symbiotic
180,A_10_20_S_A,151.2205897,130.499065,-20.72152464,-13.70284607,Ammonium,10,20,Starved,Aposymbiotic,browned,NA,High,Ammonium_High_20_Starved_Aposymbiotic
231,A_0_20_F_A,84.64386447,73.01158996,-11.63227451,-13.74260803,Ammonium,0,20,Fed,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_20_Fed_Aposymbiotic
151,N_18_20_S_A,109.355505,94.28498916,-15.0705158,-13.78121367,Nitrate,18,20,Starved,Aposymbiotic,browned,NA,High,Nitrate_High_20_Starved_Aposymbiotic
237,A_7.5_30_F_A,176.8916322,152.182359,-24.7092732,-13.96859359,Ammonium,7.5,30,Fed,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
184,N_5_30_S_A,131.9314911,113.5012252,-18.43026584,-13.96957291,Nitrate,5,30,Starved,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
226,N_18_20_F_A,231.256957,198.8677057,-32.38925124,-14.00574135,Nitrate,18,20,Fed,Aposymbiotic,browned,NA,High,Nitrate_High_20_Fed_Aposymbiotic
237,N_18_30_S_A,156.6324639,134.2261875,-22.4062764,-14.30500156,Nitrate,18,30,Starved,Aposymbiotic,browned,NA,High,Nitrate_High_30_Starved_Aposymbiotic
241,A_7.5_20_S_S,135.3354801,115.9584944,-19.37698562,-14.31774255,Ammonium,7.5,20,Starved,Symbiotic,browned,NA,Medium,Ammonium_Medium_20_Starved_Symbiotic
233,A_0_20_S_A,211.9265373,181.3994017,-30.52713557,-14.40458376,Ammonium,0,20,Starved,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_20_Starved_Aposymbiotic
154,N_5_20_S_S,150.7540337,128.9980328,-21.75600094,-14.43145526,Nitrate,5,20,Starved,Symbiotic,browned,NA,Medium,Nitrate_Medium_20_Starved_Symbiotic
237,A_7.5_30_S_A,180.1734692,154.1630034,-26.01046582,-14.43634622,Ammonium,7.5,30,Starved,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
164,N_18_20_S_S,126.7256957,108.3488247,-18.3768709,-14.50129811,Nitrate,18,20,Starved,Symbiotic,browned,NA,High,Nitrate_High_20_Starved_Symbiotic
238,N_0_30_S_A,211.2918673,180.6077702,-30.68409708,-14.52213825,Nitrate,0,30,Starved,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_30_Starved_Aposymbiotic
190,A_7.5_20_S_A,225.5328296,192.6208723,-32.9119573,-14.59297849,Ammonium,7.5,20,Starved,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
207,N_0_20_S_S,137.7279827,117.5658596,-20.16212313,-14.63908984,Nitrate,0,20,Starved,Symbiotic,browned,NA,control-0,Nitrate_control-0_20_Starved_Symbiotic
237,A_10_30_S_A,152.4506554,129.930918,-22.51973742,-14.77182066,Ammonium,10,30,Starved,Aposymbiotic,browned,NA,High,Ammonium_High_30_Starved_Aposymbiotic
167,N_1.5_30_F_S,185.4925875,158.0191503,-27.47343719,-14.81107011,Nitrate,1.5,30,Fed,Symbiotic,browned,NA,Low,Nitrate_Low_30_Fed_Symbiotic
244,N_18_30_S_S,132.8129212,113.0436114,-19.76930981,-14.88508018,Nitrate,18,30,Starved,Symbiotic,browned,NA,High,Nitrate_High_30_Starved_Symbiotic
187,A_7.5_20_S_A,215.0121591,182.8387047,-32.17345442,-14.96355116,Ammonium,7.5,20,Starved,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
222,A_0_20_S_S,96.56916699,82.11163603,-14.45753096,-14.97116669,Ammonium,0,20,Starved,Symbiotic,browned,NA,control-0,Ammonium_control-0_20_Starved_Symbiotic
198,N_1.5_30_S_S,182.8956931,155.2365842,-27.65910894,-15.12288697,Nitrate,1.5,30,Starved,Symbiotic,browned,NA,Low,Nitrate_Low_30_Starved_Symbiotic
184,N_1.5_20_F_A,158.9126431,134.6911465,-24.22149658,-15.24201984,Nitrate,1.5,20,Fed,Aposymbiotic,browned,NA,Low,Nitrate_Low_20_Fed_Aposymbiotic
242,N_0_30_F_S,124.9875767,105.86744,-19.12013678,-15.2976298,Nitrate,0,30,Fed,Symbiotic,browned,NA,control-0,Nitrate_control-0_30_Fed_Symbiotic
220,A_5_30_F_S,160.6233475,135.7524503,-24.87089716,-15.48398633,Ammonium,5,30,Fed,Symbiotic,browned,NA,Low,Ammonium_Low_30_Fed_Symbiotic
185,N_1.5_30_F_S,132.1674828,111.6872337,-20.48024911,-15.49567918,Nitrate,1.5,30,Fed,Symbiotic,browned,NA,Low,Nitrate_Low_30_Fed_Symbiotic
231,N_5_30_S_A,154.6630268,130.6404098,-24.02261701,-15.53222998,Nitrate,5,30,Starved,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
167,A_0_20_S_S,173.6241665,146.4873941,-27.13677243,-15.62960559,Ammonium,0,20,Starved,Symbiotic,browned,NA,control-0,Ammonium_control-0_20_Starved_Symbiotic
162,A_7.5_20_S_A,198.2591814,167.153903,-31.10527834,-15.68919942,Ammonium,7.5,20,Starved,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
237,N_18_30_F_S,163.7142389,138.0224316,-25.69180732,-15.69308051,Nitrate,18,30,Fed,Symbiotic,browned,NA,High,Nitrate_High_30_Fed_Symbiotic
238,N_1.5_30_S_A,223.3300829,188.2415517,-35.08853122,-15.7115113,Nitrate,1.5,30,Starved,Aposymbiotic,browned,NA,Low,Nitrate_Low_30_Starved_Aposymbiotic
237,A_5_30_F_A,201.1009922,169.359015,-31.74197711,-15.78409772,Ammonium,5,30,Fed,Aposymbiotic,browned,NA,Low,Ammonium_Low_30_Fed_Aposymbiotic
162,A_0_20_S_A,177.0131017,148.8995691,-28.11353255,-15.88217611,Ammonium,0,20,Starved,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_20_Starved_Aposymbiotic
144,A_0_30_F_S,164.7921749,138.5272435,-26.26493135,-15.93821513,Ammonium,0,30,Fed,Symbiotic,browned,NA,control-0,Ammonium_control-0_30_Fed_Symbiotic
246,N_5_20_F_S,127.9669468,107.5008276,-20.46611921,-15.99328555,Nitrate,5,20,Fed,Symbiotic,browned,NA,Medium,Nitrate_Medium_20_Fed_Symbiotic
242,N_5_30_F_S,167.2653057,140.3505084,-26.91479728,-16.09108187,Nitrate,5,30,Fed,Symbiotic,browned,NA,Medium,Nitrate_Medium_30_Fed_Symbiotic
238,N_5_30_F_A,186.9727463,156.8454717,-30.12727464,-16.11319042,Nitrate,5,30,Fed,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
256,N_0_30_F_S,146.9064135,123.0507439,-23.85566964,-16.23868493,Nitrate,0,30,Fed,Symbiotic,browned,NA,control-0,Nitrate_control-0_30_Fed_Symbiotic
198,A_7.5_20_F_S,164.5008484,137.6132528,-26.8875956,-16.34495863,Ammonium,7.5,20,Fed,Symbiotic,browned,NA,Medium,Ammonium_Medium_20_Fed_Symbiotic
237,A_10_30_F_S,197.3555794,164.9906198,-32.36495956,-16.39931319,Ammonium,10,30,Fed,Symbiotic,browned,NA,High,Ammonium_High_30_Fed_Symbiotic
237,A_5_30_S_A,161.1715643,134.7331536,-26.43841067,-16.40389283,Ammonium,5,30,Starved,Aposymbiotic,browned,NA,Low,Ammonium_Low_30_Starved_Aposymbiotic
237,N_0_30_S_A,216.9937912,181.3635489,-35.63024228,-16.41993629,Nitrate,0,30,Starved,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_30_Starved_Aposymbiotic
171,N_0_20_F_S,151.7267647,126.6803624,-25.0464023,-16.50757027,Nitrate,0,20,Fed,Symbiotic,browned,NA,control-0,Nitrate_control-0_20_Fed_Symbiotic
182,A_5_30_S_S,117.649242,98.11642854,-19.53281348,-16.60258336,Ammonium,5,30,Starved,Symbiotic,browned,NA,Low,Ammonium_Low_30_Starved_Symbiotic
143,A_5_20_F_S,150.3466406,125.2839878,-25.06265273,-16.66991204,Ammonium,5,20,Fed,Symbiotic,browned,NA,Low,Ammonium_Low_20_Fed_Symbiotic
196,A_5_20_S_S,94.58303035,78.65286255,-15.9301678,-16.84252211,Ammonium,5,20,Starved,Symbiotic,browned,NA,Low,Ammonium_Low_20_Starved_Symbiotic
233,A_5_20_S_S,137.0405916,113.9521861,-23.088405560000002,-16.84785893,Ammonium,5,20,Starved,Symbiotic,browned,NA,Low,Ammonium_Low_20_Starved_Symbiotic
237,A_7.5_20_S_A,158.5287976,131.8109292,-26.7178684,-16.8536372,Ammonium,7.5,20,Starved,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
237,A_5_30_S_A,175.2623082,145.7031829,-29.55912529,-16.86564875,Ammonium,5,30,Starved,Aposymbiotic,browned,NA,Low,Ammonium_Low_30_Starved_Aposymbiotic
245,A_0_30_F_S,224.1420537,186.2253436,-37.9167101,-16.9163749,Ammonium,0,30,Fed,Symbiotic,browned,NA,control-0,Ammonium_control-0_30_Fed_Symbiotic
198,A_0_30_S_A,155.3120082,128.9759378,-26.33607038,-16.956879700000002,Ammonium,0,30,Starved,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_30_Starved_Aposymbiotic
251,N_5_30_F_S,140.1857391,116.0333805,-24.15235866,-17.22882714,Nitrate,5,30,Fed,Symbiotic,browned,NA,Medium,Nitrate_Medium_30_Fed_Symbiotic
195,A_7.5_20_F_A,183.8543424,151.8681483,-31.98619409,-17.39757336,Ammonium,7.5,20,Fed,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
242,A_7.5_30_F_A,139.4596764,115.1542878,-24.30538859,-17.42825541,Ammonium,7.5,30,Fed,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
173,A_0_20_F_S,112.1874576,92.5460104,-19.64144722,-17.5077033,Ammonium,0,20,Fed,Symbiotic,browned,NA,control-0,Ammonium_control-0_20_Fed_Symbiotic
162,A_10_30_F_A,155.5512102,127.8264998,-27.72471046,-17.82352604,Ammonium,10,30,Fed,Aposymbiotic,browned,NA,High,Ammonium_High_30_Fed_Aposymbiotic
232,A_10_30_F_A,227.0079723,186.4205285,-40.58744377,-17.87930325,Ammonium,10,30,Fed,Aposymbiotic,browned,NA,High,Ammonium_High_30_Fed_Aposymbiotic
171,N_0_30_F_S,137.4806832,112.8734231,-24.60726014,-17.8987037,Nitrate,0,30,Fed,Symbiotic,browned,NA,control-0,Nitrate_control-0_30_Fed_Symbiotic
161,N_5_20_F_S,163.178463,133.2670042,-29.91145878,-18.33051877,Nitrate,5,20,Fed,Symbiotic,browned,NA,Medium,Nitrate_Medium_20_Fed_Symbiotic
236,A_5_20_S_A,157.7200766,128.660426,-29.05965055,-18.42482655,Ammonium,5,20,Starved,Aposymbiotic,browned,NA,Low,Ammonium_Low_20_Starved_Aposymbiotic
247,A_0_20_S_S,152.6373709,124.5072562,-28.1301147,-18.4293758,Ammonium,0,20,Starved,Symbiotic,browned,NA,control-0,Ammonium_control-0_20_Starved_Symbiotic
237,N_5_30_S_A,154.971596,126.4003848,-28.57121123,-18.436418,Nitrate,5,30,Starved,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
251,A_10_30_S_S,148.5321023,120.6727904,-27.85931184,-18.75642465,Ammonium,10,30,Starved,Symbiotic,browned,NA,High,Ammonium_High_30_Starved_Symbiotic
157,A_10_30_S_S,193.4065421,156.8797839,-36.52675825,-18.88599933,Ammonium,10,30,Starved,Symbiotic,browned,NA,High,Ammonium_High_30_Starved_Symbiotic
182,A_10_20_S_S,141.5611017,114.6948904,-26.86621129,-18.97852656,Ammonium,10,20,Starved,Symbiotic,browned,NA,High,Ammonium_High_20_Starved_Symbiotic
142,N_18_20_F_S,136.5462951,110.5280465,-26.01824866,-19.05452552,Nitrate,18,20,Fed,Symbiotic,browned,NA,High,Nitrate_High_20_Fed_Symbiotic
241,N_18_30_F_A,135.6014096,109.5760076,-26.02540203,-19.19257484,Nitrate,18,30,Fed,Aposymbiotic,browned,NA,High,Nitrate_High_30_Fed_Aposymbiotic
227,N_1.5_30_F_A,84.43537064,68.14369949,-16.29167115,-19.29484175,Nitrate,1.5,30,Fed,Aposymbiotic,browned,NA,Low,Nitrate_Low_30_Fed_Aposymbiotic
230,N_1.5_30_S_A,198.3890532,160.0910102,-38.29804305,-19.30451425,Nitrate,1.5,30,Starved,Aposymbiotic,browned,NA,Low,Nitrate_Low_30_Starved_Aposymbiotic
237,N_1.5_30_S_A,196.2375423,158.3069494,-37.93059287,-19.32891761,Nitrate,1.5,30,Starved,Aposymbiotic,browned,NA,Low,Nitrate_Low_30_Starved_Aposymbiotic
241,N_5_30_S_A,215.7575027,174.0064623,-41.7510404,-19.35091011,Nitrate,5,30,Starved,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
252,A_0_20_F_S,157.8271371,127.269874,-30.55726307,-19.36122243,Ammonium,0,20,Fed,Symbiotic,browned,NA,control-0,Ammonium_control-0_20_Fed_Symbiotic
239,N_0_20_F_S,102.5291905,82.61829467,-19.91089584,-19.41973377,Nitrate,0,20,Fed,Symbiotic,browned,NA,control-0,Nitrate_control-0_20_Fed_Symbiotic
238,A_0_30_S_A,211.0558988,169.8953151,-41.16058375,-19.50221907,Ammonium,0,30,Starved,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_30_Starved_Aposymbiotic
237,N_0_20_S_A,198.7171608,159.5939936,-39.12316721,-19.68786544,Nitrate,0,20,Starved,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_20_Starved_Aposymbiotic
243,A_0_30_S_A,196.9897387,158.1847803,-38.8049584,-19.6989745,Ammonium,0,30,Starved,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_30_Starved_Aposymbiotic
239,N_1.5_30_F_S,148.1381606,118.8824835,-29.2556771,-19.74891343,Nitrate,1.5,30,Fed,Symbiotic,browned,NA,Low,Nitrate_Low_30_Fed_Symbiotic
217,A_10_30_F_S,138.896363,111.3268846,-27.56947845,-19.84895634,Ammonium,10,30,Fed,Symbiotic,browned,NA,High,Ammonium_High_30_Fed_Symbiotic
171,A_5_20_S_A,166.8496136,133.5048358,-33.34477784,-19.98492961,Ammonium,5,20,Starved,Aposymbiotic,browned,NA,Low,Ammonium_Low_20_Starved_Aposymbiotic
153,A_7.5_20_S_S,124.0067837,99.19252623,-24.81425743,-20.01040322,Ammonium,7.5,20,Starved,Symbiotic,browned,NA,Medium,Ammonium_Medium_20_Starved_Symbiotic
168,N_5_30_F_A,110.1736057,88.11936389,-22.05424181,-20.0177181,Nitrate,5,30,Fed,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
239,N_1.5_30_S_S,119.6109392,95.23883277,-24.37210645,-20.37615172,Nitrate,1.5,30,Starved,Symbiotic,browned,NA,Low,Nitrate_Low_30_Starved_Symbiotic
145,A_7.5_30_F_A,144.9239406,115.3847557,-29.53918491,-20.38254328,Ammonium,7.5,30,Fed,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
163,N_18_30_S_A,176.3444853,140.2788815,-36.06560383,-20.45179001,Nitrate,18,30,Starved,Aposymbiotic,browned,NA,High,Nitrate_High_30_Starved_Aposymbiotic
202,N_0_20_S_A,143.6475802,114.2539096,-29.39367064,-20.46235001,Nitrate,0,20,Starved,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_20_Starved_Aposymbiotic
185,N_18_20_F_S,190.9793712,151.8831301,-39.09624113,-20.47144719,Nitrate,18,20,Fed,Symbiotic,browned,NA,High,Nitrate_High_20_Fed_Symbiotic
252,A_10_20_F_S,149.5245878,118.7985299,-30.7260579,-20.54916744,Ammonium,10,20,Fed,Symbiotic,browned,NA,High,Ammonium_High_20_Fed_Symbiotic
157,N_5_20_S_S,186.7046376,147.9967785,-38.70785905,-20.73213582,Nitrate,5,20,Starved,Symbiotic,browned,NA,Medium,Nitrate_Medium_20_Starved_Symbiotic
178,A_5_20_F_A,129.427366,102.5270669,-26.90029912,-20.78408914,Ammonium,5,20,Fed,Aposymbiotic,browned,NA,Low,Ammonium_Low_20_Fed_Aposymbiotic
196,N_1.5_30_F_A,121.1794642,95.8892629,-25.2902013,-20.87003888,Nitrate,1.5,30,Fed,Aposymbiotic,browned,NA,Low,Nitrate_Low_30_Fed_Aposymbiotic
186,N_1.5_20_S_S,121.6905281,96.09834397,-25.5921841,-21.03054733,Nitrate,1.5,20,Starved,Symbiotic,browned,NA,Low,Nitrate_Low_20_Starved_Symbiotic
240,A_7.5_20_S_S,116.3077243,91.81627776,-24.4914465,-21.05745483,Ammonium,7.5,20,Starved,Symbiotic,browned,NA,Medium,Ammonium_Medium_20_Starved_Symbiotic
197,A_7.5_20_S_S,100.1630672,78.90810554,-21.25496168,-21.22035823,Ammonium,7.5,20,Starved,Symbiotic,browned,NA,Medium,Ammonium_Medium_20_Starved_Symbiotic
153,A_7.5_30_S_S,138.2449664,108.8889777,-29.35598871,-21.23476136,Ammonium,7.5,30,Starved,Symbiotic,browned,NA,Medium,Ammonium_Medium_30_Starved_Symbiotic
237,N_5_30_S_S,122.0866722,96.03324244,-26.05342976,-21.34010969,Nitrate,5,30,Starved,Symbiotic,browned,NA,Medium,Nitrate_Medium_30_Starved_Symbiotic
228,N_5_20_S_A,140.159536,110.1316291,-30.02790689,-21.42409124,Nitrate,5,20,Starved,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_20_Starved_Aposymbiotic
150,N_18_20_S_S,201.1340651,157.7604778,-43.3735873,-21.56451582,Nitrate,18,20,Starved,Symbiotic,browned,NA,High,Nitrate_High_20_Starved_Symbiotic
171,N_0_30_S_A,83.82684197,65.53674887,-18.2900931,-21.81889795,Nitrate,0,30,Starved,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_30_Starved_Aposymbiotic
247,A_7.5_30_F_S,181.9494069,142.2353024,-39.71410442,-21.82700406,Ammonium,7.5,30,Fed,Symbiotic,browned,NA,Medium,Ammonium_Medium_30_Fed_Symbiotic
148,N_1.5_30_F_S,131.9586109,103.075924,-28.88268694,-21.8876864,Nitrate,1.5,30,Fed,Symbiotic,browned,NA,Low,Nitrate_Low_30_Fed_Symbiotic
183,N_5_20_F_A,185.180684,144.2920165,-40.88866751,-22.08041715,Nitrate,5,20,Fed,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_20_Fed_Aposymbiotic
240,A_0_20_S_S,143.033765,111.2295216,-31.80424347,-22.23547948,Ammonium,0,20,Starved,Symbiotic,browned,NA,control-0,Ammonium_control-0_20_Starved_Symbiotic
144,A_7.5_20_F_S,141.2334976,109.7295173,-31.50398032,-22.30630895,Ammonium,7.5,20,Fed,Symbiotic,browned,NA,Medium,Ammonium_Medium_20_Fed_Symbiotic
238,A_5_30_S_A,144.9756778,112.2466789,-32.72899884,-22.57551014,Ammonium,5,30,Starved,Aposymbiotic,browned,NA,Low,Ammonium_Low_30_Starved_Aposymbiotic
144,A_5_30_F_S,186.7829942,144.5855288,-42.19746547,-22.5917063,Ammonium,5,30,Fed,Symbiotic,browned,NA,Low,Ammonium_Low_30_Fed_Symbiotic
242,A_5_30_S_A,111.4802277,86.23087077,-25.24935696,-22.64917957,Ammonium,5,30,Starved,Aposymbiotic,browned,NA,Low,Ammonium_Low_30_Starved_Aposymbiotic
237,A_0_30_F_A,175.8512368,135.3332578,-40.51797902,-23.04105433,Ammonium,0,30,Fed,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_30_Fed_Aposymbiotic
152,A_0_20_F_A,212.9070155,163.8376547,-49.06936079,-23.04731982,Ammonium,0,20,Fed,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_20_Fed_Aposymbiotic
152,A_5_20_F_A,265.6482935,204.4132861,-61.2350074,-23.05115782,Ammonium,5,20,Fed,Aposymbiotic,browned,NA,Low,Ammonium_Low_20_Fed_Aposymbiotic
237,N_1.5_30_F_A,203.9282659,156.6665755,-47.26169038,-23.17564472,Nitrate,1.5,30,Fed,Aposymbiotic,browned,NA,Low,Nitrate_Low_30_Fed_Aposymbiotic
166,A_0_20_F_S,131.7649158,100.8889395,-30.87597627,-23.43262323,Ammonium,0,20,Fed,Symbiotic,browned,NA,control-0,Ammonium_control-0_20_Fed_Symbiotic
199,N_0_20_F_A,177.6671392,136.0159186,-41.65122057,-23.44340138,Nitrate,0,20,Fed,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_20_Fed_Aposymbiotic
222,A_7.5_20_S_S,153.4670229,117.3746094,-36.09241346,-23.51802542,Ammonium,7.5,20,Starved,Symbiotic,browned,NA,Medium,Ammonium_Medium_20_Starved_Symbiotic
226,N_0_20_F_A,182.57371,139.3153293,-43.25838074,-23.69365268,Nitrate,0,20,Fed,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_20_Fed_Aposymbiotic
248,A_7.5_20_F_S,151.951298,115.8101367,-36.14116131,-23.78470061,Ammonium,7.5,20,Fed,Symbiotic,browned,NA,Medium,Ammonium_Medium_20_Fed_Symbiotic
168,N_18_20_F_A,227.7666019,173.3797137,-54.3868882,-23.87834201,Nitrate,18,20,Fed,Aposymbiotic,browned,NA,High,Nitrate_High_20_Fed_Aposymbiotic
217,A_7.5_20_S_S,96.06560912,73.08922513,-22.97638399,-23.9173875,Ammonium,7.5,20,Starved,Symbiotic,browned,NA,Medium,Ammonium_Medium_20_Starved_Symbiotic
149,N_0_20_S_S,121.455371,92.39938321,-29.05598781,-23.923180640000002,Nitrate,0,20,Starved,Symbiotic,browned,NA,control-0,Nitrate_control-0_20_Starved_Symbiotic
169,N_5_20_F_A,172.0915549,130.5030662,-41.58848871,-24.16649018,Nitrate,5,20,Fed,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_20_Fed_Aposymbiotic
142,N_1.5_30_F_S,173.508748,131.4444952,-42.06425281,-24.24330375,Nitrate,1.5,30,Fed,Symbiotic,browned,NA,Low,Nitrate_Low_30_Fed_Symbiotic
249,N_0_20_S_S,173.6108141,131.0841219,-42.52669212,-24.49541657,Nitrate,0,20,Starved,Symbiotic,browned,NA,control-0,Nitrate_control-0_20_Starved_Symbiotic
240,A_5_20_S_S,170.2927022,128.507914,-41.78478826,-24.53703988,Ammonium,5,20,Starved,Symbiotic,browned,NA,Low,Ammonium_Low_20_Starved_Symbiotic
180,N_0_20_S_S,147.5942402,110.6508262,-36.94341399,-25.03039004,Nitrate,0,20,Starved,Symbiotic,browned,NA,control-0,Nitrate_control-0_20_Starved_Symbiotic
143,A_10_20_F_S,136.1675525,102.0392282,-34.12832423,-25.06347776,Ammonium,10,20,Fed,Symbiotic,browned,NA,High,Ammonium_High_20_Fed_Symbiotic
255,A_7.5_20_S_S,144.4086137,108.0863311,-36.32228258,-25.15243492,Ammonium,7.5,20,Starved,Symbiotic,browned,NA,Medium,Ammonium_Medium_20_Starved_Symbiotic
