col_num,treat_ID_full,PAM_avg_day1,PAM_avg_day11,PAM_delta,pam_percent_change,log_PAM_delta,pollution,dose,temp,feed,symbiont,pam_status,PercOutliersCheck,dose_level,new_treat_ID_full
150,N_5_20_S_A,0.203,0.135,-0.068,-0.334975369,-2.688247574,Nitrate,5,20,Starved,Aposymbiotic,decrease,FALSE,Medium,Nitrate_Medium_20_Starved_Aposymbiotic
151,N_5_20_S_S,0.379,0.362,-0.017,-0.044854881,-4.074541935,Nitrate,5,20,Starved,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_20_Starved_Symbiotic
154,N_5_20_S_S,0.351,0.377,0.026,0.074074074,-3.649658741,Nitrate,5,20,Starved,Symbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Starved_Symbiotic
157,N_5_20_S_S,0.397,0.445,0.048,0.120906801,-3.036554268,Nitrate,5,20,Starved,Symbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Starved_Symbiotic
162,N_5_30_S_A,0.073,0.192,0.119,1.630136986,-2.128631786,Nitrate,5,30,Starved,Aposymbiotic,increase,TRUE,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
151,N_5_30_S_A,0.375,0.168,-0.207,-0.552,-1.575036486,Nitrate,5,30,Starved,Aposymbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
152,N_5_30_S_S,0.348,0.433,0.085,0.244252874,-2.465104022,Nitrate,5,30,Starved,Symbiotic,increase,FALSE,Medium,Nitrate_Medium_30_Starved_Symbiotic
159,N_5_30_S_S,0.409,0.41,0.001,0.002444988,-6.907755279,Nitrate,5,30,Starved,Symbiotic,increase,FALSE,Medium,Nitrate_Medium_30_Starved_Symbiotic
155,N_5_30_S_S,0.411,0.393,-0.018,-0.04379562,-4.017383521,Nitrate,5,30,Starved,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Starved_Symbiotic
142,N_5_20_F_S,0.35,0.286,-0.064,-0.182857143,-2.748872196,Nitrate,5,20,Fed,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_20_Fed_Symbiotic
147,N_5_20_F_S,0.438,0.415,-0.023,-0.052511416,-3.772261063,Nitrate,5,20,Fed,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_20_Fed_Symbiotic
153,N_5_20_F_S,0.415,0.225,-0.19,-0.457831325,-1.660731207,Nitrate,5,20,Fed,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_20_Fed_Symbiotic
168,N_5_20_F_A,0.169,0.308,0.139,0.822485207,-1.973281346,Nitrate,5,20,Fed,Aposymbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Fed_Aposymbiotic
150,N_5_20_F_A,0.12,0.429,0.309,2.575,-1.174414002,Nitrate,5,20,Fed,Aposymbiotic,increase,TRUE,Medium,Nitrate_Medium_20_Fed_Aposymbiotic
168,N_5_30_F_A,0.142,0.445,0.303,2.133802817,-1.194022473,Nitrate,5,30,Fed,Aposymbiotic,increase,TRUE,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
150,N_5_30_F_A,0.147,0.481,0.334,2.272108844,-1.096614286,Nitrate,5,30,Fed,Aposymbiotic,increase,TRUE,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
142,N_5_30_F_S,0.375,0.199,-0.176,-0.469333333,-1.737271284,Nitrate,5,30,Fed,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Fed_Symbiotic
149,N_5_30_F_S,0.426,0.4,-0.026,-0.061032864,-3.649658741,Nitrate,5,30,Fed,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Fed_Symbiotic
153,N_5_30_F_S,0.428,0.291,-0.137,-0.320093458,-1.987774353,Nitrate,5,30,Fed,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Fed_Symbiotic
166,N_5_20_S_A,0.148,0.391,0.243,1.641891892,-1.414693836,Nitrate,5,20,Starved,Aposymbiotic,increase,TRUE,Medium,Nitrate_Medium_20_Starved_Aposymbiotic
171,N_5_20_S_A,0.293,0.52,0.227,0.774744027,-1.482805262,Nitrate,5,20,Starved,Aposymbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Starved_Aposymbiotic
184,N_5_20_S_A,0.143,0.365,0.222,1.552447552,-1.505077897,Nitrate,5,20,Starved,Aposymbiotic,increase,TRUE,Medium,Nitrate_Medium_20_Starved_Aposymbiotic
164,N_5_20_S_S,0.381,0.491,0.11,0.288713911,-2.207274913,Nitrate,5,20,Starved,Symbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Starved_Symbiotic
172,N_5_20_S_S,0.429,0.426,-0.003,-0.006993007,-5.80914299,Nitrate,5,20,Starved,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_20_Starved_Symbiotic
160,N_5_20_F_A,0.311,0.235,-0.076,-0.24437299,-2.577021939,Nitrate,5,20,Fed,Aposymbiotic,decrease,FALSE,Medium,Nitrate_Medium_20_Fed_Aposymbiotic
169,N_5_20_F_A,0.226,0.438,0.212,0.938053097,-1.551169004,Nitrate,5,20,Fed,Aposymbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Fed_Aposymbiotic
183,N_5_20_F_A,0.239,0.489,0.25,1.046025105,-1.386294361,Nitrate,5,20,Fed,Aposymbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Fed_Aposymbiotic
161,N_5_20_F_S,0.414,0.567,0.153,0.369565217,-1.877317358,Nitrate,5,20,Fed,Symbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Fed_Symbiotic
171,N_5_20_F_S,0.392,0.591,0.199,0.507653061,-1.614450454,Nitrate,5,20,Fed,Symbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Fed_Symbiotic
165,N_5_30_F_A,0.297,0.187,-0.11,-0.37037037,-2.207274913,Nitrate,5,30,Fed,Aposymbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
170,N_5_30_F_A,0.375,0.315,-0.06,-0.16,-2.813410717,Nitrate,5,30,Fed,Aposymbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
183,N_5_30_F_A,0.163,0.07,-0.093,-0.570552147,-2.375155786,Nitrate,5,30,Fed,Aposymbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
163,N_5_30_F_S,0.366,0.376,0.01,0.027322404,-4.605170186,Nitrate,5,30,Fed,Symbiotic,increase,FALSE,Medium,Nitrate_Medium_30_Fed_Symbiotic
171,N_5_30_F_S,0.439,0.497,0.058,0.132118451,-2.847312268,Nitrate,5,30,Fed,Symbiotic,increase,FALSE,Medium,Nitrate_Medium_30_Fed_Symbiotic
167,N_5_30_S_A,0.411,0.445,0.034,0.082725061,-3.381394754,Nitrate,5,30,Starved,Aposymbiotic,increase,FALSE,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
171,N_5_30_S_A,0.286,0.464,0.178,0.622377622,-1.725971729,Nitrate,5,30,Starved,Aposymbiotic,increase,FALSE,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
184,N_5_30_S_A,0.34,0.221,-0.119,-0.35,-2.128631786,Nitrate,5,30,Starved,Aposymbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
166,N_5_30_S_S,0.367,0.311,-0.056,-0.152588556,-2.882403588,Nitrate,5,30,Starved,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Starved_Symbiotic
173,N_5_30_S_S,0.431,0.525,0.094,0.218097448,-2.364460497,Nitrate,5,30,Starved,Symbiotic,increase,FALSE,Medium,Nitrate_Medium_30_Starved_Symbiotic
186,N_5_30_F_A,0.447,0.514,0.067,0.149888143,-2.70306266,Nitrate,5,30,Fed,Aposymbiotic,increase,FALSE,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
202,N_5_30_F_A,0.403,0.42,0.017,0.042183623,-4.074541935,Nitrate,5,30,Fed,Aposymbiotic,increase,FALSE,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
192,N_5_30_F_S,0.454,0.251,-0.203,-0.447136564,-1.5945493,Nitrate,5,30,Fed,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Fed_Symbiotic
207,N_5_30_F_S,0.407,0.006,-0.401,-0.985257985,-0.913793852,Nitrate,5,30,Fed,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Fed_Symbiotic
194,N_5_30_S_A,0.262,0.252,-0.01,-0.038167939,-4.605170186,Nitrate,5,30,Starved,Aposymbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
207,N_5_30_S_A,0.423,0.042,-0.381,-0.90070922,-0.964955904,Nitrate,5,30,Starved,Aposymbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
231,N_5_30_S_A,0.342,0.311,-0.031,-0.090643275,-3.473768074,Nitrate,5,30,Starved,Aposymbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
193,N_5_30_S_S,0.497,0.106,-0.391,-0.786720322,-0.939047719,Nitrate,5,30,Starved,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Starved_Symbiotic
218,N_5_30_S_S,0.467,0.147,-0.32,-0.685224839,-1.139434283,Nitrate,5,30,Starved,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Starved_Symbiotic
174,N_5_20_F_A,0.446,0.579,0.133,0.298206278,-2.017406151,Nitrate,5,20,Fed,Aposymbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Fed_Aposymbiotic
199,N_5_20_F_A,0.198,0.355,0.157,0.792929293,-1.851509474,Nitrate,5,20,Fed,Aposymbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Fed_Aposymbiotic
226,N_5_20_F_A,0.321,0.54,0.219,0.682242991,-1.518683549,Nitrate,5,20,Fed,Aposymbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Fed_Aposymbiotic
185,N_5_20_F_S,0.477,0.017,-0.46,-0.964360587,-0.776528789,Nitrate,5,20,Fed,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_20_Fed_Symbiotic
206,N_5_20_F_S,0.226,0.512,0.286,1.265486726,-1.251763468,Nitrate,5,20,Fed,Symbiotic,increase,TRUE,Medium,Nitrate_Medium_20_Fed_Symbiotic
187,N_5_20_S_A,0.229,0.398,0.169,0.737991266,-1.777856564,Nitrate,5,20,Starved,Aposymbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Starved_Aposymbiotic
204,N_5_20_S_A,0.445,0.556,0.111,0.249438202,-2.198225078,Nitrate,5,20,Starved,Aposymbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Starved_Aposymbiotic
228,N_5_20_S_A,0.22,0.516,0.296,1.345454545,-1.217395825,Nitrate,5,20,Starved,Aposymbiotic,increase,TRUE,Medium,Nitrate_Medium_20_Starved_Aposymbiotic
186,N_5_20_S_S,0.508,0.591,0.083,0.163385827,-2.488914671,Nitrate,5,20,Starved,Symbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Starved_Symbiotic
208,N_5_20_S_S,0.54,0.416,-0.124,-0.22962963,-2.087473713,Nitrate,5,20,Starved,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_20_Starved_Symbiotic
168,N_5_30_F_A,0.502,0.283,-0.219,-0.43625498,-1.518683549,Nitrate,5,30,Fed,Aposymbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
197,N_5_30_F_A,0.531,0.327,-0.204,-0.384180791,-1.589635285,Nitrate,5,30,Fed,Aposymbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
175,N_5_30_F_S,0.57,0.392,-0.178,-0.312280702,-1.725971729,Nitrate,5,30,Fed,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Fed_Symbiotic
207,N_5_30_F_S,0.503,0.008,-0.495,-0.984095427,-0.703197516,Nitrate,5,30,Fed,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Fed_Symbiotic
223,N_5_30_F_S,0.528,0.101,-0.427,-0.808712121,-0.850971266,Nitrate,5,30,Fed,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Fed_Symbiotic
170,N_5_30_S_A,0.505,0.401,-0.104,-0.205940594,-2.26336438,Nitrate,5,30,Starved,Aposymbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
212,N_5_30_S_A,0.281,0.444,0.163,0.580071174,-1.814005078,Nitrate,5,30,Starved,Aposymbiotic,increase,FALSE,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
189,N_5_30_S_S,0.534,0.341,-0.193,-0.361423221,-1.64506509,Nitrate,5,30,Starved,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Starved_Symbiotic
209,N_5_30_S_S,0.555,0.428,-0.127,-0.228828829,-2.063568193,Nitrate,5,30,Starved,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Starved_Symbiotic
226,N_5_30_S_S,0.586,0.56,-0.026,-0.044368601,-3.649658741,Nitrate,5,30,Starved,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Starved_Symbiotic
171,N_5_20_F_S,0.448,0.543,0.095,0.212053571,-2.353878387,Nitrate,5,20,Fed,Symbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Fed_Symbiotic
205,N_5_20_F_S,0.599,0.62,0.021,0.035058431,-3.863232841,Nitrate,5,20,Fed,Symbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Fed_Symbiotic
223,N_5_20_F_S,0.447,0.04,-0.407,-0.910514541,-0.898942094,Nitrate,5,20,Fed,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_20_Fed_Symbiotic
159,N_5_20_F_A,0.483,0.529,0.046,0.095238095,-3.079113882,Nitrate,5,20,Fed,Aposymbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Fed_Aposymbiotic
192,N_5_20_F_A,0.536,0.152,-0.384,-0.71641791,-0.957112726,Nitrate,5,20,Fed,Aposymbiotic,decrease,FALSE,Medium,Nitrate_Medium_20_Fed_Aposymbiotic
169,N_5_20_S_A,0.508,0.527,0.019,0.037401575,-3.9633163,Nitrate,5,20,Starved,Aposymbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Starved_Aposymbiotic
209,N_5_20_S_A,0.5,0.564,0.064,0.128,-2.748872196,Nitrate,5,20,Starved,Aposymbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Starved_Aposymbiotic
186,N_5_20_S_S,0.586,0.489,-0.097,-0.16552901,-2.3330443,Nitrate,5,20,Starved,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_20_Starved_Symbiotic
208,N_5_20_S_S,0.485,0.233,-0.252,-0.519587629,-1.378326191,Nitrate,5,20,Starved,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_20_Starved_Symbiotic
225,N_5_20_S_S,0.567,0.598,0.031,0.054673721,-3.473768074,Nitrate,5,20,Starved,Symbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Starved_Symbiotic
232,N_5_30_S_A,0.409,0.521,0.112,0.273838631,-2.189256408,Nitrate,5,30,Starved,Aposymbiotic,increase,FALSE,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
237,N_5_30_S_A,0.284,0.391,0.107,0.376760563,-2.234926445,Nitrate,5,30,Starved,Aposymbiotic,increase,FALSE,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
237,N_5_30_S_S,0.652,0.649,-0.003,-0.004601227,-5.80914299,Nitrate,5,30,Starved,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Starved_Symbiotic
239,N_5_30_S_S,0.571,0.561,-0.01,-0.017513135,-4.605170186,Nitrate,5,30,Starved,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Starved_Symbiotic
241,N_5_30_S_S,0.55,0.532,-0.018,-0.032727273,-4.017383521,Nitrate,5,30,Starved,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Starved_Symbiotic
226,N_5_30_F_A,0.374,0.407,0.033,0.088235294,-3.411247718,Nitrate,5,30,Fed,Aposymbiotic,increase,FALSE,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
237,N_5_30_F_A,0.461,0.552,0.091,0.197396963,-2.396895772,Nitrate,5,30,Fed,Aposymbiotic,increase,FALSE,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
237,N_5_30_F_S,0.267,0.448,0.181,0.677902622,-1.709258248,Nitrate,5,30,Fed,Symbiotic,increase,FALSE,Medium,Nitrate_Medium_30_Fed_Symbiotic
239,N_5_30_F_S,0.53,0.479,-0.051,-0.096226415,-2.975929646,Nitrate,5,30,Fed,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Fed_Symbiotic
240,N_5_30_F_S,0.368,0.408,0.04,0.108695652,-3.218875825,Nitrate,5,30,Fed,Symbiotic,increase,FALSE,Medium,Nitrate_Medium_30_Fed_Symbiotic
238,N_5_20_F_A,0.297,0.288,-0.009,-0.03030303,-4.710530702,Nitrate,5,20,Fed,Aposymbiotic,decrease,FALSE,Medium,Nitrate_Medium_20_Fed_Aposymbiotic
242,N_5_20_F_A,0.265,0.348,0.083,0.313207547,-2.488914671,Nitrate,5,20,Fed,Aposymbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Fed_Aposymbiotic
251,N_5_20_F_S,0.45,0.594,0.144,0.32,-1.937941979,Nitrate,5,20,Fed,Symbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Fed_Symbiotic
246,N_5_20_F_S,0.503,0.558,0.055,0.109343936,-2.900422094,Nitrate,5,20,Fed,Symbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Fed_Symbiotic
256,N_5_20_F_S,0.574,0.527,-0.047,-0.081881533,-3.057607677,Nitrate,5,20,Fed,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_20_Fed_Symbiotic
249,N_5_20_S_S,0.578,0.553,-0.025,-0.043252595,-3.688879454,Nitrate,5,20,Starved,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_20_Starved_Symbiotic
252,N_5_20_S_S,0.59,0.617,0.027,0.045762712,-3.611918413,Nitrate,5,20,Starved,Symbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Starved_Symbiotic
241,N_5_20_S_S,0.033,0.028,-0.005,-0.151515152,-5.298317367,Nitrate,5,20,Starved,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_20_Starved_Symbiotic
238,N_5_20_S_A,0.213,0.379,0.166,0.779342723,-1.795767491,Nitrate,5,20,Starved,Aposymbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Starved_Aposymbiotic
244,N_5_20_S_A,0.42,0.514,0.094,0.223809524,-2.364460497,Nitrate,5,20,Starved,Aposymbiotic,increase,FALSE,Medium,Nitrate_Medium_20_Starved_Aposymbiotic
238,N_5_30_F_A,0.405,0.468,0.063,0.155555556,-2.764620553,Nitrate,5,30,Fed,Aposymbiotic,increase,FALSE,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
242,N_5_30_F_S,0.514,0.373,-0.141,-0.274319066,-1.958995389,Nitrate,5,30,Fed,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Fed_Symbiotic
251,N_5_30_F_S,0.588,0.581,-0.007,-0.011904762,-4.96184513,Nitrate,5,30,Fed,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Fed_Symbiotic
246,N_5_30_F_S,0.026,0.39,0.364,14,-1.010601411,Nitrate,5,30,Fed,Symbiotic,increase,TRUE,Medium,Nitrate_Medium_30_Fed_Symbiotic
256,N_5_30_S_A,0.45,0.01,-0.44,-0.977777778,-0.820980552,Nitrate,5,30,Starved,Aposymbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
241,N_5_30_S_A,0.53,0.037,-0.493,-0.930188679,-0.707246105,Nitrate,5,30,Starved,Aposymbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
244,N_5_30_S_S,0.343,0.637,0.294,0.857142857,-1.224175512,Nitrate,5,30,Starved,Symbiotic,increase,FALSE,Medium,Nitrate_Medium_30_Starved_Symbiotic
247,N_5_30_S_S,0.574,0.375,-0.199,-0.346689895,-1.614450454,Nitrate,5,30,Starved,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Starved_Symbiotic
252,N_5_30_S_S,0.133,0.318,0.185,1.390977444,-1.687399454,Nitrate,5,30,Starved,Symbiotic,increase,TRUE,Medium,Nitrate_Medium_30_Starved_Symbiotic
243,N_5_30_S_S,0.581,0.091,-0.49,-0.843373494,-0.713349888,Nitrate,5,30,Starved,Symbiotic,decrease,FALSE,Medium,Nitrate_Medium_30_Starved_Symbiotic
150,N_18_20_F_A,0.189,0.354,0.165,0.873015873,-1.801809805,Nitrate,18,20,Fed,Aposymbiotic,increase,FALSE,High,Nitrate_High_20_Fed_Aposymbiotic
142,N_18_20_F_S,0.446,0.217,-0.229,-0.513452915,-1.474033275,Nitrate,18,20,Fed,Symbiotic,decrease,FALSE,High,Nitrate_High_20_Fed_Symbiotic
147,N_18_20_F_S,0.437,0.425,-0.012,-0.027459954,-4.422848629,Nitrate,18,20,Fed,Symbiotic,decrease,FALSE,High,Nitrate_High_20_Fed_Symbiotic
153,N_18_20_F_S,0.408,0.42,0.012,0.029411765,-4.422848629,Nitrate,18,20,Fed,Symbiotic,increase,FALSE,High,Nitrate_High_20_Fed_Symbiotic
168,N_18_20_F_A,0.146,0.21,0.064,0.438356164,-2.748872196,Nitrate,18,20,Fed,Aposymbiotic,increase,FALSE,High,Nitrate_High_20_Fed_Aposymbiotic
168,N_18_30_F_A,0.167,0.173,0.006,0.035928144,-5.11599581,Nitrate,18,30,Fed,Aposymbiotic,increase,FALSE,High,Nitrate_High_30_Fed_Aposymbiotic
150,N_18_30_F_A,0.195,0.138,-0.057,-0.292307692,-2.864704011,Nitrate,18,30,Fed,Aposymbiotic,decrease,FALSE,High,Nitrate_High_30_Fed_Aposymbiotic
142,N_18_30_F_S,0.429,0.13,-0.299,-0.696969697,-1.207311706,Nitrate,18,30,Fed,Symbiotic,decrease,FALSE,High,Nitrate_High_30_Fed_Symbiotic
149,N_18_30_F_S,0.38,0.441,0.061,0.160526316,-2.796881415,Nitrate,18,30,Fed,Symbiotic,increase,FALSE,High,Nitrate_High_30_Fed_Symbiotic
153,N_18_30_F_S,0.473,0.192,-0.281,-0.594080338,-1.26940061,Nitrate,18,30,Fed,Symbiotic,decrease,FALSE,High,Nitrate_High_30_Fed_Symbiotic
162,N_18_20_S_A,0.174,0.231,0.057,0.327586207,-2.864704011,Nitrate,18,20,Starved,Aposymbiotic,increase,FALSE,High,Nitrate_High_20_Starved_Aposymbiotic
151,N_18_20_S_A,0.39,0.415,0.025,0.064102564,-3.688879454,Nitrate,18,20,Starved,Aposymbiotic,increase,FALSE,High,Nitrate_High_20_Starved_Aposymbiotic
150,N_18_20_S_S,0.324,0.4,0.076,0.234567901,-2.577021939,Nitrate,18,20,Starved,Symbiotic,increase,FALSE,High,Nitrate_High_20_Starved_Symbiotic
154,N_18_20_S_S,0.41,0.464,0.054,0.131707317,-2.918771232,Nitrate,18,20,Starved,Symbiotic,increase,FALSE,High,Nitrate_High_20_Starved_Symbiotic
157,N_18_20_S_S,0.403,0.471,0.068,0.168734491,-2.688247574,Nitrate,18,20,Starved,Symbiotic,increase,FALSE,High,Nitrate_High_20_Starved_Symbiotic
163,N_18_30_S_A,0.164,0.209,0.045,0.274390244,-3.101092789,Nitrate,18,30,Starved,Aposymbiotic,increase,FALSE,High,Nitrate_High_30_Starved_Aposymbiotic
151,N_18_30_S_A,0.35,0.331,-0.019,-0.054285714,-3.9633163,Nitrate,18,30,Starved,Aposymbiotic,decrease,FALSE,High,Nitrate_High_30_Starved_Aposymbiotic
152,N_18_30_S_S,0.372,0.42,0.048,0.129032258,-3.036554268,Nitrate,18,30,Starved,Symbiotic,increase,FALSE,High,Nitrate_High_30_Starved_Symbiotic
155,N_18_30_S_S,0.296,0.201,-0.095,-0.320945946,-2.353878387,Nitrate,18,30,Starved,Symbiotic,decrease,FALSE,High,Nitrate_High_30_Starved_Symbiotic
159,N_18_30_S_S,0.409,0.4,-0.009,-0.02200489,-4.710530702,Nitrate,18,30,Starved,Symbiotic,decrease,FALSE,High,Nitrate_High_30_Starved_Symbiotic
163,N_18_20_F_A,0.368,0.58,0.212,0.576086957,-1.551169004,Nitrate,18,20,Fed,Aposymbiotic,increase,FALSE,High,Nitrate_High_20_Fed_Aposymbiotic
169,N_18_20_F_A,0.152,0.419,0.267,1.756578947,-1.320506621,Nitrate,18,20,Fed,Aposymbiotic,increase,TRUE,High,Nitrate_High_20_Fed_Aposymbiotic
183,N_18_20_F_A,0.264,0.242,-0.022,-0.083333333,-3.816712826,Nitrate,18,20,Fed,Aposymbiotic,decrease,FALSE,High,Nitrate_High_20_Fed_Aposymbiotic
161,N_18_20_F_S,0.434,0.582,0.148,0.341013825,-1.910543005,Nitrate,18,20,Fed,Symbiotic,increase,FALSE,High,Nitrate_High_20_Fed_Symbiotic
171,N_18_20_F_S,0.403,0.544,0.141,0.349875931,-1.958995389,Nitrate,18,20,Fed,Symbiotic,increase,FALSE,High,Nitrate_High_20_Fed_Symbiotic
166,N_18_20_S_A,0.421,0.602,0.181,0.429928741,-1.709258248,Nitrate,18,20,Starved,Aposymbiotic,increase,FALSE,High,Nitrate_High_20_Starved_Aposymbiotic
171,N_18_20_S_A,0.118,0.333,0.215,1.822033898,-1.537117251,Nitrate,18,20,Starved,Aposymbiotic,increase,TRUE,High,Nitrate_High_20_Starved_Aposymbiotic
184,N_18_20_S_A,0.158,0.305,0.147,0.930379747,-1.917322692,Nitrate,18,20,Starved,Aposymbiotic,increase,FALSE,High,Nitrate_High_20_Starved_Aposymbiotic
164,N_18_20_S_S,0.433,0.541,0.108,0.249422633,-2.225624052,Nitrate,18,20,Starved,Symbiotic,increase,FALSE,High,Nitrate_High_20_Starved_Symbiotic
172,N_18_20_S_S,0.378,0.163,-0.215,-0.568783069,-1.537117251,Nitrate,18,20,Starved,Symbiotic,decrease,FALSE,High,Nitrate_High_20_Starved_Symbiotic
167,N_18_30_S_A,0.364,0.361,-0.003,-0.008241758,-5.80914299,Nitrate,18,30,Starved,Aposymbiotic,decrease,FALSE,High,Nitrate_High_30_Starved_Aposymbiotic
177,N_18_30_S_A,0.164,0.358,0.194,1.182926829,-1.63989712,Nitrate,18,30,Starved,Aposymbiotic,increase,FALSE,High,Nitrate_High_30_Starved_Aposymbiotic
184,N_18_30_S_A,0.198,0.209,0.011,0.055555556,-4.509860006,Nitrate,18,30,Starved,Aposymbiotic,increase,FALSE,High,Nitrate_High_30_Starved_Aposymbiotic
166,N_18_30_S_S,0.413,0.507,0.094,0.227602906,-2.364460497,Nitrate,18,30,Starved,Symbiotic,increase,FALSE,High,Nitrate_High_30_Starved_Symbiotic
173,N_18_30_S_S,0.371,0.519,0.148,0.398921833,-1.910543005,Nitrate,18,30,Starved,Symbiotic,increase,FALSE,High,Nitrate_High_30_Starved_Symbiotic
163,N_18_30_F_S,0.428,0.534,0.106,0.247663551,-2.244316185,Nitrate,18,30,Fed,Symbiotic,increase,FALSE,High,Nitrate_High_30_Fed_Symbiotic
171,N_18_30_F_S,0.146,0.497,0.351,2.404109589,-1.046969056,Nitrate,18,30,Fed,Symbiotic,increase,TRUE,High,Nitrate_High_30_Fed_Symbiotic
166,N_18_30_F_A,0.28,0.428,0.148,0.528571429,-1.910543005,Nitrate,18,30,Fed,Aposymbiotic,increase,FALSE,High,Nitrate_High_30_Fed_Aposymbiotic
