"","col_num","treat_ID_full","e_coli","abs_resp_rate_SA_corr","pollution","dose","temp","feed","symbiont","dose_level","new_treat_ID_full","dose_level_x_temp","dose_level_x_feed","dose_level_x_symbiont","dose_level_x_e_coli","temp_x_feed","temp_x_symbiont","temp_x_e_coli","feed_x_symbiont","feed_x_e_coli","symbiont_x_e_coli","dose_level_x_temp_x_feed","dose_level_x_temp_x_symbiont","dose_level_x_temp_x_e_coli","dose_level_x_feed_x_symbiont","dose_level_x_feed_x_e_coli","dose_level_x_symbiont_x_e_coli","temp_x_feed_x_symbiont","temp_x_feed_x_e_coli","temp_x_symbiont_x_e_coli","feed_x_symbiont_x_e_coli","dose_level_x_temp_x_feed_x_symbiont","dose_level_x_temp_x_feed_x_e_coli","dose_level_x_temp_x_symbiont_x_e_coli","dose_level_x_feed_x_symbiont_x_e_coli","temp_x_feed_x_symbiont_x_e_coli","dose_level_x_temp_x_feed_x_symbiont_x_e_coli"
"604",240,"N_5_30_F_S",1,0.091068514,"Nitrate","5","30","Fed","Symbiotic","Medium","Nitrate_Medium_30_Fed_Symbiotic","Medium-x-30","Medium-x-Fed","Medium-x-Symbiotic","Medium-x-1","30-x-Fed","30-x-Symbiotic","30-x-1","Fed-x-Symbiotic","Fed-x-1","Symbiotic-x-1","Medium-x-30-x-Fed","Medium-x-30-x-Symbiotic","Medium-x-30-x-1","Medium-x-Fed-x-Symbiotic","Medium-x-Fed-x-1","Medium-x-Symbiotic-x-1","30-x-Fed-x-Symbiotic","30-x-Fed-x-1","30-x-Symbiotic-x-1","Fed-x-Symbiotic-x-1","Medium-x-30-x-Fed-x-Symbiotic","Medium-x-30-x-Fed-x-1","Medium-x-30-x-Symbiotic-x-1","Medium-x-Fed-x-Symbiotic-x-1","30-x-Fed-x-Symbiotic-x-1","Medium-x-30-x-Fed-x-Symbiotic-x-1"
"605",242,"A_5_20_F_A",0,0.077685347,"Ammonium","5","20","Fed","Aposymbiotic","Low","Ammonium_Low_20_Fed_Aposymbiotic","Low-x-20","Low-x-Fed","Low-x-Aposymbiotic","Low-x-0","20-x-Fed","20-x-Aposymbiotic","20-x-0","Fed-x-Aposymbiotic","Fed-x-0","Aposymbiotic-x-0","Low-x-20-x-Fed","Low-x-20-x-Aposymbiotic","Low-x-20-x-0","Low-x-Fed-x-Aposymbiotic","Low-x-Fed-x-0","Low-x-Aposymbiotic-x-0","20-x-Fed-x-Aposymbiotic","20-x-Fed-x-0","20-x-Aposymbiotic-x-0","Fed-x-Aposymbiotic-x-0","Low-x-20-x-Fed-x-Aposymbiotic","Low-x-20-x-Fed-x-0","Low-x-20-x-Aposymbiotic-x-0","Low-x-Fed-x-Aposymbiotic-x-0","20-x-Fed-x-Aposymbiotic-x-0","Low-x-20-x-Fed-x-Aposymbiotic-x-0"
"606",244,"A_5_20_F_A",1,0.050414523,"Ammonium","5","20","Fed","Aposymbiotic","Low","Ammonium_Low_20_Fed_Aposymbiotic","Low-x-20","Low-x-Fed","Low-x-Aposymbiotic","Low-x-1","20-x-Fed","20-x-Aposymbiotic","20-x-1","Fed-x-Aposymbiotic","Fed-x-1","Aposymbiotic-x-1","Low-x-20-x-Fed","Low-x-20-x-Aposymbiotic","Low-x-20-x-1","Low-x-Fed-x-Aposymbiotic","Low-x-Fed-x-1","Low-x-Aposymbiotic-x-1","20-x-Fed-x-Aposymbiotic","20-x-Fed-x-1","20-x-Aposymbiotic-x-1","Fed-x-Aposymbiotic-x-1","Low-x-20-x-Fed-x-Aposymbiotic","Low-x-20-x-Fed-x-1","Low-x-20-x-Aposymbiotic-x-1","Low-x-Fed-x-Aposymbiotic-x-1","20-x-Fed-x-Aposymbiotic-x-1","Low-x-20-x-Fed-x-Aposymbiotic-x-1"
"607",248,"A_5_20_F_S",0,0.113529348,"Ammonium","5","20","Fed","Symbiotic","Low","Ammonium_Low_20_Fed_Symbiotic","Low-x-20","Low-x-Fed","Low-x-Symbiotic","Low-x-0","20-x-Fed","20-x-Symbiotic","20-x-0","Fed-x-Symbiotic","Fed-x-0","Symbiotic-x-0","Low-x-20-x-Fed","Low-x-20-x-Symbiotic","Low-x-20-x-0","Low-x-Fed-x-Symbiotic","Low-x-Fed-x-0","Low-x-Symbiotic-x-0","20-x-Fed-x-Symbiotic","20-x-Fed-x-0","20-x-Symbiotic-x-0","Fed-x-Symbiotic-x-0","Low-x-20-x-Fed-x-Symbiotic","Low-x-20-x-Fed-x-0","Low-x-20-x-Symbiotic-x-0","Low-x-Fed-x-Symbiotic-x-0","20-x-Fed-x-Symbiotic-x-0","Low-x-20-x-Fed-x-Symbiotic-x-0"
"608",243,"A_5_20_F_S",1,0.058091086,"Ammonium","5","20","Fed","Symbiotic","Low","Ammonium_Low_20_Fed_Symbiotic","Low-x-20","Low-x-Fed","Low-x-Symbiotic","Low-x-1","20-x-Fed","20-x-Symbiotic","20-x-1","Fed-x-Symbiotic","Fed-x-1","Symbiotic-x-1","Low-x-20-x-Fed","Low-x-20-x-Symbiotic","Low-x-20-x-1","Low-x-Fed-x-Symbiotic","Low-x-Fed-x-1","Low-x-Symbiotic-x-1","20-x-Fed-x-Symbiotic","20-x-Fed-x-1","20-x-Symbiotic-x-1","Fed-x-Symbiotic-x-1","Low-x-20-x-Fed-x-Symbiotic","Low-x-20-x-Fed-x-1","Low-x-20-x-Symbiotic-x-1","Low-x-Fed-x-Symbiotic-x-1","20-x-Fed-x-Symbiotic-x-1","Low-x-20-x-Fed-x-Symbiotic-x-1"
"609",242,"A_5_20_S_A",0,0.131176385,"Ammonium","5","20","Starved","Aposymbiotic","Low","Ammonium_Low_20_Starved_Aposymbiotic","Low-x-20","Low-x-Starved","Low-x-Aposymbiotic","Low-x-0","20-x-Starved","20-x-Aposymbiotic","20-x-0","Starved-x-Aposymbiotic","Starved-x-0","Aposymbiotic-x-0","Low-x-20-x-Starved","Low-x-20-x-Aposymbiotic","Low-x-20-x-0","Low-x-Starved-x-Aposymbiotic","Low-x-Starved-x-0","Low-x-Aposymbiotic-x-0","20-x-Starved-x-Aposymbiotic","20-x-Starved-x-0","20-x-Aposymbiotic-x-0","Starved-x-Aposymbiotic-x-0","Low-x-20-x-Starved-x-Aposymbiotic","Low-x-20-x-Starved-x-0","Low-x-20-x-Aposymbiotic-x-0","Low-x-Starved-x-Aposymbiotic-x-0","20-x-Starved-x-Aposymbiotic-x-0","Low-x-20-x-Starved-x-Aposymbiotic-x-0"
"610",247,"A_5_20_S_A",1,0.101995393,"Ammonium","5","20","Starved","Aposymbiotic","Low","Ammonium_Low_20_Starved_Aposymbiotic","Low-x-20","Low-x-Starved","Low-x-Aposymbiotic","Low-x-1","20-x-Starved","20-x-Aposymbiotic","20-x-1","Starved-x-Aposymbiotic","Starved-x-1","Aposymbiotic-x-1","Low-x-20-x-Starved","Low-x-20-x-Aposymbiotic","Low-x-20-x-1","Low-x-Starved-x-Aposymbiotic","Low-x-Starved-x-1","Low-x-Aposymbiotic-x-1","20-x-Starved-x-Aposymbiotic","20-x-Starved-x-1","20-x-Aposymbiotic-x-1","Starved-x-Aposymbiotic-x-1","Low-x-20-x-Starved-x-Aposymbiotic","Low-x-20-x-Starved-x-1","Low-x-20-x-Aposymbiotic-x-1","Low-x-Starved-x-Aposymbiotic-x-1","20-x-Starved-x-Aposymbiotic-x-1","Low-x-20-x-Starved-x-Aposymbiotic-x-1"
"611",248,"A_5_20_S_S",0,0.06211029,"Ammonium","5","20","Starved","Symbiotic","Low","Ammonium_Low_20_Starved_Symbiotic","Low-x-20","Low-x-Starved","Low-x-Symbiotic","Low-x-0","20-x-Starved","20-x-Symbiotic","20-x-0","Starved-x-Symbiotic","Starved-x-0","Symbiotic-x-0","Low-x-20-x-Starved","Low-x-20-x-Symbiotic","Low-x-20-x-0","Low-x-Starved-x-Symbiotic","Low-x-Starved-x-0","Low-x-Symbiotic-x-0","20-x-Starved-x-Symbiotic","20-x-Starved-x-0","20-x-Symbiotic-x-0","Starved-x-Symbiotic-x-0","Low-x-20-x-Starved-x-Symbiotic","Low-x-20-x-Starved-x-0","Low-x-20-x-Symbiotic-x-0","Low-x-Starved-x-Symbiotic-x-0","20-x-Starved-x-Symbiotic-x-0","Low-x-20-x-Starved-x-Symbiotic-x-0"
"612",254,"A_5_20_S_S",1,0.137772315,"Ammonium","5","20","Starved","Symbiotic","Low","Ammonium_Low_20_Starved_Symbiotic","Low-x-20","Low-x-Starved","Low-x-Symbiotic","Low-x-1","20-x-Starved","20-x-Symbiotic","20-x-1","Starved-x-Symbiotic","Starved-x-1","Symbiotic-x-1","Low-x-20-x-Starved","Low-x-20-x-Symbiotic","Low-x-20-x-1","Low-x-Starved-x-Symbiotic","Low-x-Starved-x-1","Low-x-Symbiotic-x-1","20-x-Starved-x-Symbiotic","20-x-Starved-x-1","20-x-Symbiotic-x-1","Starved-x-Symbiotic-x-1","Low-x-20-x-Starved-x-Symbiotic","Low-x-20-x-Starved-x-1","Low-x-20-x-Symbiotic-x-1","Low-x-Starved-x-Symbiotic-x-1","20-x-Starved-x-Symbiotic-x-1","Low-x-20-x-Starved-x-Symbiotic-x-1"
"613",238,"N_5_20_F_A",0,0.138482351,"Nitrate","5","20","Fed","Aposymbiotic","Medium","Nitrate_Medium_20_Fed_Aposymbiotic","Medium-x-20","Medium-x-Fed","Medium-x-Aposymbiotic","Medium-x-0","20-x-Fed","20-x-Aposymbiotic","20-x-0","Fed-x-Aposymbiotic","Fed-x-0","Aposymbiotic-x-0","Medium-x-20-x-Fed","Medium-x-20-x-Aposymbiotic","Medium-x-20-x-0","Medium-x-Fed-x-Aposymbiotic","Medium-x-Fed-x-0","Medium-x-Aposymbiotic-x-0","20-x-Fed-x-Aposymbiotic","20-x-Fed-x-0","20-x-Aposymbiotic-x-0","Fed-x-Aposymbiotic-x-0","Medium-x-20-x-Fed-x-Aposymbiotic","Medium-x-20-x-Fed-x-0","Medium-x-20-x-Aposymbiotic-x-0","Medium-x-Fed-x-Aposymbiotic-x-0","20-x-Fed-x-Aposymbiotic-x-0","Medium-x-20-x-Fed-x-Aposymbiotic-x-0"
"614",242,"N_5_20_F_A",1,0.181786654,"Nitrate","5","20","Fed","Aposymbiotic","Medium","Nitrate_Medium_20_Fed_Aposymbiotic","Medium-x-20","Medium-x-Fed","Medium-x-Aposymbiotic","Medium-x-1","20-x-Fed","20-x-Aposymbiotic","20-x-1","Fed-x-Aposymbiotic","Fed-x-1","Aposymbiotic-x-1","Medium-x-20-x-Fed","Medium-x-20-x-Aposymbiotic","Medium-x-20-x-1","Medium-x-Fed-x-Aposymbiotic","Medium-x-Fed-x-1","Medium-x-Aposymbiotic-x-1","20-x-Fed-x-Aposymbiotic","20-x-Fed-x-1","20-x-Aposymbiotic-x-1","Fed-x-Aposymbiotic-x-1","Medium-x-20-x-Fed-x-Aposymbiotic","Medium-x-20-x-Fed-x-1","Medium-x-20-x-Aposymbiotic-x-1","Medium-x-Fed-x-Aposymbiotic-x-1","20-x-Fed-x-Aposymbiotic-x-1","Medium-x-20-x-Fed-x-Aposymbiotic-x-1"
"615",246,"N_5_20_F_S",0,0.107037611,"Nitrate","5","20","Fed","Symbiotic","Medium","Nitrate_Medium_20_Fed_Symbiotic","Medium-x-20","Medium-x-Fed","Medium-x-Symbiotic","Medium-x-0","20-x-Fed","20-x-Symbiotic","20-x-0","Fed-x-Symbiotic","Fed-x-0","Symbiotic-x-0","Medium-x-20-x-Fed","Medium-x-20-x-Symbiotic","Medium-x-20-x-0","Medium-x-Fed-x-Symbiotic","Medium-x-Fed-x-0","Medium-x-Symbiotic-x-0","20-x-Fed-x-Symbiotic","20-x-Fed-x-0","20-x-Symbiotic-x-0","Fed-x-Symbiotic-x-0","Medium-x-20-x-Fed-x-Symbiotic","Medium-x-20-x-Fed-x-0","Medium-x-20-x-Symbiotic-x-0","Medium-x-Fed-x-Symbiotic-x-0","20-x-Fed-x-Symbiotic-x-0","Medium-x-20-x-Fed-x-Symbiotic-x-0"
"616",256,"N_5_20_F_S",1,0.17505085,"Nitrate","5","20","Fed","Symbiotic","Medium","Nitrate_Medium_20_Fed_Symbiotic","Medium-x-20","Medium-x-Fed","Medium-x-Symbiotic","Medium-x-1","20-x-Fed","20-x-Symbiotic","20-x-1","Fed-x-Symbiotic","Fed-x-1","Symbiotic-x-1","Medium-x-20-x-Fed","Medium-x-20-x-Symbiotic","Medium-x-20-x-1","Medium-x-Fed-x-Symbiotic","Medium-x-Fed-x-1","Medium-x-Symbiotic-x-1","20-x-Fed-x-Symbiotic","20-x-Fed-x-1","20-x-Symbiotic-x-1","Fed-x-Symbiotic-x-1","Medium-x-20-x-Fed-x-Symbiotic","Medium-x-20-x-Fed-x-1","Medium-x-20-x-Symbiotic-x-1","Medium-x-Fed-x-Symbiotic-x-1","20-x-Fed-x-Symbiotic-x-1","Medium-x-20-x-Fed-x-Symbiotic-x-1"
"617",249,"N_5_20_S_S",0,0.193113892,"Nitrate","5","20","Starved","Symbiotic","Medium","Nitrate_Medium_20_Starved_Symbiotic","Medium-x-20","Medium-x-Starved","Medium-x-Symbiotic","Medium-x-0","20-x-Starved","20-x-Symbiotic","20-x-0","Starved-x-Symbiotic","Starved-x-0","Symbiotic-x-0","Medium-x-20-x-Starved","Medium-x-20-x-Symbiotic","Medium-x-20-x-0","Medium-x-Starved-x-Symbiotic","Medium-x-Starved-x-0","Medium-x-Symbiotic-x-0","20-x-Starved-x-Symbiotic","20-x-Starved-x-0","20-x-Symbiotic-x-0","Starved-x-Symbiotic-x-0","Medium-x-20-x-Starved-x-Symbiotic","Medium-x-20-x-Starved-x-0","Medium-x-20-x-Symbiotic-x-0","Medium-x-Starved-x-Symbiotic-x-0","20-x-Starved-x-Symbiotic-x-0","Medium-x-20-x-Starved-x-Symbiotic-x-0"
"618",252,"N_5_20_S_S",1,0.175831433,"Nitrate","5","20","Starved","Symbiotic","Medium","Nitrate_Medium_20_Starved_Symbiotic","Medium-x-20","Medium-x-Starved","Medium-x-Symbiotic","Medium-x-1","20-x-Starved","20-x-Symbiotic","20-x-1","Starved-x-Symbiotic","Starved-x-1","Symbiotic-x-1","Medium-x-20-x-Starved","Medium-x-20-x-Symbiotic","Medium-x-20-x-1","Medium-x-Starved-x-Symbiotic","Medium-x-Starved-x-1","Medium-x-Symbiotic-x-1","20-x-Starved-x-Symbiotic","20-x-Starved-x-1","20-x-Symbiotic-x-1","Starved-x-Symbiotic-x-1","Medium-x-20-x-Starved-x-Symbiotic","Medium-x-20-x-Starved-x-1","Medium-x-20-x-Symbiotic-x-1","Medium-x-Starved-x-Symbiotic-x-1","20-x-Starved-x-Symbiotic-x-1","Medium-x-20-x-Starved-x-Symbiotic-x-1"
"619",238,"N_5_20_S_A",0,0.19352848,"Nitrate","5","20","Starved","Aposymbiotic","Medium","Nitrate_Medium_20_Starved_Aposymbiotic","Medium-x-20","Medium-x-Starved","Medium-x-Aposymbiotic","Medium-x-0","20-x-Starved","20-x-Aposymbiotic","20-x-0","Starved-x-Aposymbiotic","Starved-x-0","Aposymbiotic-x-0","Medium-x-20-x-Starved","Medium-x-20-x-Aposymbiotic","Medium-x-20-x-0","Medium-x-Starved-x-Aposymbiotic","Medium-x-Starved-x-0","Medium-x-Aposymbiotic-x-0","20-x-Starved-x-Aposymbiotic","20-x-Starved-x-0","20-x-Aposymbiotic-x-0","Starved-x-Aposymbiotic-x-0","Medium-x-20-x-Starved-x-Aposymbiotic","Medium-x-20-x-Starved-x-0","Medium-x-20-x-Aposymbiotic-x-0","Medium-x-Starved-x-Aposymbiotic-x-0","20-x-Starved-x-Aposymbiotic-x-0","Medium-x-20-x-Starved-x-Aposymbiotic-x-0"
"620",244,"N_5_20_S_A",1,0.185821765,"Nitrate","5","20","Starved","Aposymbiotic","Medium","Nitrate_Medium_20_Starved_Aposymbiotic","Medium-x-20","Medium-x-Starved","Medium-x-Aposymbiotic","Medium-x-1","20-x-Starved","20-x-Aposymbiotic","20-x-1","Starved-x-Aposymbiotic","Starved-x-1","Aposymbiotic-x-1","Medium-x-20-x-Starved","Medium-x-20-x-Aposymbiotic","Medium-x-20-x-1","Medium-x-Starved-x-Aposymbiotic","Medium-x-Starved-x-1","Medium-x-Aposymbiotic-x-1","20-x-Starved-x-Aposymbiotic","20-x-Starved-x-1","20-x-Aposymbiotic-x-1","Starved-x-Aposymbiotic-x-1","Medium-x-20-x-Starved-x-Aposymbiotic","Medium-x-20-x-Starved-x-1","Medium-x-20-x-Aposymbiotic-x-1","Medium-x-Starved-x-Aposymbiotic-x-1","20-x-Starved-x-Aposymbiotic-x-1","Medium-x-20-x-Starved-x-Aposymbiotic-x-1"
"621",242,"A_7.5_20_F_A",0,0.10360404,"Ammonium","7.5","20","Fed","Aposymbiotic","Medium","Ammonium_Medium_20_Fed_Aposymbiotic","Medium-x-20","Medium-x-Fed","Medium-x-Aposymbiotic","Medium-x-0","20-x-Fed","20-x-Aposymbiotic","20-x-0","Fed-x-Aposymbiotic","Fed-x-0","Aposymbiotic-x-0","Medium-x-20-x-Fed","Medium-x-20-x-Aposymbiotic","Medium-x-20-x-0","Medium-x-Fed-x-Aposymbiotic","Medium-x-Fed-x-0","Medium-x-Aposymbiotic-x-0","20-x-Fed-x-Aposymbiotic","20-x-Fed-x-0","20-x-Aposymbiotic-x-0","Fed-x-Aposymbiotic-x-0","Medium-x-20-x-Fed-x-Aposymbiotic","Medium-x-20-x-Fed-x-0","Medium-x-20-x-Aposymbiotic-x-0","Medium-x-Fed-x-Aposymbiotic-x-0","20-x-Fed-x-Aposymbiotic-x-0","Medium-x-20-x-Fed-x-Aposymbiotic-x-0"
"622",244,"A_7.5_20_F_A",1,0.075858683,"Ammonium","7.5","20","Fed","Aposymbiotic","Medium","Ammonium_Medium_20_Fed_Aposymbiotic","Medium-x-20","Medium-x-Fed","Medium-x-Aposymbiotic","Medium-x-1","20-x-Fed","20-x-Aposymbiotic","20-x-1","Fed-x-Aposymbiotic","Fed-x-1","Aposymbiotic-x-1","Medium-x-20-x-Fed","Medium-x-20-x-Aposymbiotic","Medium-x-20-x-1","Medium-x-Fed-x-Aposymbiotic","Medium-x-Fed-x-1","Medium-x-Aposymbiotic-x-1","20-x-Fed-x-Aposymbiotic","20-x-Fed-x-1","20-x-Aposymbiotic-x-1","Fed-x-Aposymbiotic-x-1","Medium-x-20-x-Fed-x-Aposymbiotic","Medium-x-20-x-Fed-x-1","Medium-x-20-x-Aposymbiotic-x-1","Medium-x-Fed-x-Aposymbiotic-x-1","20-x-Fed-x-Aposymbiotic-x-1","Medium-x-20-x-Fed-x-Aposymbiotic-x-1"
"623",248,"A_7.5_20_F_S",0,0.139648065,"Ammonium","7.5","20","Fed","Symbiotic","Medium","Ammonium_Medium_20_Fed_Symbiotic","Medium-x-20","Medium-x-Fed","Medium-x-Symbiotic","Medium-x-0","20-x-Fed","20-x-Symbiotic","20-x-0","Fed-x-Symbiotic","Fed-x-0","Symbiotic-x-0","Medium-x-20-x-Fed","Medium-x-20-x-Symbiotic","Medium-x-20-x-0","Medium-x-Fed-x-Symbiotic","Medium-x-Fed-x-0","Medium-x-Symbiotic-x-0","20-x-Fed-x-Symbiotic","20-x-Fed-x-0","20-x-Symbiotic-x-0","Fed-x-Symbiotic-x-0","Medium-x-20-x-Fed-x-Symbiotic","Medium-x-20-x-Fed-x-0","Medium-x-20-x-Symbiotic-x-0","Medium-x-Fed-x-Symbiotic-x-0","20-x-Fed-x-Symbiotic-x-0","Medium-x-20-x-Fed-x-Symbiotic-x-0"
"624",239,"A_7.5_20_F_S",1,0.071616252,"Ammonium","7.5","20","Fed","Symbiotic","Medium","Ammonium_Medium_20_Fed_Symbiotic","Medium-x-20","Medium-x-Fed","Medium-x-Symbiotic","Medium-x-1","20-x-Fed","20-x-Symbiotic","20-x-1","Fed-x-Symbiotic","Fed-x-1","Symbiotic-x-1","Medium-x-20-x-Fed","Medium-x-20-x-Symbiotic","Medium-x-20-x-1","Medium-x-Fed-x-Symbiotic","Medium-x-Fed-x-1","Medium-x-Symbiotic-x-1","20-x-Fed-x-Symbiotic","20-x-Fed-x-1","20-x-Symbiotic-x-1","Fed-x-Symbiotic-x-1","Medium-x-20-x-Fed-x-Symbiotic","Medium-x-20-x-Fed-x-1","Medium-x-20-x-Symbiotic-x-1","Medium-x-Fed-x-Symbiotic-x-1","20-x-Fed-x-Symbiotic-x-1","Medium-x-20-x-Fed-x-Symbiotic-x-1"
"625",242,"A_7.5_20_S_A",0,0.170210672,"Ammonium","7.5","20","Starved","Aposymbiotic","Medium","Ammonium_Medium_20_Starved_Aposymbiotic","Medium-x-20","Medium-x-Starved","Medium-x-Aposymbiotic","Medium-x-0","20-x-Starved","20-x-Aposymbiotic","20-x-0","Starved-x-Aposymbiotic","Starved-x-0","Aposymbiotic-x-0","Medium-x-20-x-Starved","Medium-x-20-x-Aposymbiotic","Medium-x-20-x-0","Medium-x-Starved-x-Aposymbiotic","Medium-x-Starved-x-0","Medium-x-Aposymbiotic-x-0","20-x-Starved-x-Aposymbiotic","20-x-Starved-x-0","20-x-Aposymbiotic-x-0","Starved-x-Aposymbiotic-x-0","Medium-x-20-x-Starved-x-Aposymbiotic","Medium-x-20-x-Starved-x-0","Medium-x-20-x-Aposymbiotic-x-0","Medium-x-Starved-x-Aposymbiotic-x-0","20-x-Starved-x-Aposymbiotic-x-0","Medium-x-20-x-Starved-x-Aposymbiotic-x-0"
"626",247,"A_7.5_20_S_A",1,0.13426739,"Ammonium","7.5","20","Starved","Aposymbiotic","Medium","Ammonium_Medium_20_Starved_Aposymbiotic","Medium-x-20","Medium-x-Starved","Medium-x-Aposymbiotic","Medium-x-1","20-x-Starved","20-x-Aposymbiotic","20-x-1","Starved-x-Aposymbiotic","Starved-x-1","Aposymbiotic-x-1","Medium-x-20-x-Starved","Medium-x-20-x-Aposymbiotic","Medium-x-20-x-1","Medium-x-Starved-x-Aposymbiotic","Medium-x-Starved-x-1","Medium-x-Aposymbiotic-x-1","20-x-Starved-x-Aposymbiotic","20-x-Starved-x-1","20-x-Aposymbiotic-x-1","Starved-x-Aposymbiotic-x-1","Medium-x-20-x-Starved-x-Aposymbiotic","Medium-x-20-x-Starved-x-1","Medium-x-20-x-Aposymbiotic-x-1","Medium-x-Starved-x-Aposymbiotic-x-1","20-x-Starved-x-Aposymbiotic-x-1","Medium-x-20-x-Starved-x-Aposymbiotic-x-1"
"627",249,"A_7.5_20_S_S",0,0.13534876,"Ammonium","7.5","20","Starved","Symbiotic","Medium","Ammonium_Medium_20_Starved_Symbiotic","Medium-x-20","Medium-x-Starved","Medium-x-Symbiotic","Medium-x-0","20-x-Starved","20-x-Symbiotic","20-x-0","Starved-x-Symbiotic","Starved-x-0","Symbiotic-x-0","Medium-x-20-x-Starved","Medium-x-20-x-Symbiotic","Medium-x-20-x-0","Medium-x-Starved-x-Symbiotic","Medium-x-Starved-x-0","Medium-x-Symbiotic-x-0","20-x-Starved-x-Symbiotic","20-x-Starved-x-0","20-x-Symbiotic-x-0","Starved-x-Symbiotic-x-0","Medium-x-20-x-Starved-x-Symbiotic","Medium-x-20-x-Starved-x-0","Medium-x-20-x-Symbiotic-x-0","Medium-x-Starved-x-Symbiotic-x-0","20-x-Starved-x-Symbiotic-x-0","Medium-x-20-x-Starved-x-Symbiotic-x-0"
"628",252,"A_7.5_20_S_S",1,0.18976481,"Ammonium","7.5","20","Starved","Symbiotic","Medium","Ammonium_Medium_20_Starved_Symbiotic","Medium-x-20","Medium-x-Starved","Medium-x-Symbiotic","Medium-x-1","20-x-Starved","20-x-Symbiotic","20-x-1","Starved-x-Symbiotic","Starved-x-1","Symbiotic-x-1","Medium-x-20-x-Starved","Medium-x-20-x-Symbiotic","Medium-x-20-x-1","Medium-x-Starved-x-Symbiotic","Medium-x-Starved-x-1","Medium-x-Symbiotic-x-1","20-x-Starved-x-Symbiotic","20-x-Starved-x-1","20-x-Symbiotic-x-1","Starved-x-Symbiotic-x-1","Medium-x-20-x-Starved-x-Symbiotic","Medium-x-20-x-Starved-x-1","Medium-x-20-x-Symbiotic-x-1","Medium-x-Starved-x-Symbiotic-x-1","20-x-Starved-x-Symbiotic-x-1","Medium-x-20-x-Starved-x-Symbiotic-x-1"
"629",238,"N_0_20_F_A",0,0.053992089,"Nitrate","0","20","Fed","Aposymbiotic","control-0","Nitrate_control-0_20_Fed_Aposymbiotic","control-0-x-20","control-0-x-Fed","control-0-x-Aposymbiotic","control-0-x-0","20-x-Fed","20-x-Aposymbiotic","20-x-0","Fed-x-Aposymbiotic","Fed-x-0","Aposymbiotic-x-0","control-0-x-20-x-Fed","control-0-x-20-x-Aposymbiotic","control-0-x-20-x-0","control-0-x-Fed-x-Aposymbiotic","control-0-x-Fed-x-0","control-0-x-Aposymbiotic-x-0","20-x-Fed-x-Aposymbiotic","20-x-Fed-x-0","20-x-Aposymbiotic-x-0","Fed-x-Aposymbiotic-x-0","control-0-x-20-x-Fed-x-Aposymbiotic","control-0-x-20-x-Fed-x-0","control-0-x-20-x-Aposymbiotic-x-0","control-0-x-Fed-x-Aposymbiotic-x-0","20-x-Fed-x-Aposymbiotic-x-0","control-0-x-20-x-Fed-x-Aposymbiotic-x-0"
"630",242,"N_0_20_F_A",1,0.076250591,"Nitrate","0","20","Fed","Aposymbiotic","control-0","Nitrate_control-0_20_Fed_Aposymbiotic","control-0-x-20","control-0-x-Fed","control-0-x-Aposymbiotic","control-0-x-1","20-x-Fed","20-x-Aposymbiotic","20-x-1","Fed-x-Aposymbiotic","Fed-x-1","Aposymbiotic-x-1","control-0-x-20-x-Fed","control-0-x-20-x-Aposymbiotic","control-0-x-20-x-1","control-0-x-Fed-x-Aposymbiotic","control-0-x-Fed-x-1","control-0-x-Aposymbiotic-x-1","20-x-Fed-x-Aposymbiotic","20-x-Fed-x-1","20-x-Aposymbiotic-x-1","Fed-x-Aposymbiotic-x-1","control-0-x-20-x-Fed-x-Aposymbiotic","control-0-x-20-x-Fed-x-1","control-0-x-20-x-Aposymbiotic-x-1","control-0-x-Fed-x-Aposymbiotic-x-1","20-x-Fed-x-Aposymbiotic-x-1","control-0-x-20-x-Fed-x-Aposymbiotic-x-1"
"631",245,"N_0_20_F_S",0,0.068002814,"Nitrate","0","20","Fed","Symbiotic","control-0","Nitrate_control-0_20_Fed_Symbiotic","control-0-x-20","control-0-x-Fed","control-0-x-Symbiotic","control-0-x-0","20-x-Fed","20-x-Symbiotic","20-x-0","Fed-x-Symbiotic","Fed-x-0","Symbiotic-x-0","control-0-x-20-x-Fed","control-0-x-20-x-Symbiotic","control-0-x-20-x-0","control-0-x-Fed-x-Symbiotic","control-0-x-Fed-x-0","control-0-x-Symbiotic-x-0","20-x-Fed-x-Symbiotic","20-x-Fed-x-0","20-x-Symbiotic-x-0","Fed-x-Symbiotic-x-0","control-0-x-20-x-Fed-x-Symbiotic","control-0-x-20-x-Fed-x-0","control-0-x-20-x-Symbiotic-x-0","control-0-x-Fed-x-Symbiotic-x-0","20-x-Fed-x-Symbiotic-x-0","control-0-x-20-x-Fed-x-Symbiotic-x-0"
