date_coll,date_frag,col_num,frag_letter,col_frag_num,tile_num,tile_position,stand_beetag,peg_beetag,exp_beetag,exp_num,exp_subrun,beetag_exprun,exp_startdate,N_species,N_dose,temp,food,sym_state,treat_ID,N_species_dose,PES_day2,PES_day6,PES_day10
06_29_22,07_01_22,206,E,206E,137,1,B13,G13,B13G13,2,A,B13G13_exp2A,8_4_22,N,0,20,F,S,N_0_20_F_S,N_0,2,1,2
06_29_22,07_07_22,223,H,223H,146,2,B31,G82,B31G82,2,B,B31G82_exp2B,8_9_22,N,0,30,F,S,N_0_30_F_S,N_0,3,1,2
06_22_22,06_25_22,166,M,166M,113,7,G24,Y40,G24Y40,1,B,G24Y40_exp1B,7_17_22,N,1.5,30,S,A,N_1.5_30_S_A,N_1.5,2,1,2
06_22_22,06_25_22,165,A,165A,112,4,G24,Y43,G24Y43,1,B,G24Y43_exp1B,7_17_22,N,1.5,30,S,S,N_1.5_30_S_S,N_1.5,1,1,2
06_29_22,07_07_22,230,D,230D,150,3,G34,Y5,G34Y5,2,A,G34Y5_exp2A,8_4_22,N,1.5,30,S,A,N_1.5_30_S_A,N_1.5,2,1,2
06_29_22,07_01_22,206,L,206L,137,8,G33,Y1,G33Y1,2,A,G33Y1_exp2A,8_4_22,N,1.5,30,F,S,N_1.5_30_F_S,N_1.5,3,1,2
06_29_22,07_01_22,207,A,207A,137,9,G34,Y4,G34Y4,2,A,G34Y4_exp2A,8_4_22,N,1.5,30,S,A,N_1.5_30_S_A,N_1.5,3,1,2
06_29_22,06_30_22,167,AA,167AA,115,2,G26,Y50,G26Y50,2,B,G26Y50_exp2B,8_9_22,N,1.5,30,F,A,N_1.5_30_F_A,N_1.5,3,1,2
06_29_22,07_05_22,208,B,208B,139,2,G27,Y58,G27Y58,2,B,G27Y58_exp2B,8_9_22,N,1.5,20,S,S,N_1.5_20_S_S,N_1.5,5,1,2
06_29_22,07_07_22,230,A,230A,149,16,G34,Y3,G34Y3,3,A,G34Y3_exp3A,08_21_22,N,1.5,30,S,A,N_1.5_30_S_A,N_1.5,1,1,2
08_01_22,08_03_22,242,AB,242AB,166,9,W5,O30,W5O30,3,B,W5O30_exp3B,08_25_22,N,1.5,30,F,A,N_1.5_30_F_A,N_1.5,1,1,2
06_22_22,06_24_22,151,J,151J,102,16,R6,W29,R6W29,1,A,R6W29_exp1A,7_15_22,N,18,30,S,A,N_18_30_S_A,N_18,1,1,2
06_29_22,06_30_22,169,O,169O,117,3,R10,W46,R10W46,1,B,R10W46_exp1B,7_17_22,N,18,20,F,A,N_18_20_F_A,N_18,1,1,2
06_29_22,07_05_22,208,E,208E,139,5,R10,W49,R10W49,2,A,R10W49_exp2A,8_4_22,N,18,20,S,S,N_18_20_S_S,N_18,1,1,2
06_29_22,07_07_22,228,F,228F,149,5,R14,W72,R14W72,2,A,R14W72_exp2A,8_4_22,N,18,30,F,A,N_18_30_F_A,N_18,4,1,2
06_29_22,06_30_22,170,A,170A,117,4,R4,W14,R4W14,2,B,R4W14_exp2B,8_9_22,N,18,20,S,A,N_18_20_S_A,N_18,1,1,2
06_29_22,07_05_22,210,E,210E,140,10,R4,W15,R4W15,2,B,R4W15_exp2B,8_9_22,N,18,20,S,A,N_18_20_S_A,N_18,1,1,2
06_29_22,06_30_22,194,D,194D,131,1,R3,W10,R3W10,2,B,R3W10_exp2B,8_9_22,N,18,20,F,A,N_18_20_F_A,N_18,2,1,2
06_29_22,07_05_22,208,H,208H,139,8,R4,W20,R4W20,2,B,R4W20_exp2B,8_9_22,N,18,20,S,S,N_18_20_S_S,N_18,2,1,2
08_01_22,08_03_22,242,AD,242AD,166,11,W15,O69,W15O69,3,B,W15O69_exp3B,08_25_22,N,18,30,F,A,N_18_30_F_A,N_18,2,1,2
08_01_22,8_05_22,246,E,246E,169,12,W15,O71,W15O71,3,B,W15O71_exp3B,08_25_22,N,18,30,F,S,N_18_30_F_S,N_18,1,1,2
08_01_22,8_05_22,247,H,247H,170,4,W16,O75,W16O75,3,B,W16O75_exp3B,08_25_22,N,18,30,S,S,N_18_30_S_S,N_18,2,1,2
06_22_22,06_24_22,151,I,151I,102,15,Y14,B76,Y14B76,1,A,Y14B76_exp1A,7_15_22,N,5,30,S,A,N_5_30_S_A,N_5,1,1,2
06_29_22,07_01_22,202,A,202A,135,12,Y12,B63,Y12B63,2,A,Y12B63_exp2A,8_4_22,N,5,30,F,A,N_5_30_F_A,N_5,2,1,2
06_29_22,07_01_22,207,C,207C,137,11,Y13,B71,Y13B71,2,A,Y13B71_exp2A,8_4_22,N,5,30,S,A,N_5_30_S_A,N_5,3,1,2
06_29_22,07_05_22,212,C,212C,141,11,Y15,B82,Y15B82,2,B,Y15B82_exp2B,8_9_22,N,5,30,S,A,N_5_30_S_A,N_5,1,1,2
06_29_22,07_05_22,209,D,209D,139,15,Y15,B84,Y15B84,2,B,Y15B84_exp2B,8_9_22,N,5,30,S,S,N_5_30_S_S,N_5,1,1,2
06_29_22,07_07_22,226,G,226G,147,16,Y8,B45,Y8B45,3,A,Y8B45_exp3A,08_21_22,N,5,30,F,A,N_5_30_F_A,N_5,1,1,2
08_01_22,08_03_22,242,X,242X,166,5,O12,Y2,O12Y2,3,B,O12Y2_exp3B,08_25_22,N,5,20,F,A,N_5_20_F_A,N_5,2,1,2
08_01_22,08_03_22,238,R,238R,159,12,W11,O46,W11O46,3,B,W11O46_exp3B,08_25_22,N,5,30,F,A,N_5_30_F_A,N_5,2,1,2
08_01_22,8_05_22,244,L,244L,168,7,W12,O52,W12O52,3,B,W12O52_exp3B,08_25_22,N,5,30,S,A,N_5_30_S_A,N_5,3,1,2
06_22_22,06_24_22,155,J,155J,106,13,B31,G82,B31G82,1,A,B31G82_exp1A,7_15_22,A,0,30,F,S,A_0_30_F_S,A_0,3,1,3
06_29_22,06_30_22,178,B,178B,122,15,B13,G13,B13G13,1,B,B13G13_exp1B,7_17_22,A,0,30,F,S,A_0_30_F_S,A_0,2,1,3
06_29_22,06_30_22,178,I,178I,123,6,B13,G3,B13G3,1,B,B13G3_exp1B,7_17_22,A,0,30,F,A,A_0_30_F_A,A_0,2,1,3
08_01_22,08_03_22,241,R,241R,164,4,B24,G42,B24G42,3,A,B24G42_exp3A,08_21_22,A,0,20,S,S,A_0_20_S_S,A_0,2,1,3
06_29_22,06_30_22,182,A,182A,124,8,R1,W7,R1W7,1,B,R1W7_exp1B,7_17_22,A,10,30,F,S,A_10_30_F_S,A_10,2,1,3
06_29_22,06_30_22,190,D,190D,129,10,R15,W77,R15W77,1,B,R15W77_exp1B,7_17_22,A,10,30,S,A,A_10_30_S_A,A_10,1,1,3
06_29_22,07_05_22,210,A,210A,140,6,R11,W51,R11W51,2,A,R11W51_exp2A,8_4_22,A,10,20,F,A,A_10_20_F_A,A_10,3,1,3
08_01_22,08_03_22,240,O,240O,162,9,R21,W100,R21W100,3,A,R21W100_exp3A,08_21_22,A,10,30,S,S,A_10_30_S_S,A_10,2,1,3
08_01_22,08_03_22,242,E,242E,165,2,O21,W39,O21W39,3,B,O21W39_exp3B,08_25_22,A,10,20,F,A,A_10_20_F_A,A_10,2,1,3
08_01_22,8_05_22,248,G,248G,170,12,W17,O80,W17O80,3,B,W17O80_exp3B,08_25_22,A,10,30,F,S,A_10_30_F_S,A_10,2,1,3
06_29_22,06_30_22,175,A,175A,141,13,G38,Y36,G38Y36,2,A,G38Y36_exp2A,8_4_22,A,5,30,S,A,A_5_30_S_A,A_5,3,1,3
06_29_22,07_07_22,221,C,221C,145,2,G38,Y35,G38Y35,2,A,G38Y35_exp2A,8_4_22,A,5,30,S,A,A_5_30_S_A,A_5,4,1,3
06_29_22,07_07_22,216,A,216A,143,6,G37,Y30,G37Y30,2,B,G37Y30_exp2B,8_9_22,A,5,20,S,A,A_5_20_S_A,A_5,1,1,3
08_01_22,08_03_22,241,J,241J,163,12,G30,Y79,G30Y79,3,A,G30Y79_exp3A,08_21_22,A,5,20,F,S,A_5_20_F_S,A_5,2,1,3
06_22_35,07_31_35,236,B,236B,153,14,G32,Y87,G32Y87,3,A,G32Y87_exp3A,08_21_22,A,5,20,S,A,A_5_20_S_A,A_5,1,1,3
08_01_22,08_02_22,237,AO,237AO,156,11,G38,Y35,G38Y35,3,A,G38Y35_exp3A,08_21_22,A,5,30,S,A,A_5_30_S_A,A_5,1,1,3
08_01_22,8_05_22,247,D,247D,169,16,O11,G23,O11G23,3,B,O11G23_exp3B,08_25_22,A,5,20,S,A,A_5_20_S_A,A_5,3,1,3
06_29_22,06_30_22,187,F,187F,128,11,Y23,B1026,Y23B1026,1,B,Y23B1026_exp1B,7_17_22,A,7.5,20,S,A,A_7.5_20_S_A,A_7.5,2,1,3
06_29_22,07_07_22,221,A,221A,144,16,Y20,B21,Y20B21,2,A,Y20B21_exp2A,8_4_22,A,7.5,30,F,S,A_7.5_30_F_S,A_7.5,2,1,3
06_29_22,07_01_22,198,K,198K,134,3,Y23,B3299,Y23B3299,2,A,Y23B3299_exp2A,8_4_22,A,7.5,30,S,A,A_7.5_30_S_A,A_7.5,2,1,3
06_29_22,07_07_22,225,B,225B,146,13,Y21,B9940,Y21B9940,2,B,Y21B9940_exp2B,8_9_22,A,7.5,30,S,A,A_7.5_30_S_A,A_7.5,3,1,3
08_01_22,8_05_22,249,D,249D,171,2,W13,O60,W13O60,3,B,W13O60_exp3B,08_25_22,A,7.5,30,F,S,A_7.5_30_F_S,A_7.5,2,1,3
06_22_22,06_24_22,154,F,154F,106,1,B30,G75,B30G75,1,A,B30G75_exp1A,7_15_22,N,0,30,S,S,N_0_30_S_S,N_0,1,1,3
06_22_22,06_24_22,157,U,157U,108,5,B30,G76,B30G76,1,A,B30G76_exp1A,7_15_22,N,0,30,S,S,N_0_30_S_S,N_0,2,1,3
06_22_22,06_25_22,164,G,164G,112,3,B29,G64,B29G64,1,B,B29G64_exp1B,7_17_22,N,0,30,F,A,N_0_30_F_A,N_0,1,1,3
06_22_22,06_24_22,161,C,161C,110,10,B29,G70,B29G70,1,B,B29G70_exp1B,7_17_22,N,0,30,F,S,N_0_30_F_S,N_0,1,1,3
06_29_22,07_05_22,208,I,208I,139,9,B32,G87,B32G87,2,B,B32G87_exp2B,8_9_22,N,0,30,S,S,N_0_30_S_S,N_0,1,1,3
06_29_22,07_07_22,225,H,225H,147,3,B32,G88,B32G88,2,B,B32G88_exp2B,8_9_22,N,0,30,S,S,N_0_30_S_S,N_0,1,1,3
06_29_22,07_05_22,208,A,208A,139,1,B15,G25,B15G25,2,B,B15G25_exp2B,8_9_22,N,0,20,S,S,N_0_20_S_S,N_0,2,1,3
06_29_22,06_30_22,170,B,170B,117,5,B32,G83,B32G83,2,B,B32G83_exp2B,8_9_22,N,0,30,S,A,N_0_30_S_A,N_0,2,1,3
08_01_22,08_02_22,237,BN,237BN,158,4,B28,G60,B28G60,3,A,B28G60_exp3A,08_21_22,N,0,30,F,A,N_0_30_F_A,N_0,2,1,3
08_01_22,8_05_22,249,F,249F,171,4,O2,B10,O2B10,3,B,O2B10_exp3B,08_25_22,N,0,20,S,S,N_0_20_S_S,N_0,2,1,3
08_01_22,8_05_22,252,P,252P,173,1,O2,B11,O2B11,3,B,O2B11_exp3B,08_25_22,N,0,20,S,S,N_0_20_S_S,N_0,2,1,3
08_01_22,08_03_22,242,AE,242AE,166,12,O2,B8,O2B8,3,B,O2B8_exp3B,08_25_22,N,0,20,S,A,N_0_20_S_A,N_0,2,1,3
06_29_22,06_30_22,173,A,173A,120,10,G24,Y44,G24Y44,1,B,G24Y44_exp1B,7_17_22,N,1.5,30,S,S,N_1.5_30_S_S,N_1.5,1,1,3
06_29_22,07_01_22,206,H,206H,137,4,G26,Y53,G26Y53,2,B,G26Y53_exp2B,8_9_22,N,1.5,30,F,S,N_1.5_30_F_S,N_1.5,2,1,3
08_01_22,8_05_22,246,C,246C,169,10,W5,O27,W5O27,3,B,W5O27_exp3B,08_25_22,N,1.5,30,F,S,N_1.5_30_F_S,N_1.5,1,1,3
06_29_22,07_01_22,205,E,205E,136,9,G25,Y48,G25Y48,2,B,G25Y48_exp2B,8_9_22,N,1.5,20,F,S,N_1.5_20_F_S,N_1.5,1,1,3
06_22_22,06_25_22,162,E,162E,111,1,R5,W21,R5W21,1,A,R5W21_exp1A,7_15_22,N,18,20,S,A,N_18_20_S_A,N_18,2,1,3
06_22_22,06_24_22,155,D,155D,106,7,R6,W31,R6W31,1,A,R6W31_exp1A,7_15_22,N,18,30,S,S,N_18_30_S_S,N_18,4,1,3
06_29_22,06_30_22,188,C,188C,129,3,R4,W17,R4W17,2,B,R4W17_exp2B,8_9_22,N,18,20,S,S,N_18_20_S_S,N_18,1,1,3
06_22_22,06_25_22,166,J,166J,113,4,Y13,B70,Y13B70,1,B,Y13B70_exp1B,7_17_22,N,5,20,S,A,N_5_20_S_A,N_5,1,1,3
06_22_22,06_25_22,165,F,165F,112,9,Y7,B40,Y7B40,1,B,Y7B40_exp1B,7_17_22,N,5,30,F,A,N_5_30_F_A,N_5,2,1,3
06_29_22,07_05_22,208,G,208G,139,7,Y5,B38,Y5B38,2,B,Y5B38_exp2B,8_9_22,N,5,20,S,S,N_5_20_S_S,N_5,2,1,3
06_29_22,06_30_22,187,D,187D,128,9,B28,G60,B28G60,1,B,B28G60_exp1B,7_17_22,A,0,20,S,A,A_0_20_S_A,A_0,1,1,4
06_29_22,06_30_22,167,M,167M,114,4,B13,G2,B13G2,1,B,B13G2_exp1B,7_17_22,A,0,30,F,A,A_0_30_F_A,A_0,4,1,4
06_29_22,06_30_22,169,C,169C,116,7,B25,G43,B25G43,1,B,B25G43_exp1B,7_17_22,A,0,30,S,A,A_0_30_S_A,A_0,2,1,4
06_29_22,06_30_22,181,C,181C,124,4,B25,G44,B25G44,1,B,B25G44_exp1B,7_17_22,A,0,30,S,A,A_0_30_S_A,A_0,1,1,4
06_29_22,06_30_22,182,I,182I,124,16,B25,G47,B25G47,1,B,B25G47_exp1B,7_17_22,A,0,30,S,S,A_0_30_S_S,A_0,3,1,4
06_29_22,07_07_22,215,C,215C,143,3,B30,G72,B30G72,2,B,B30G72_exp2B,8_9_22,A,0,20,S,A,A_0_20_S_A,A_0,1,1,4
06_29_22,07_07_22,233,J,233J,151,14,B30,G76,B30G76,2,B,B30G76_exp2B,8_9_22,A,0,20,S,S,A_0_20_S_S,A_0,4,1,4
06_22_28,07_31_28,235,G,235G,153,7,B28,G58,B28G58,3,A,B28G58_exp3A,08_21_22,A,0,30,F,A,A_0_30_F_A,A_0,4,1,4
08_01_22,8_05_22,250,B,250B,171,8,O4,B25,O4B25,3,B,O4B25_exp3B,08_25_22,A,0,20,S,S,A_0_20_S_S,A_0,3,1,4
06_22_22,06_23_22,145,D,145D,99,10,R20,W90,R20W90,1,A,R20W90_exp1A,7_15_22,A,10,30,S,S,A_10_30_S_S,A_10,1,1,4
06_29_22,06_30_22,187,A,187A,128,6,R1,W5,R1W5,1,B,R1W5_exp1B,7_17_22,A,10,30,F,A,A_10_30_F_A,A_10,1,1,4
06_29_22,06_30_22,185,A,185A,126,16,R15,W79,R15W79,1,B,R15W79_exp1B,7_17_22,A,10,30,S,S,A_10_30_S_S,A_10,2,1,4
06_29_22,07_07_22,232,I,232I,151,2,R17,W83,R17W83,2,A,R17W83_exp2A,8_4_22,A,10,30,F,A,A_10_30_F_A,A_10,4,1,4
06_29_22,06_30_22,196,A,196A,131,10,R5,W24,R5W24,2,B,R5W24_exp2B,8_9_22,A,10,20,F,S,A_10_20_F_S,A_10,3,1,4
06_22_38,07_31_38,236,E,236E,154,1,R13,W62,R13W62,3,A,R13W62_exp3A,08_21_22,A,10,20,S,A,A_10_20_S_A,A_10,1,1,4
08_01_22,8_05_22,249,E,249E,171,3,W17,O83,W17O83,3,B,W17O83_exp3B,08_25_22,A,10,30,F,S,A_10_30_F_S,A_10,2,1,4
06_29_22,06_30_22,167,O,167O,114,6,G33,Y94,G33Y94,1,B,G33Y94_exp1B,7_17_22,A,5,30,F,A,A_5_30_F_A,A_5,3,1,4
06_29_22,06_30_22,167,X,167X,114,15,Y12,B65,Y12B65,1,B,Y12B65_exp1B,7_17_22,A,5,30,S,S,A_5_30_S_S,A_5,3,1,4
06_29_22,06_30_22,174,D,174D,121,4,Y23,B1621,Y23B1621,2,A,Y23B1621_exp2A,8_4_22,A,7.5,30,S,A,A_7.5_30_S_A,A_7.5,1,1,4
08_01_22,08_03_22,241,V,241V,164,8,Y7,B44,Y7B44,3,A,Y7B44_exp3A,08_21_22,A,7.5,20,S,S,A_7.5_20_S_S,A_7.5,3,1,4
08_01_22,8_05_22,244,P,244P,168,11,O14,Y14,O14Y14,3,B,O14Y14_exp3B,08_25_22,A,7.5,20,F,A,A_7.5_20_F_A,A_7.5,3,1,4
08_01_22,8_05_22,247,E,247E,170,1,O15,Y22,O15Y22,3,B,O15Y22_exp3B,08_25_22,A,7.5,20,S,A,A_7.5_20_S_A,A_7.5,3,1,4
06_22_22,06_24_22,152,A,152A,103,2,B30,G74,B30G74,1,A,B30G74_exp1A,7_15_22,N,0,30,S,S,N_0_30_S_S,N_0,2,1,4
06_22_22,06_24_22,160,F,160F,110,4,B22,G27,B22G27,1,B,B22G27_exp1B,7_17_22,N,0,20,F,A,N_0_20_F_A,N_0,3,1,4
06_22_22,06_25_22,164,A,164A,111,13,B23,G36,B23G36,1,B,B23G36_exp1B,7_17_22,N,0,20,S,S,N_0_20_S_S,N_0,5,1,4
06_22_22,06_24_22,149,D,149D,101,3,B14,G14,B14G14,2,B,B14G14_exp2B,8_9_22,N,0,20,F,A,N_0_20_F_A,N_0,1,1,4
08_01_22,08_03_22,242,T,242T,166,1,O1,B2,O1B2,3,B,O1B2_exp3B,08_25_22,N,0,20,F,A,N_0_20_F_A,N_0,2,1,4
06_29_22,06_30_22,168,L,168L,115,14,G31,Y80,G31Y80,1,A,G31Y80_exp1A,7_15_22,N,1.5,20,S,A,N_1.5_20_S_A,N_1.5,1,1,4
08_01_22,08_03_22,242,U,242U,166,2,O5,G3,O5G3,3,B,O5G3_exp3B,08_25_22,N,1.5,20,F,A,N_1.5_20_F_A,N_1.5,3,1,4
08_01_22,8_06_22,256,C,256C,177,5,O5,G7,O5G7,3,B,O5G7_exp3B,08_25_22,N,1.5,20,F,S,N_1.5_20_F_S,N_1.5,4,1,4
08_01_22,08_03_22,238,U,238U,159,15,O8,G8,O8G8,3,B,O8G8_exp3B,08_25_22,N,1.5,20,S,A,N_1.5_20_S_A,N_1.5,1,1,4
06_29_22,06_30_22,171,Z,171Z,119,15,R21,W55,R21W55,1,B,R21W55_exp1B,7_17_22,N,18,30,F,S,N_18_30_F_S,N_18,1,1,4
06_22_22,06_25_22,166,B,166B,112,12,R21,W94,R21W94,1,B,R21W94_exp1B,7_17_22,N,18,30,F,A,N_18_30_F_A,N_18,4,1,4
06_29_22,07_01_22,201,D,201D,135,3,R7,W36,R7W36,2,B,R7W36_exp2B,8_9_22,N,18,30,F,A,N_18_30_F_A,N_18,1,1,4
06_29_22,06_30_22,192,D,192D,130,3,Y12,B65,Y12B65,2,A,Y12B65_exp2A,8_4_22,N,5,30,F,S,N_5_30_F_S,N_5,1,1,4
08_01_22,8_06_22,256,E,256E,177,7,O12,Y5,O12Y5,3,B,O12Y5_exp3B,08_25_22,N,5,20,F,S,N_5_20_F_S,N_5,4,1,4
06_22_22,06_24_22,152,P,152P,104,1,B24,G38,B24G38,1,A,B24G38_exp1A,7_15_22,A,0,20,F,A,A_0_20_F_A,A_0,1,1,5
06_29_22,07_07_22,221,B,221B,145,1,B29,G65,B29G65,2,A,B29G65_exp2A,8_4_22,A,0,30,S,A,A_0_30_S_A,A_0,2,1,5
08_01_22,8_06_22,254,A,254A,176,3,O4,B24,O4B24,3,B,O4B24_exp3B,08_25_22,A,0,20,S,S,A_0_20_S_S,A_0,3,1,5
06_29_22,07_07_22,233,G,233G,151,11,R13,YW64,R13YW64,2,A,R13YW64_exp2A,8_4_22,A,10,20,S,A,A_10_20_S_A,A_10,4,1,5
08_01_22,8_05_22,252,V,252V,174,7,O10,G20,O10G20,3,B,O10G20_exp3B,08_25_22,A,5,20,F,S,A_5_20_F_S,A_5,4,1,5
08_01_22,08_03_22,242,L,242L,165,9,O11,G22,O11G22,3,B,O11G22_exp3B,08_25_22,A,5,20,S,A,A_5_20_S_A,A_5,5,1,5
08_01_22,08_03_22,241,O,241O,164,1,Y13,B74,Y13B74,3,A,Y13B74_exp3A,08_21_22,A,7.5,30,F,S,A_7.5_30_F_S,A_7.5,1,1,5
08_01_22,08_03_22,239,N,239N,161,2,O14,Y20,O14Y20,3,B,O14Y20_exp3B,08_25_22,A,7.5,20,F,S,A_7.5_20_F_S,A_7.5,5,1,5
06_29_22,06_30_22,169,I,169I,116,13,B15,G22,B15G22,2,B,B15G22_exp2B,8_9_22,N,0,20,S,A,N_0_20_S_A,N_0,3,1,5
08_01_22,08_03_22,239,B,239B,160,6,B13,G10,B13G10,3,A,B13G10_exp3A,08_21_22,N,0,20,F,S,N_0_20_F_S,N_0,2,1,5
08_01_22,08_03_22,238,K,238K,159,5,O1,B1,O1B1,3,B,O1B1_exp3B,08_25_22,N,0,20,F,A,N_0_20_F_A,N_0,4,1,5
08_01_22,8_06_22,257,E,257E,177,16,O2,B12,O2B12,3,B,O2B12_exp3B,08_25_22,N,0,20,S,S,N_0_20_S_S,N_0,3,1,5
08_01_22,08_03_22,238,T,238T,159,14,O2,B7,O2B7,3,B,O2B7_exp3B,08_25_22,N,0,20,S,A,N_0_20_S_A,N_0,1,1,5
08_01_22,08_03_22,238,M,238M,159,7,O5,G2,O5G2,3,B,O5G2_exp3B,08_25_22,N,1.5,20,F,A,N_1.5_20_F_A,N_1.5,5,1,5
08_01_22,8_05_22,251,G,251G,172,8,O5,G4,O5G4,3,B,O5G4_exp3B,08_25_22,N,1.5,20,F,S,N_1.5_20_F_S,N_1.5,3,1,5
06_22_22,06_25_22,163,F,163F,111,10,R6,W28,R6W28,1,A,R6W28_exp1A,7_15_22,N,18,30,S,A,N_18_30_S_A,N_18,2,1,5
06_29_22,06_30_22,173,B,173B,120,11,Y8,B49,Y8B49,1,B,Y8B49_exp1B,7_17_22,N,5,30,S,S,N_5_30_S_S,N_5,3,1,5
08_01_22,08_03_22,238,N,238N,159,8,O12,Y1,O12Y1,3,B,O12Y1_exp3B,08_25_22,N,5,20,F,A,N_5_20_F_A,N_5,5,1,5
08_01_22,8_05_22,251,H,251H,172,9,O12,Y3,O12Y3,3,B,O12Y3_exp3B,08_25_22,N,5,20,F,S,N_5_20_F_S,N_5,2,1,5
08_01_22,8_05_22,246,A,246A,169,8,O12,Y4,O12Y4,3,B,O12Y4_exp3B,08_25_22,N,5,20,F,S,N_5_20_F_S,N_5,2,1,5
08_01_22,8_05_22,252,R,252R,174,3,W12,O54,W12O54,3,B,W12O54_exp3B,08_25_22,N,5,30,S,S,N_5_30_S_S,N_5,2,1,5
08_01_22,08_03_22,238,C,238C,158,13,R13,W64,R13W64,3,A,R13W64_exp3A,08_21_22,A,10,20,S,A,A_10_20_S_A,A_10,2,2,0
08_01_22,08_02_22,237,AW,237AW,157,3,R1,W5,R1W5,3,A,R1W5_exp3A,08_21_22,N,18,20,F,A,N_18_20_F_A,N_18,2,2,0
08_01_22,08_03_22,240,S,240S,162,13,R1,W7,R1W7,3,A,R1W7_exp3A,08_21_22,N,18,20,F,S,N_18_20_F_S,N_18,1,2,0
06_29_22,07_07_22,229,D,229D,149,14,R10,W45,R10W45,3,A,R10W45_exp3A,08_21_22,N,18,20,S,A,N_18_20_S_A,N_18,2,2,0
08_01_22,08_02_22,237,S,237S,155,5,R10,W46,R10W46,3,A,R10W46_exp3A,08_21_22,N,18,20,S,A,N_18_20_S_A,N_18,2,2,0
08_01_22,08_02_22,237,H,237H,154,10,Y2,B15,Y2B15,3,A,Y2B15_exp3A,08_21_22,N,5,20,F,A,N_5_20_F_A,N_5,2,2,0
06_22_22,06_24_22,154,D,154D,105,15,B33,G92,B33G92,1,A,B33G92_exp1A,7_15_22,A,0,30,S,A,A_0_30_S_A,A_0,1,2,1
06_29_22,06_30_22,179,B,179B,123,12,B28,G59,B28G59,1,B,B28G59_exp1B,7_17_22,A,0,20,S,A,A_0_20_S_A,A_0,1,2,1
06_29_22,06_30_22,182,B,182B,124,9,B28,G63,B28G63,1,B,B28G63_exp1B,7_17_22,A,0,20,S,S,A_0_20_S_S,A_0,4,2,1
06_29_22,07_01_22,201,A,201A,134,16,B24,G41,B24G41,2,A,B24G41_exp2A,8_4_22,A,0,20,S,S,A_0_20_S_S,A_0,1,2,1
06_29_22,07_05_22,210,I,210I,140,14,B24,G39,B24G39,2,A,B24G39_exp2A,8_4_22,A,0,20,S,A,A_0_20_S_A,A_0,4,2,1
08_01_22,08_02_22,237,AS,237AS,156,15,R21,W95,R21W95,3,A,R21W95_exp3A,08_21_22,A,10,30,S,A,A_10_30_S_A,A_10,2,2,1
08_01_22,08_03_22,242,I,242I,165,6,W17,O78,W17O78,3,B,W17O78_exp3B,08_25_22,A,10,30,F,A,A_10_30_F_A,A_10,1,2,1
06_22_22,06_24_22,146,F,146F,100,6,G27,Y56,G27Y56,1,A,G27Y56_exp1A,7_15_22,A,5,20,S,A,A_5_20_S_A,A_5,2,2,1
06_29_22,07_01_22,198,B,198B,133,10,G30,Y78,G30Y78,2,A,G30Y78_exp2A,8_4_22,A,5,20,F,S,A_5_20_F_S,A_5,1,2,1
06_29_22,06_30_22,196,S,196S,132,12,G37,Y31,G37Y31,2,B,G37Y31_exp2B,8_9_22,A,5,20,S,S,A_5_20_S_S,A_5,2,2,1
06_29_22,07_07_22,233,L,233L,151,16,G37,Y33,G37Y33,2,B,G37Y33_exp2B,8_9_22,A,5,20,S,S,A_5_20_S_S,A_5,2,2,1
06_29_22,07_07_22,233,S,233S,152,7,G31,Y85,G31Y85,2,B,G31Y85_exp2B,8_9_22,A,5,30,S,S,A_5_30_S_S,A_5,2,2,1
08_01_22,08_02_22,237,BK,237BK,158,1,G30,Y77,G30Y77,3,A,G30Y77_exp3A,08_21_22,A,5,20,F,A,A_5_20_F_A,A_5,2,2,1
08_01_22,08_03_22,239,V,239V,161,10,G30,Y78,G30Y78,3,A,G30Y78_exp3A,08_21_22,A,5,20,F,S,A_5_20_F_S,A_5,1,2,1
08_01_22,08_03_22,241,T,241T,164,6,G32,Y93,G32Y93,3,A,G32Y93_exp3A,08_21_22,A,5,20,S,S,A_5_20_S_S,A_5,2,2,1
08_01_22,08_02_22,237,BG,237BG,157,13,G34,Y5,G34Y5,3,A,G34Y5_exp3A,08_21_22,A,5,30,F,A,A_5_30_F_A,A_5,1,2,1
08_01_22,8_05_22,248,A,248A,170,6,O10,G17,O10G17,3,B,O10G17_exp3B,08_25_22,A,5,20,F,S,A_5_20_F_S,A_5,3,2,1
06_29_22,06_30_22,192,A,192A,129,16,Y10,B52,Y10B52,2,B,Y10B52_exp2B,8_9_22,A,7.5,20,F,S,A_7.5_20_F_S,A_7.5,1,2,1
06_29_22,07_07_22,217,E,217E,143,12,Y11,B58,Y11B58,2,B,Y11B58_exp2B,8_9_22,A,7.5,20,S,S,A_7.5_20_S_S,A_7.5,2,2,1
08_01_22,08_02_22,237,AB,237AB,155,14,Y4,B31,Y4B31,3,A,Y4B31_exp3A,08_21_22,A,7.5,20,F,A,A_7.5_20_F_A,A_7.5,2,2,1
08_01_22,08_03_22,240,A,240A,161,11,Y4,B33,Y4B33,3,A,Y4B33_exp3A,08_21_22,A,7.5,20,F,S,A_7.5_20_F_S,A_7.5,1,2,1
