station,depth,year_month_day,year,month,day,arrival.time.local,latitude.degrees,latitude.decimal.minutes,longitude.degrees,longitude.decimal.minutes,weather,rain.previous.24,crew,secchi.depth.meters,secchi.on.bottom,station.depth.meters,sample.depth.meters,temperature.celsius,do.mgl,do.percent.saturation,salinity.ppt,pH.nbs,ph.mv,chlorophyll.ugl,d13c.permil,d15n.permil,carbon.mg.l,nitrogen.mg.l,doc.mgl,nitrate.plus.nitrite.uml,nitrite.uml,nitrate.uml,orthophosphate.uml,ammonia.uml,tss.mgl,percent.organic,comments.field,flag.field,comments.chlorophyll,flag.chlorophyll,comments.isotopes,flag.isotopes,comments.doc,flag.doc,comments.nitrate.plus.nitrite,flag.nitrate.plus.nitrite,comments.nitrite,flag.nitrite,comments.orthophosphate,flag.orthophosphate,comments.ammonia,flag.ammonia,comments.tss,flag.tss
3,mid,5/25/2016,2016,05,25,1003,41,39.5,71,23.209,"wind: SW 10 knots, air temp: 18.33 °C, sea state: NA, miscellaneous: sunny",n,"DC,RM,AH",2.9,n,5.7,2.8,14.1,8.71,100.5,29.78,7.89,-56.1,9.2,-21.4,10.1,NA,NA,1.34,0.21,0.11,0.1,1.87,2.39,3.72,53.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,bottom,5/25/2016,2016,05,25,1003,41,39.5,71,23.209,"wind: SW 10 knots, air temp: 18.33 °C, sea state: NA, miscellaneous: sunny",n,"DC,RM,AH",2.9,n,5.7,5.2,13.82,7.77,90.1,30.11,7.87,-57.1,3.5,-22.1,9.4,NA,NA,1.44,0.46,0.22,0.24,2.04,3.41,3.19,39.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,surface,5/26/2016,2016,05,26,958,41,35.9,71,22.899,"wind: <5 knots, air temp: 21.11 °C, sea state: NA, miscellaneous: partly sunny",n,"DC,RM,NG",3.1,n,10.9,1,16.33,9.65,118.1,29.65,8.07,-66.8,3.1,-23.4,8.9,NA,NA,1.4,0.31,0.12,0.19,1.79,3,2,54.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,mid,5/26/2016,2016,05,26,958,41,35.9,71,22.899,"wind: <5 knots, air temp: 21.11 °C, sea state: NA, miscellaneous: partly sunny",n,"DC,RM,NG",3.1,n,10.9,5.5,13.98,9.06,105.3,30.75,7.97,-60.4,4.1,-22.5,9.2,NA,NA,1.48,0.61,0.24,0.37,1.87,3.16,3.4,48.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,bottom,5/26/2016,2016,05,26,958,41,35.9,71,22.899,"wind: <5 knots, air temp: 21.11 °C, sea state: NA, miscellaneous: partly sunny",n,"DC,RM,NG",3.1,n,10.9,10.5,12.7,7.74,88.6,31.37,7.87,-54.6,3.8,-22.5,8.7,NA,NA,1.18,0.7,0.23,0.47,1.87,2.88,4.38,30.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,surface,5/26/2016,2016,05,26,811,41,29.554,71,24.7,"wind: <5 knots, air temp: 21.11 °C, sea state: NA, miscellaneous: partly sunny",n,"DC,RM,NG",2.6,n,14.2,1,15.04,8.95,107.4,30.67,8.01,-63,3.3,-24,7.8,NA,NA,1.27,0.75,0.35,0.4,1.94,4.03,3.14,46.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,mid,5/26/2016,2016,05,26,811,41,29.554,71,24.7,"wind: <5 knots, air temp: 21.11 °C, sea state: NA, miscellaneous: partly sunny",n,"DC,RM,NG",2.6,n,14.2,7.1,13.5,8.79,102.5,31.44,7.98,-61.1,4.4,-22.5,8.7,NA,NA,1.01,0.81,0.37,0.44,2.01,4.86,4.6,27.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,bottom,5/26/2016,2016,05,26,811,41,29.554,71,24.7,"wind: <5 knots, air temp: 21.11 °C, sea state: NA, miscellaneous: partly sunny",n,"DC,RM,NG",2.6,n,14.2,14,12.44,8.68,99.7,32.18,7.96,-59.9,1.8,-22.2,7.3,NA,NA,0.94,0.89,0.31,0.58,2,4.73,6.08,6.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,surface,5/25/2016,2016,05,25,817,41,38.503,71,18.598,"wind: SW 10 knots, air temp: 18.33 °C, sea state: NA, miscellaneous: sunny",n,"DC,RM,AH",3.1,n,10.2,1,14.72,9.04,106.6,29.09,7.99,-62.2,3.9,-23,9.2,NA,NA,1.9,0.68,0.28,0.4,1.69,2.97,1.61,68.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,mid,5/25/2016,2016,05,25,817,41,38.503,71,18.598,"wind: SW 10 knots, air temp: 18.33 °C, sea state: NA, miscellaneous: sunny",n,"DC,RM,AH",3.1,n,10.2,5,12.36,8.83,100.6,31.02,7.93,-58.1,4.7,-22.4,9.4,NA,NA,1.33,0.7,0.44,0.26,1.77,3.72,2.06,60.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,bottom,5/25/2016,2016,05,25,817,41,38.503,71,18.598,"wind: SW 10 knots, air temp: 18.33 °C, sea state: NA, miscellaneous: sunny",n,"DC,RM,AH",3.1,n,10.2,10,11,8.42,92.9,32.17,7.88,-54.8,2.3,-22.5,7.6,NA,NA,1.13,0.5,0.25,0.25,1.77,6.45,3.69,30.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,surface,5/26/2016,2016,05,26,927,41,33.995,71,18.667,"wind: <5 knots, air temp: 21.11 °C, sea state: NA, miscellaneous: partly sunny",n,"DC,RM,NG",3.8,n,17.8,1,14.69,9.44,111.9,30.35,8.05,-64.8,1.8,-24,7.7,NA,NA,1.36,0.66,0.43,0.23,1.79,3.5,1.93,54.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,mid,5/26/2016,2016,05,26,927,41,33.995,71,18.667,"wind: <5 knots, air temp: 21.11 °C, sea state: NA, miscellaneous: partly sunny",n,"DC,RM,NG",3.8,n,17.8,8.9,11.66,8.79,99,32.18,7.96,-59.1,4.1,-22.9,7.5,NA,NA,1.02,0.39,0.28,0.11,1.98,4.6,2.8,41.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,bottom,5/26/2016,2016,05,26,927,41,33.995,71,18.667,"wind: <5 knots, air temp: 21.11 °C, sea state: NA, miscellaneous: partly sunny",n,"DC,RM,NG",3.8,n,17.8,17.5,11.45,8.61,96.7,32.45,7.94,-58.4,1.8,-22.8,6.4,NA,NA,0.99,0.7,0.35,0.35,2.04,5.39,4.57,20.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,surface,5/26/2016,2016,05,26,850,41,29.693,71,21.231,"wind: <5 knots, air temp: 21.11 °C, sea state: NA, miscellaneous: partly sunny",n,"DC,RM,NG",3.8,n,32.3,1,14.05,9.38,110.4,30.99,8.01,-63.7,2.3,-23.9,7.6,NA,NA,1.63,0.44,0.25,0.19,1.36,2.11,1.8,52.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,mid,5/26/2016,2016,05,26,850,41,29.693,71,21.231,"wind: <5 knots, air temp: 21.11 °C, sea state: NA, miscellaneous: partly sunny",n,"DC,RM,NG",3.8,n,32.3,16,11.55,9.01,101.1,32.66,7.97,-60.5,1.4,-23.7,6.8,NA,NA,1.44,0.71,0.35,0.36,1.45,3.96,3.2,18.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,bottom,5/26/2016,2016,05,26,850,41,29.693,71,21.231,"wind: <5 knots, air temp: 21.11 °C, sea state: NA, miscellaneous: partly sunny",n,"DC,RM,NG",3.8,n,32.3,27,11.26,8.82,99.1,32.83,7.97,-59.9,1,-23.4,6.1,NA,NA,1.98,0.77,0.41,0.36,1.58,3.17,3.4,22.94,sonde cable insufficient to reach target depth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,surface,6/28/2016,2016,06,28,945,41,45.601,71,22.698,"wind: S 10 knots, air temp: 25.00 °C, sea state: NA, miscellaneous: mostly cloudy",n,"DC,RM,NG,JB",1.5,n,5.6,1,22.28,6.38,85.9,26.63,7.83,-56,14,-19.7,12.3,NA,NA,2.7,0.58,0.42,0.16,3.05,2.34,4.59,48.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,mid,6/28/2016,2016,06,28,945,41,45.601,71,22.698,"wind: S 10 knots, air temp: 25.00 °C, sea state: NA, miscellaneous: mostly cloudy",n,"DC,RM,NG,JB",1.5,n,5.6,2.8,21.96,6.05,78.2,27.18,7.76,-51.4,10.8,-19.9,11.8,NA,NA,2.53,0.77,0.48,0.29,3.03,3.12,4.55,42.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,bottom,6/28/2016,2016,06,28,945,41,45.601,71,22.698,"wind: S 10 knots, air temp: 25.00 °C, sea state: NA, miscellaneous: mostly cloudy",n,"DC,RM,NG,JB",1.5,n,5.6,5.1,21.95,5.43,73.1,28.32,7.71,-49,9.6,-19.7,11.9,NA,NA,2.36,0.69,0.46,0.23,2.91,2.91,4.67,42.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,surface,6/28/2016,2016,06,28,859,41,41.94,71,19.55,"wind: S 10 knots, air temp: 25.00 °C, sea state: NA, miscellaneous: mostly cloudy",n,"DC,RM,NG,JB",1.9,n,7.5,1,21.47,6.88,92.4,29.44,7.81,-54.6,10.8,-20.6,11.1,NA,NA,2.11,0.62,0.48,0.14,2.6,1.66,4.09,57.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,mid,6/28/2016,2016,06,28,859,41,41.94,71,19.55,"wind: S 10 knots, air temp: 25.00 °C, sea state: NA, miscellaneous: mostly cloudy",n,"DC,RM,NG,JB",1.9,n,7.5,3.8,21.21,6.95,93,29.66,7.84,-56.1,10.8,-20.7,11.3,NA,NA,2.08,0.67,0.44,0.23,2.59,1.59,3.5,57.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,bottom,6/28/2016,2016,06,28,859,41,41.94,71,19.55,"wind: S 10 knots, air temp: 25.00 °C, sea state: NA, miscellaneous: mostly cloudy",n,"DC,RM,NG,JB",1.9,n,7.5,7,20.64,5.65,74.8,29.95,7.69,-48.1,5.2,-21.2,11.2,NA,NA,1.97,0.7,0.45,0.25,2.52,1.82,4.37,38.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,surface,6/28/2016,2016,06,28,1026,41,39.501,71,23.198,"wind: S 10 knots, air temp: 25.00 °C, sea state: NA, miscellaneous: mostly cloudy",n,"DC,RM,NG,JB",2.2,n,4.8,1,21.1,6.58,88.5,30.31,7.74,-50.6,NA,-21.8,10.5,NA,NA,1.85,0.82,0.41,0.41,2.43,2.27,4.72,34.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,mid,6/28/2016,2016,06,28,1026,41,39.501,71,23.198,"wind: S 10 knots, air temp: 25.00 °C, sea state: NA, miscellaneous: mostly cloudy",n,"DC,RM,NG,JB",2.2,n,4.8,2.4,21.09,6.58,88.3,30.3,7.74,-50.4,7.9,-21.7,10.7,NA,NA,1.86,0.73,0.59,0.14,2.28,1.82,4.6,34.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,bottom,6/28/2016,2016,06,28,1026,41,39.501,71,23.198,"wind: S 10 knots, air temp: 25.00 °C, sea state: NA, miscellaneous: mostly cloudy",n,"DC,RM,NG,JB",2.2,n,4.8,4.5,21.08,6.59,88.3,30.31,7.74,-50.4,7.6,-22,10.6,NA,NA,1.78,0.8,0.48,0.32,2.5,2.16,4.18,33.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,surface,6/30/2016,2016,06,30,1012,41,35.901,71,22.896,"wind: NW 5 knots, air temp: 23.89 °C, sea state: NA, miscellaneous: sunny,75F",n,"DC,RM,LO,CB,JH",2.8,n,9.9,1,21.48,7.68,103.6,30.66,7.86,-57.6,8.3,-21.4,10.6,NA,NA,1.7,0.64,0.47,0.17,2.36,1.65,3.48,49.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,mid,6/30/2016,2016,06,30,1012,41,35.901,71,22.896,"wind: NW 5 knots, air temp: 23.89 °C, sea state: NA, miscellaneous: sunny,75F",n,"DC,RM,LO,CB,JH",2.8,n,9.9,5,20.68,7.42,97.3,30.79,7.87,-58.2,11.9,-20.8,11,NA,NA,1.63,0.97,0.38,0.59,2.4,1.56,10.14,38.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,bottom,6/30/2016,2016,06,30,1012,41,35.901,71,22.896,"wind: NW 5 knots, air temp: 23.89 °C, sea state: NA, miscellaneous: sunny,75F",n,"DC,RM,LO,CB,JH",2.8,n,9.9,8.5,20.39,6.52,86.7,30.84,7.83,-55.5,6.4,-20.3,10.7,NA,NA,1.77,0.95,0.16,0.79,2.36,2.13,6.61,25.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,surface,6/30/2016,2016,06,30,805,41,29.548,71,24.702,"wind: NW 5 knots, air temp: 23.89 °C, sea state: NA, miscellaneous: sunny,75F",n,"DC,RM,LO,CB,JH",2.8,n,13.5,1,19.23,7.08,92.3,31.36,7.85,-56.5,4.2,-21.2,10.2,NA,NA,1.5,1.12,0.39,0.73,2.3,1.98,4.8,25.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,mid,6/30/2016,2016,06,30,805,41,29.548,71,24.702,"wind: NW 5 knots, air temp: 23.89 °C, sea state: NA, miscellaneous: sunny,75F",n,"DC,RM,LO,CB,JH",2.8,n,13.5,6.8,19.17,7.04,91.7,31.4,7.85,-57.2,4.1,-21.5,9.9,NA,NA,1.3,1.07,0.38,0.69,2.21,1.67,5.11,24.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,bottom,6/30/2016,2016,06,30,805,41,29.548,71,24.702,"wind: NW 5 knots, air temp: 23.89 °C, sea state: NA, miscellaneous: sunny,75F",n,"DC,RM,LO,CB,JH",2.8,n,13.5,13,19.04,7.03,91.5,31.48,7.85,-56.8,4.3,-21.3,10,NA,NA,1.45,0.77,0.34,0.43,2.38,3.69,5.7,24.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,surface,6/28/2016,2016,06,28,825,41,38.5,71,18.599,"wind: S 10 knots, air temp: 25.00 °C, sea state: NA, miscellaneous: mostly cloudy",n,"DC,RM,NG,JB",2.1,n,9.5,1,20.81,6.75,89.9,30.07,7.75,-51.1,7.2,-22.2,10.8,NA,NA,1.97,0.75,0.2,0.55,2.46,1.77,3.31,58.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,mid,6/28/2016,2016,06,28,825,41,38.5,71,18.599,"wind: S 10 knots, air temp: 25.00 °C, sea state: NA, miscellaneous: mostly cloudy",n,"DC,RM,NG,JB",2.1,n,9.5,4.8,20.76,6.62,88.1,30.07,7.75,-51.2,10.3,-21.9,10.9,NA,NA,1.8,0.76,0.33,0.43,2.46,1.73,3.04,59.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,bottom,6/28/2016,2016,06,28,825,41,38.5,71,18.599,"wind: S 10 knots, air temp: 25.00 °C, sea state: NA, miscellaneous: mostly cloudy",n,"DC,RM,NG,JB",2.1,n,9.5,9,18.98,3.67,47.2,30.57,7.52,-37.6,8.6,-21.7,10.7,NA,NA,1.69,0.91,0.34,0.57,2.14,1.55,3.17,48.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,surface,6/30/2016,2016,06,30,939,41,33.999,71,18.658,"wind: NW 5 knots, air temp: 23.89 °C, sea state: NA, miscellaneous: sunny,75F",n,"DC,RM,LO,CB,JH",3,n,17,1,19.55,7.24,94.7,31,7.89,-58.7,6.2,-21.2,10.3,NA,NA,1.68,0.81,0.41,0.4,2.42,1.75,11.39,39.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,mid,6/30/2016,2016,06,30,939,41,33.999,71,18.658,"wind: NW 5 knots, air temp: 23.89 °C, sea state: NA, miscellaneous: sunny,75F",n,"DC,RM,LO,CB,JH",3,n,17,8.5,19.41,7.12,92.6,30.99,7.87,-58.1,5.7,-20.9,10.5,NA,NA,1.59,0.79,0.48,0.31,2.28,1.37,4.39,35.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,bottom,6/30/2016,2016,06,30,939,41,33.999,71,18.658,"wind: NW 5 knots, air temp: 23.89 °C, sea state: NA, miscellaneous: sunny,75F",n,"DC,RM,LO,CB,JH",3,n,17,NA,17.45,6.82,86.1,31.8,7.88,-58.1,2.3,-21.2,9.4,NA,NA,1.39,0.92,0.6,0.32,2.4,2.73,6.77,21.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,surface,6/30/2016,2016,06,30,854,41,29.692,71,21.227,"wind: NW 5 knots, air temp: 23.89 °C, sea state: NA, miscellaneous: sunny,75F",n,"DC,RM,LO,CB,JH",3.8,n,31.6,1,19.43,7.75,101.4,31.17,7.92,-61.5,3.9,-21.7,24.1,NA,NA,1.55,0.74,0.58,0.16,2.31,1.58,2.26,46.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,mid,6/30/2016,2016,06,30,854,41,29.692,71,21.227,"wind: NW 5 knots, air temp: 23.89 °C, sea state: NA, miscellaneous: sunny,75F",n,"DC,RM,LO,CB,JH",3.8,n,31.6,16,17.58,7.33,93.3,31.91,7.92,-60.9,2.7,-22.1,9,NA,NA,1.3,0.72,0.63,0.09,2.31,2,6.19,27.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,bottom,6/30/2016,2016,06,30,854,41,29.692,71,21.227,"wind: NW 5 knots, air temp: 23.89 °C, sea state: NA, miscellaneous: sunny,75F",n,"DC,RM,LO,CB,JH",3.8,n,31.6,27,17.26,7.26,91.3,32.01,7.92,-60.1,2.1,-21.8,8.5,NA,NA,1.28,0.81,0.58,0.23,2.37,2.41,5.4,23.14,sonde cable insufficient to reach target depth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,surface,7/19/2016,2016,07,19,928,41,45.605,71,22.693,"wind: NW 10-15 knots, air temp: 23.89 °C, sea state: NA, miscellaneous: sunny",n,"DC,RM,KM",1,n,5.8,1,25.75,8.57,122,24.42,8.09,-74.5,NA,-19.9,13.3,NA,NA,2.67,0.42,0.4,0.02,3.57,1.43,6.42,56.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,mid,7/19/2016,2016,07,19,928,41,45.605,71,22.693,"wind: NW 10-15 knots, air temp: 23.89 °C, sea state: NA, miscellaneous: sunny",n,"DC,RM,KM",1,n,5.8,2.9,25.67,6.3,88.9,26.61,7.8,-56.9,NA,-19.9,13.7,NA,NA,2.6,0.5,0.36,0.14,3.56,1.71,6.12,59.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,bottom,7/19/2016,2016,07,19,928,41,45.605,71,22.693,"wind: NW 10-15 knots, air temp: 23.89 °C, sea state: NA, miscellaneous: sunny",n,"DC,RM,KM",1,n,5.8,5.3,24.09,4.42,61.4,28.43,7.58,-43,NA,-20.5,13.7,NA,NA,1.91,0.72,0.53,0.19,3.64,2.77,6.21,38.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,surface,7/19/2016,2016,07,19,855,41,41.94,71,19.566,"wind: NW 10-15 knots, air temp: 23.89 °C, sea state: NA, miscellaneous: sunny",n,"DC,RM,KM",1.4,n,7.8,1,25.11,7.87,112.1,28.2,7.95,-66.2,NA,-21,12,NA,NA,1.88,0.75,0.52,0.23,2.79,1.76,3.96,61.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,mid,7/19/2016,2016,07,19,855,41,41.94,71,19.566,"wind: NW 10-15 knots, air temp: 23.89 °C, sea state: NA, miscellaneous: sunny",n,"DC,RM,KM",1.4,n,7.8,3.8,24.51,6.76,91.5,29.04,7.69,-50,NA,-21,12.2,NA,NA,1.79,0.81,0.51,0.3,2.72,3.57,3.56,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,bottom,7/19/2016,2016,07,19,855,41,41.94,71,19.566,"wind: NW 10-15 knots, air temp: 23.89 °C, sea state: NA, miscellaneous: sunny",n,"DC,RM,KM",1.4,n,7.8,7.5,21.79,3.8,51.1,29.65,7.54,-40.3,NA,-21,12.4,NA,NA,1.71,0.8,0.54,0.26,2.78,2.1,3.99,55.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,surface,7/19/2016,2016,07,19,1011,41,39.501,71,23.204,"wind: NW 10-15 knots, air temp: 23.89 °C, sea state: NA, miscellaneous: sunny",n,"DC,RM,KM",1.2,n,5.4,1,24.45,6.68,94.2,29.37,7.77,-54.8,NA,-21,11.7,NA,NA,1.53,0.9,0.5,0.4,2.62,2.22,6.16,33.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,mid,7/19/2016,2016,07,19,1011,41,39.501,71,23.204,"wind: NW 10-15 knots, air temp: 23.89 °C, sea state: NA, miscellaneous: sunny",n,"DC,RM,KM",1.2,n,5.4,2.7,24.45,6.59,93.2,29.33,7.76,-54.3,NA,-20.5,13.3,NA,NA,1.55,0.83,0.42,0.41,2.61,2.41,12.46,21.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,bottom,7/19/2016,2016,07,19,1011,41,39.501,71,23.204,"wind: NW 10-15 knots, air temp: 23.89 °C, sea state: NA, miscellaneous: sunny",n,"DC,RM,KM",1.2,n,5.4,5,24.45,6.53,92.5,29.33,7.76,-54.3,NA,-21,11.6,NA,NA,1.57,0.79,0.4,0.39,2.6,2.46,6.47,38.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,surface,7/20/2016,2016,07,20,959,41,35.9,71,22.9,"wind: NW 5 knots, air temp: 22.22 °C, sea state: NA, miscellaneous: sunny",n,"DC,RM,LO,JB",1.6,n,10.9,1,23.33,7.88,100.9,29.75,7.9,-62.4,NA,-21.5,11.6,NA,NA,1.56,0.52,0.46,0.06,2.18,1.45,9.55,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,mid,7/20/2016,2016,07,20,959,41,35.9,71,22.9,"wind: NW 5 knots, air temp: 22.22 °C, sea state: NA, miscellaneous: sunny",n,"DC,RM,LO,JB",1.6,n,10.9,5.5,21.62,5.89,77.8,30.22,7.75,-53.2,NA,-21.8,11.1,NA,NA,1.32,0.79,0.31,0.48,2.47,3,5.88,38.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,bottom,7/20/2016,2016,07,20,959,41,35.9,71,22.9,"wind: NW 5 knots, air temp: 22.22 °C, sea state: NA, miscellaneous: sunny",n,"DC,RM,LO,JB",1.6,n,10.9,10.5,21.21,5.51,74.6,30.38,7.82,-57.7,NA,-22,11.8,NA,NA,1.26,0.89,0.51,0.38,2.47,2.88,8.95,35.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,surface,7/20/2016,2016,07,20,803,41,29.559,71,24.692,"wind: NW 5 knots, air temp: 22.22 °C, sea state: NA, miscellaneous: sunny",n,"DC,RM,LO,JB",2.5,n,14.8,1,20.78,7.01,93.6,30.44,7.88,-60.1,NA,-22.3,10.8,NA,NA,1.25,0.88,0.4,0.48,2.24,2.19,4.2,60.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,mid,7/20/2016,2016,07,20,803,41,29.559,71,24.692,"wind: NW 5 knots, air temp: 22.22 °C, sea state: NA, miscellaneous: sunny",n,"DC,RM,LO,JB",2.5,n,14.8,7.4,18.33,6.76,86.5,31.03,7.89,-60.8,NA,-21.9,10.6,NA,NA,1.08,1.04,0.46,0.58,2.36,4.25,8.29,32.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,bottom,7/20/2016,2016,07,20,803,41,29.559,71,24.692,"wind: NW 5 knots, air temp: 22.22 °C, sea state: NA, miscellaneous: sunny",n,"DC,RM,LO,JB",2.5,n,14.8,14.3,18.04,6.75,86,31.1,7.9,-61.1,NA,-21,13.1,NA,NA,0.97,1.03,0.47,0.56,2.31,3.3,7.51,37.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,surface,7/19/2016,2016,07,19,820,41,38.5,71,18.599,"wind: NW 10-15 knots, air temp: 23.89 °C, sea state: NA, miscellaneous: sunny",n,"DC,RM,KM",2,n,10.4,1,23.82,7.65,107.5,29.24,7.9,-61.9,NA,-21.2,11.2,NA,NA,1.67,0.75,0.45,0.3,2.36,2.73,2.92,68.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,mid,7/19/2016,2016,07,19,820,41,38.5,71,18.599,"wind: NW 10-15 knots, air temp: 23.89 °C, sea state: NA, miscellaneous: sunny",n,"DC,RM,KM",2,n,10.4,5.2,22.51,6.75,92,29.62,7.8,-56.6,NA,-21.5,11.5,NA,NA,1.35,0.82,0.34,0.48,2.38,2.79,2.54,71.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
