col_num,treat_ID_full,e_coli,abs_resp_rate_SA_corr,NO3_category,dose_level,temp,feed,symbiont,new_treat_ID_full,dose_level_x_temp,dose_level_x_feed,dose_level_x_symbiont,dose_level_x_e_coli,temp_x_feed,temp_x_symbiont,temp_x_e_coli,feed_x_symbiont,feed_x_e_coli,symbiont_x_e_coli,dose_level_x_temp_x_feed,dose_level_x_temp_x_symbiont,dose_level_x_temp_x_e_coli,dose_level_x_feed_x_symbiont,dose_level_x_feed_x_e_coli,dose_level_x_symbiont_x_e_coli,temp_x_feed_x_symbiont,temp_x_feed_x_e_coli,temp_x_symbiont_x_e_coli,feed_x_symbiont_x_e_coli,dose_level_x_temp_x_feed_x_symbiont,dose_level_x_temp_x_feed_x_e_coli,dose_level_x_temp_x_symbiont_x_e_coli,dose_level_x_feed_x_symbiont_x_e_coli,temp_x_feed_x_symbiont_x_e_coli,dose_level_x_temp_x_feed_x_symbiont_x_e_coli
250,N_0_29_S_S,0,0.035901292,Low,Low,29,Starved,Symbiotic,Low_29_Starved_Symbiotic,Low-x-29,Low-x-Starved,Low-x-Symbiotic,Low-x-0,29-x-Starved,29-x-Symbiotic,29-x-0,Starved-x-Symbiotic,Starved-x-0,Symbiotic-x-0,Low-x-29-x-Starved,Low-x-29-x-Symbiotic,Low-x-29-x-0,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-0,Low-x-Symbiotic-x-0,29-x-Starved-x-Symbiotic,29-x-Starved-x-0,29-x-Symbiotic-x-0,Starved-x-Symbiotic-x-0,Low-x-29-x-Starved-x-Symbiotic,Low-x-29-x-Starved-x-0,Low-x-29-x-Symbiotic-x-0,Low-x-Starved-x-Symbiotic-x-0,29-x-Starved-x-Symbiotic-x-0,Low-x-29-x-Starved-x-Symbiotic-x-0
155,A_0_29_F_S,1,0.036166859,Low,Low,29,Fed,Symbiotic,Low_29_Fed_Symbiotic,Low-x-29,Low-x-Fed,Low-x-Symbiotic,Low-x-1,29-x-Fed,29-x-Symbiotic,29-x-1,Fed-x-Symbiotic,Fed-x-1,Symbiotic-x-1,Low-x-29-x-Fed,Low-x-29-x-Symbiotic,Low-x-29-x-1,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-1,Low-x-Symbiotic-x-1,29-x-Fed-x-Symbiotic,29-x-Fed-x-1,29-x-Symbiotic-x-1,Fed-x-Symbiotic-x-1,Low-x-29-x-Fed-x-Symbiotic,Low-x-29-x-Fed-x-1,Low-x-29-x-Symbiotic-x-1,Low-x-Fed-x-Symbiotic-x-1,29-x-Fed-x-Symbiotic-x-1,Low-x-29-x-Fed-x-Symbiotic-x-1
144,A_0_29_F_S,0,0.036414468,Low,Low,29,Fed,Symbiotic,Low_29_Fed_Symbiotic,Low-x-29,Low-x-Fed,Low-x-Symbiotic,Low-x-0,29-x-Fed,29-x-Symbiotic,29-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Low-x-29-x-Fed,Low-x-29-x-Symbiotic,Low-x-29-x-0,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-0,Low-x-Symbiotic-x-0,29-x-Fed-x-Symbiotic,29-x-Fed-x-0,29-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Low-x-29-x-Fed-x-Symbiotic,Low-x-29-x-Fed-x-0,Low-x-29-x-Symbiotic-x-0,Low-x-Fed-x-Symbiotic-x-0,29-x-Fed-x-Symbiotic-x-0,Low-x-29-x-Fed-x-Symbiotic-x-0
170,A_0_29_F_A,0,0.03680397,Low,Low,29,Fed,Aposymbiotic,Low_29_Fed_Aposymbiotic,Low-x-29,Low-x-Fed,Low-x-Aposymbiotic,Low-x-0,29-x-Fed,29-x-Aposymbiotic,29-x-0,Fed-x-Aposymbiotic,Fed-x-0,Aposymbiotic-x-0,Low-x-29-x-Fed,Low-x-29-x-Aposymbiotic,Low-x-29-x-0,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-0,Low-x-Aposymbiotic-x-0,29-x-Fed-x-Aposymbiotic,29-x-Fed-x-0,29-x-Aposymbiotic-x-0,Fed-x-Aposymbiotic-x-0,Low-x-29-x-Fed-x-Aposymbiotic,Low-x-29-x-Fed-x-0,Low-x-29-x-Aposymbiotic-x-0,Low-x-Fed-x-Aposymbiotic-x-0,29-x-Fed-x-Aposymbiotic-x-0,Low-x-29-x-Fed-x-Aposymbiotic-x-0
244,N_0_29_S_A,1,0.03696839,Low,Low,29,Starved,Aposymbiotic,Low_29_Starved_Aposymbiotic,Low-x-29,Low-x-Starved,Low-x-Aposymbiotic,Low-x-1,29-x-Starved,29-x-Aposymbiotic,29-x-1,Starved-x-Aposymbiotic,Starved-x-1,Aposymbiotic-x-1,Low-x-29-x-Starved,Low-x-29-x-Aposymbiotic,Low-x-29-x-1,Low-x-Starved-x-Aposymbiotic,Low-x-Starved-x-1,Low-x-Aposymbiotic-x-1,29-x-Starved-x-Aposymbiotic,29-x-Starved-x-1,29-x-Aposymbiotic-x-1,Starved-x-Aposymbiotic-x-1,Low-x-29-x-Starved-x-Aposymbiotic,Low-x-29-x-Starved-x-1,Low-x-29-x-Aposymbiotic-x-1,Low-x-Starved-x-Aposymbiotic-x-1,29-x-Starved-x-Aposymbiotic-x-1,Low-x-29-x-Starved-x-Aposymbiotic-x-1
225,A_7.5_29_S_A,1,0.037322174,Low,Low,29,Starved,Aposymbiotic,Low_29_Starved_Aposymbiotic,Low-x-29,Low-x-Starved,Low-x-Aposymbiotic,Low-x-1,29-x-Starved,29-x-Aposymbiotic,29-x-1,Starved-x-Aposymbiotic,Starved-x-1,Aposymbiotic-x-1,Low-x-29-x-Starved,Low-x-29-x-Aposymbiotic,Low-x-29-x-1,Low-x-Starved-x-Aposymbiotic,Low-x-Starved-x-1,Low-x-Aposymbiotic-x-1,29-x-Starved-x-Aposymbiotic,29-x-Starved-x-1,29-x-Aposymbiotic-x-1,Starved-x-Aposymbiotic-x-1,Low-x-29-x-Starved-x-Aposymbiotic,Low-x-29-x-Starved-x-1,Low-x-29-x-Aposymbiotic-x-1,Low-x-Starved-x-Aposymbiotic-x-1,29-x-Starved-x-Aposymbiotic-x-1,Low-x-29-x-Starved-x-Aposymbiotic-x-1
232,A_5_29_F_A,1,0.037576644,Low,Low,29,Fed,Aposymbiotic,Low_29_Fed_Aposymbiotic,Low-x-29,Low-x-Fed,Low-x-Aposymbiotic,Low-x-1,29-x-Fed,29-x-Aposymbiotic,29-x-1,Fed-x-Aposymbiotic,Fed-x-1,Aposymbiotic-x-1,Low-x-29-x-Fed,Low-x-29-x-Aposymbiotic,Low-x-29-x-1,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-1,Low-x-Aposymbiotic-x-1,29-x-Fed-x-Aposymbiotic,29-x-Fed-x-1,29-x-Aposymbiotic-x-1,Fed-x-Aposymbiotic-x-1,Low-x-29-x-Fed-x-Aposymbiotic,Low-x-29-x-Fed-x-1,Low-x-29-x-Aposymbiotic-x-1,Low-x-Fed-x-Aposymbiotic-x-1,29-x-Fed-x-Aposymbiotic-x-1,Low-x-29-x-Fed-x-Aposymbiotic-x-1
248,A_7.5_29_F_S,0,0.037670495,Low,Low,29,Fed,Symbiotic,Low_29_Fed_Symbiotic,Low-x-29,Low-x-Fed,Low-x-Symbiotic,Low-x-0,29-x-Fed,29-x-Symbiotic,29-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Low-x-29-x-Fed,Low-x-29-x-Symbiotic,Low-x-29-x-0,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-0,Low-x-Symbiotic-x-0,29-x-Fed-x-Symbiotic,29-x-Fed-x-0,29-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Low-x-29-x-Fed-x-Symbiotic,Low-x-29-x-Fed-x-0,Low-x-29-x-Symbiotic-x-0,Low-x-Fed-x-Symbiotic-x-0,29-x-Fed-x-Symbiotic-x-0,Low-x-29-x-Fed-x-Symbiotic-x-0
168,A_5_20_S_A,0,0.038047354,Low,Low,20,Starved,Aposymbiotic,Low_20_Starved_Aposymbiotic,Low-x-20,Low-x-Starved,Low-x-Aposymbiotic,Low-x-0,20-x-Starved,20-x-Aposymbiotic,20-x-0,Starved-x-Aposymbiotic,Starved-x-0,Aposymbiotic-x-0,Low-x-20-x-Starved,Low-x-20-x-Aposymbiotic,Low-x-20-x-0,Low-x-Starved-x-Aposymbiotic,Low-x-Starved-x-0,Low-x-Aposymbiotic-x-0,20-x-Starved-x-Aposymbiotic,20-x-Starved-x-0,20-x-Aposymbiotic-x-0,Starved-x-Aposymbiotic-x-0,Low-x-20-x-Starved-x-Aposymbiotic,Low-x-20-x-Starved-x-0,Low-x-20-x-Aposymbiotic-x-0,Low-x-Starved-x-Aposymbiotic-x-0,20-x-Starved-x-Aposymbiotic-x-0,Low-x-20-x-Starved-x-Aposymbiotic-x-0
210,A_10_29_F_A,0,0.038535167,Low,Low,29,Fed,Aposymbiotic,Low_29_Fed_Aposymbiotic,Low-x-29,Low-x-Fed,Low-x-Aposymbiotic,Low-x-0,29-x-Fed,29-x-Aposymbiotic,29-x-0,Fed-x-Aposymbiotic,Fed-x-0,Aposymbiotic-x-0,Low-x-29-x-Fed,Low-x-29-x-Aposymbiotic,Low-x-29-x-0,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-0,Low-x-Aposymbiotic-x-0,29-x-Fed-x-Aposymbiotic,29-x-Fed-x-0,29-x-Aposymbiotic-x-0,Fed-x-Aposymbiotic-x-0,Low-x-29-x-Fed-x-Aposymbiotic,Low-x-29-x-Fed-x-0,Low-x-29-x-Aposymbiotic-x-0,Low-x-Fed-x-Aposymbiotic-x-0,29-x-Fed-x-Aposymbiotic-x-0,Low-x-29-x-Fed-x-Aposymbiotic-x-0
211,A_7.5_20_F_S,0,0.038862393,Low,Low,20,Fed,Symbiotic,Low_20_Fed_Symbiotic,Low-x-20,Low-x-Fed,Low-x-Symbiotic,Low-x-0,20-x-Fed,20-x-Symbiotic,20-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Low-x-20-x-Fed,Low-x-20-x-Symbiotic,Low-x-20-x-0,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-0,Low-x-Symbiotic-x-0,20-x-Fed-x-Symbiotic,20-x-Fed-x-0,20-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Low-x-20-x-Fed-x-Symbiotic,Low-x-20-x-Fed-x-0,Low-x-20-x-Symbiotic-x-0,Low-x-Fed-x-Symbiotic-x-0,20-x-Fed-x-Symbiotic-x-0,Low-x-20-x-Fed-x-Symbiotic-x-0
143,A_7.5_20_F_A,0,0.039049428,Low,Low,20,Fed,Aposymbiotic,Low_20_Fed_Aposymbiotic,Low-x-20,Low-x-Fed,Low-x-Aposymbiotic,Low-x-0,20-x-Fed,20-x-Aposymbiotic,20-x-0,Fed-x-Aposymbiotic,Fed-x-0,Aposymbiotic-x-0,Low-x-20-x-Fed,Low-x-20-x-Aposymbiotic,Low-x-20-x-0,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-0,Low-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-0,20-x-Aposymbiotic-x-0,Fed-x-Aposymbiotic-x-0,Low-x-20-x-Fed-x-Aposymbiotic,Low-x-20-x-Fed-x-0,Low-x-20-x-Aposymbiotic-x-0,Low-x-Fed-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic-x-0,Low-x-20-x-Fed-x-Aposymbiotic-x-0
198,A_5_29_S_S,0,0.039156444,Low,Low,29,Starved,Symbiotic,Low_29_Starved_Symbiotic,Low-x-29,Low-x-Starved,Low-x-Symbiotic,Low-x-0,29-x-Starved,29-x-Symbiotic,29-x-0,Starved-x-Symbiotic,Starved-x-0,Symbiotic-x-0,Low-x-29-x-Starved,Low-x-29-x-Symbiotic,Low-x-29-x-0,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-0,Low-x-Symbiotic-x-0,29-x-Starved-x-Symbiotic,29-x-Starved-x-0,29-x-Symbiotic-x-0,Starved-x-Symbiotic-x-0,Low-x-29-x-Starved-x-Symbiotic,Low-x-29-x-Starved-x-0,Low-x-29-x-Symbiotic-x-0,Low-x-Starved-x-Symbiotic-x-0,29-x-Starved-x-Symbiotic-x-0,Low-x-29-x-Starved-x-Symbiotic-x-0
206,A_7.5_29_S_S,0,0.039157093,Low,Low,29,Starved,Symbiotic,Low_29_Starved_Symbiotic,Low-x-29,Low-x-Starved,Low-x-Symbiotic,Low-x-0,29-x-Starved,29-x-Symbiotic,29-x-0,Starved-x-Symbiotic,Starved-x-0,Symbiotic-x-0,Low-x-29-x-Starved,Low-x-29-x-Symbiotic,Low-x-29-x-0,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-0,Low-x-Symbiotic-x-0,29-x-Starved-x-Symbiotic,29-x-Starved-x-0,29-x-Symbiotic-x-0,Starved-x-Symbiotic-x-0,Low-x-29-x-Starved-x-Symbiotic,Low-x-29-x-Starved-x-0,Low-x-29-x-Symbiotic-x-0,Low-x-Starved-x-Symbiotic-x-0,29-x-Starved-x-Symbiotic-x-0,Low-x-29-x-Starved-x-Symbiotic-x-0
237,A_0_20_S_A,1,0.039160314,Low,Low,20,Starved,Aposymbiotic,Low_20_Starved_Aposymbiotic,Low-x-20,Low-x-Starved,Low-x-Aposymbiotic,Low-x-1,20-x-Starved,20-x-Aposymbiotic,20-x-1,Starved-x-Aposymbiotic,Starved-x-1,Aposymbiotic-x-1,Low-x-20-x-Starved,Low-x-20-x-Aposymbiotic,Low-x-20-x-1,Low-x-Starved-x-Aposymbiotic,Low-x-Starved-x-1,Low-x-Aposymbiotic-x-1,20-x-Starved-x-Aposymbiotic,20-x-Starved-x-1,20-x-Aposymbiotic-x-1,Starved-x-Aposymbiotic-x-1,Low-x-20-x-Starved-x-Aposymbiotic,Low-x-20-x-Starved-x-1,Low-x-20-x-Aposymbiotic-x-1,Low-x-Starved-x-Aposymbiotic-x-1,20-x-Starved-x-Aposymbiotic-x-1,Low-x-20-x-Starved-x-Aposymbiotic-x-1
247,A_0_20_S_A,1,0.039731284,Low,Low,20,Starved,Aposymbiotic,Low_20_Starved_Aposymbiotic,Low-x-20,Low-x-Starved,Low-x-Aposymbiotic,Low-x-1,20-x-Starved,20-x-Aposymbiotic,20-x-1,Starved-x-Aposymbiotic,Starved-x-1,Aposymbiotic-x-1,Low-x-20-x-Starved,Low-x-20-x-Aposymbiotic,Low-x-20-x-1,Low-x-Starved-x-Aposymbiotic,Low-x-Starved-x-1,Low-x-Aposymbiotic-x-1,20-x-Starved-x-Aposymbiotic,20-x-Starved-x-1,20-x-Aposymbiotic-x-1,Starved-x-Aposymbiotic-x-1,Low-x-20-x-Starved-x-Aposymbiotic,Low-x-20-x-Starved-x-1,Low-x-20-x-Aposymbiotic-x-1,Low-x-Starved-x-Aposymbiotic-x-1,20-x-Starved-x-Aposymbiotic-x-1,Low-x-20-x-Starved-x-Aposymbiotic-x-1
198,N_1.5_29_S_S,0,0.039887618,Elevated,Elevated,29,Starved,Symbiotic,Elevated_29_Starved_Symbiotic,Elevated-x-29,Elevated-x-Starved,Elevated-x-Symbiotic,Elevated-x-0,29-x-Starved,29-x-Symbiotic,29-x-0,Starved-x-Symbiotic,Starved-x-0,Symbiotic-x-0,Elevated-x-29-x-Starved,Elevated-x-29-x-Symbiotic,Elevated-x-29-x-0,Elevated-x-Starved-x-Symbiotic,Elevated-x-Starved-x-0,Elevated-x-Symbiotic-x-0,29-x-Starved-x-Symbiotic,29-x-Starved-x-0,29-x-Symbiotic-x-0,Starved-x-Symbiotic-x-0,Elevated-x-29-x-Starved-x-Symbiotic,Elevated-x-29-x-Starved-x-0,Elevated-x-29-x-Symbiotic-x-0,Elevated-x-Starved-x-Symbiotic-x-0,29-x-Starved-x-Symbiotic-x-0,Elevated-x-29-x-Starved-x-Symbiotic-x-0
196,A_5_29_F_S,0,0.040067399,Low,Low,29,Fed,Symbiotic,Low_29_Fed_Symbiotic,Low-x-29,Low-x-Fed,Low-x-Symbiotic,Low-x-0,29-x-Fed,29-x-Symbiotic,29-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Low-x-29-x-Fed,Low-x-29-x-Symbiotic,Low-x-29-x-0,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-0,Low-x-Symbiotic-x-0,29-x-Fed-x-Symbiotic,29-x-Fed-x-0,29-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Low-x-29-x-Fed-x-Symbiotic,Low-x-29-x-Fed-x-0,Low-x-29-x-Symbiotic-x-0,Low-x-Fed-x-Symbiotic-x-0,29-x-Fed-x-Symbiotic-x-0,Low-x-29-x-Fed-x-Symbiotic-x-0
213,A_0_29_F_A,1,0.04025387,Low,Low,29,Fed,Aposymbiotic,Low_29_Fed_Aposymbiotic,Low-x-29,Low-x-Fed,Low-x-Aposymbiotic,Low-x-1,29-x-Fed,29-x-Aposymbiotic,29-x-1,Fed-x-Aposymbiotic,Fed-x-1,Aposymbiotic-x-1,Low-x-29-x-Fed,Low-x-29-x-Aposymbiotic,Low-x-29-x-1,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-1,Low-x-Aposymbiotic-x-1,29-x-Fed-x-Aposymbiotic,29-x-Fed-x-1,29-x-Aposymbiotic-x-1,Fed-x-Aposymbiotic-x-1,Low-x-29-x-Fed-x-Aposymbiotic,Low-x-29-x-Fed-x-1,Low-x-29-x-Aposymbiotic-x-1,Low-x-Fed-x-Aposymbiotic-x-1,29-x-Fed-x-Aposymbiotic-x-1,Low-x-29-x-Fed-x-Aposymbiotic-x-1
180,N_0_20_S_S,0,0.040495931,Low,Low,20,Starved,Symbiotic,Low_20_Starved_Symbiotic,Low-x-20,Low-x-Starved,Low-x-Symbiotic,Low-x-0,20-x-Starved,20-x-Symbiotic,20-x-0,Starved-x-Symbiotic,Starved-x-0,Symbiotic-x-0,Low-x-20-x-Starved,Low-x-20-x-Symbiotic,Low-x-20-x-0,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-0,Low-x-Symbiotic-x-0,20-x-Starved-x-Symbiotic,20-x-Starved-x-0,20-x-Symbiotic-x-0,Starved-x-Symbiotic-x-0,Low-x-20-x-Starved-x-Symbiotic,Low-x-20-x-Starved-x-0,Low-x-20-x-Symbiotic-x-0,Low-x-Starved-x-Symbiotic-x-0,20-x-Starved-x-Symbiotic-x-0,Low-x-20-x-Starved-x-Symbiotic-x-0
154,A_0_29_S_A,0,0.040639849,Low,Low,29,Starved,Aposymbiotic,Low_29_Starved_Aposymbiotic,Low-x-29,Low-x-Starved,Low-x-Aposymbiotic,Low-x-0,29-x-Starved,29-x-Aposymbiotic,29-x-0,Starved-x-Aposymbiotic,Starved-x-0,Aposymbiotic-x-0,Low-x-29-x-Starved,Low-x-29-x-Aposymbiotic,Low-x-29-x-0,Low-x-Starved-x-Aposymbiotic,Low-x-Starved-x-0,Low-x-Aposymbiotic-x-0,29-x-Starved-x-Aposymbiotic,29-x-Starved-x-0,29-x-Aposymbiotic-x-0,Starved-x-Aposymbiotic-x-0,Low-x-29-x-Starved-x-Aposymbiotic,Low-x-29-x-Starved-x-0,Low-x-29-x-Aposymbiotic-x-0,Low-x-Starved-x-Aposymbiotic-x-0,29-x-Starved-x-Aposymbiotic-x-0,Low-x-29-x-Starved-x-Aposymbiotic-x-0
241,N_1.5_29_S_S,1,0.040705417,Elevated,Elevated,29,Starved,Symbiotic,Elevated_29_Starved_Symbiotic,Elevated-x-29,Elevated-x-Starved,Elevated-x-Symbiotic,Elevated-x-1,29-x-Starved,29-x-Symbiotic,29-x-1,Starved-x-Symbiotic,Starved-x-1,Symbiotic-x-1,Elevated-x-29-x-Starved,Elevated-x-29-x-Symbiotic,Elevated-x-29-x-1,Elevated-x-Starved-x-Symbiotic,Elevated-x-Starved-x-1,Elevated-x-Symbiotic-x-1,29-x-Starved-x-Symbiotic,29-x-Starved-x-1,29-x-Symbiotic-x-1,Starved-x-Symbiotic-x-1,Elevated-x-29-x-Starved-x-Symbiotic,Elevated-x-29-x-Starved-x-1,Elevated-x-29-x-Symbiotic-x-1,Elevated-x-Starved-x-Symbiotic-x-1,29-x-Starved-x-Symbiotic-x-1,Elevated-x-29-x-Starved-x-Symbiotic-x-1
203,N_1.5_20_S_A,0,0.041151782,Low,Low,20,Starved,Aposymbiotic,Low_20_Starved_Aposymbiotic,Low-x-20,Low-x-Starved,Low-x-Aposymbiotic,Low-x-0,20-x-Starved,20-x-Aposymbiotic,20-x-0,Starved-x-Aposymbiotic,Starved-x-0,Aposymbiotic-x-0,Low-x-20-x-Starved,Low-x-20-x-Aposymbiotic,Low-x-20-x-0,Low-x-Starved-x-Aposymbiotic,Low-x-Starved-x-0,Low-x-Aposymbiotic-x-0,20-x-Starved-x-Aposymbiotic,20-x-Starved-x-0,20-x-Aposymbiotic-x-0,Starved-x-Aposymbiotic-x-0,Low-x-20-x-Starved-x-Aposymbiotic,Low-x-20-x-Starved-x-0,Low-x-20-x-Aposymbiotic-x-0,Low-x-Starved-x-Aposymbiotic-x-0,20-x-Starved-x-Aposymbiotic-x-0,Low-x-20-x-Starved-x-Aposymbiotic-x-0
206,A_10_29_S_S,0,0.041430632,Low,Low,29,Starved,Symbiotic,Low_29_Starved_Symbiotic,Low-x-29,Low-x-Starved,Low-x-Symbiotic,Low-x-0,29-x-Starved,29-x-Symbiotic,29-x-0,Starved-x-Symbiotic,Starved-x-0,Symbiotic-x-0,Low-x-29-x-Starved,Low-x-29-x-Symbiotic,Low-x-29-x-0,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-0,Low-x-Symbiotic-x-0,29-x-Starved-x-Symbiotic,29-x-Starved-x-0,29-x-Symbiotic-x-0,Starved-x-Symbiotic-x-0,Low-x-29-x-Starved-x-Symbiotic,Low-x-29-x-Starved-x-0,Low-x-29-x-Symbiotic-x-0,Low-x-Starved-x-Symbiotic-x-0,29-x-Starved-x-Symbiotic-x-0,Low-x-29-x-Starved-x-Symbiotic-x-0
234,A_7.5_20_F_A,0,0.041477718,Low,Low,20,Fed,Aposymbiotic,Low_20_Fed_Aposymbiotic,Low-x-20,Low-x-Fed,Low-x-Aposymbiotic,Low-x-0,20-x-Fed,20-x-Aposymbiotic,20-x-0,Fed-x-Aposymbiotic,Fed-x-0,Aposymbiotic-x-0,Low-x-20-x-Fed,Low-x-20-x-Aposymbiotic,Low-x-20-x-0,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-0,Low-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-0,20-x-Aposymbiotic-x-0,Fed-x-Aposymbiotic-x-0,Low-x-20-x-Fed-x-Aposymbiotic,Low-x-20-x-Fed-x-0,Low-x-20-x-Aposymbiotic-x-0,Low-x-Fed-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic-x-0,Low-x-20-x-Fed-x-Aposymbiotic-x-0
150,N_0_29_F_A,0,0.041588441,Low,Low,29,Fed,Aposymbiotic,Low_29_Fed_Aposymbiotic,Low-x-29,Low-x-Fed,Low-x-Aposymbiotic,Low-x-0,29-x-Fed,29-x-Aposymbiotic,29-x-0,Fed-x-Aposymbiotic,Fed-x-0,Aposymbiotic-x-0,Low-x-29-x-Fed,Low-x-29-x-Aposymbiotic,Low-x-29-x-0,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-0,Low-x-Aposymbiotic-x-0,29-x-Fed-x-Aposymbiotic,29-x-Fed-x-0,29-x-Aposymbiotic-x-0,Fed-x-Aposymbiotic-x-0,Low-x-29-x-Fed-x-Aposymbiotic,Low-x-29-x-Fed-x-0,Low-x-29-x-Aposymbiotic-x-0,Low-x-Fed-x-Aposymbiotic-x-0,29-x-Fed-x-Aposymbiotic-x-0,Low-x-29-x-Fed-x-Aposymbiotic-x-0
249,N_0_20_S_S,0,0.041616112,Low,Low,20,Starved,Symbiotic,Low_20_Starved_Symbiotic,Low-x-20,Low-x-Starved,Low-x-Symbiotic,Low-x-0,20-x-Starved,20-x-Symbiotic,20-x-0,Starved-x-Symbiotic,Starved-x-0,Symbiotic-x-0,Low-x-20-x-Starved,Low-x-20-x-Symbiotic,Low-x-20-x-0,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-0,Low-x-Symbiotic-x-0,20-x-Starved-x-Symbiotic,20-x-Starved-x-0,20-x-Symbiotic-x-0,Starved-x-Symbiotic-x-0,Low-x-20-x-Starved-x-Symbiotic,Low-x-20-x-Starved-x-0,Low-x-20-x-Symbiotic-x-0,Low-x-Starved-x-Symbiotic-x-0,20-x-Starved-x-Symbiotic-x-0,Low-x-20-x-Starved-x-Symbiotic-x-0
199,N_5_20_F_A,0,0.041745521,Elevated,Elevated,20,Fed,Aposymbiotic,Elevated_20_Fed_Aposymbiotic,Elevated-x-20,Elevated-x-Fed,Elevated-x-Aposymbiotic,Elevated-x-0,20-x-Fed,20-x-Aposymbiotic,20-x-0,Fed-x-Aposymbiotic,Fed-x-0,Aposymbiotic-x-0,Elevated-x-20-x-Fed,Elevated-x-20-x-Aposymbiotic,Elevated-x-20-x-0,Elevated-x-Fed-x-Aposymbiotic,Elevated-x-Fed-x-0,Elevated-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-0,20-x-Aposymbiotic-x-0,Fed-x-Aposymbiotic-x-0,Elevated-x-20-x-Fed-x-Aposymbiotic,Elevated-x-20-x-Fed-x-0,Elevated-x-20-x-Aposymbiotic-x-0,Elevated-x-Fed-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic-x-0,Elevated-x-20-x-Fed-x-Aposymbiotic-x-0
241,A_5_29_F_S,0,0.041775429,Low,Low,29,Fed,Symbiotic,Low_29_Fed_Symbiotic,Low-x-29,Low-x-Fed,Low-x-Symbiotic,Low-x-0,29-x-Fed,29-x-Symbiotic,29-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Low-x-29-x-Fed,Low-x-29-x-Symbiotic,Low-x-29-x-0,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-0,Low-x-Symbiotic-x-0,29-x-Fed-x-Symbiotic,29-x-Fed-x-0,29-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Low-x-29-x-Fed-x-Symbiotic,Low-x-29-x-Fed-x-0,Low-x-29-x-Symbiotic-x-0,Low-x-Fed-x-Symbiotic-x-0,29-x-Fed-x-Symbiotic-x-0,Low-x-29-x-Fed-x-Symbiotic-x-0
256,N_1.5_20_F_S,1,0.042992884,Low,Low,20,Fed,Symbiotic,Low_20_Fed_Symbiotic,Low-x-20,Low-x-Fed,Low-x-Symbiotic,Low-x-1,20-x-Fed,20-x-Symbiotic,20-x-1,Fed-x-Symbiotic,Fed-x-1,Symbiotic-x-1,Low-x-20-x-Fed,Low-x-20-x-Symbiotic,Low-x-20-x-1,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-1,Low-x-Symbiotic-x-1,20-x-Fed-x-Symbiotic,20-x-Fed-x-1,20-x-Symbiotic-x-1,Fed-x-Symbiotic-x-1,Low-x-20-x-Fed-x-Symbiotic,Low-x-20-x-Fed-x-1,Low-x-20-x-Symbiotic-x-1,Low-x-Fed-x-Symbiotic-x-1,20-x-Fed-x-Symbiotic-x-1,Low-x-20-x-Fed-x-Symbiotic-x-1
